year,total_rate
2030,15.7492011815146
2031,18.0888021064629
2032,20.774618310969498
2033,23.8574545977805
2034,27.395434225967698
2035,31.4550093361015
2036,36.1120967324405
2037,41.453349877803696
2038,47.5775771983876
2039,54.597315229266705
2040,62.6405624464844
2041,71.8526754273825
2042,82.3984227448684
2043,94.4641830883716
2044,108.260261714025
2045,124.0232824849779
2046,142.0185903109706
2047,162.5425693965955
2048,185.9247448776076
2049,212.5294876184399
2050,242.75708270619901
2051,277.0438504014786
2052,315.860923647928
2053,359.7111897207162
2054,409.1237984519252
2055,464.6455323185089
2056,526.8282359251805
2057,596.2114319158493
2058,673.2992330557482
2059,758.5307314285342
2060,852.2432501167893
2061,954.6282324629688
2062,1065.6801727892082
2063,1185.139904857992
2064,1312.4347785405655
2065,1446.6197392095548
2066,1586.3249685962285
2067,1729.7173373072474
2068,1874.4841294430178
2069,2017.8479009507653
2070,2156.620458102966
2071,2287.3013960169023
2072,2406.222252674559
2073,2509.731336516445
2074,2594.4074023897115
2075,2657.2837933926403
2076,2696.0599345549963
2077,2709.2755746927464
2078,2696.4258050275807
2079,2658.001605558814
2080,2595.450411931136
2081,2511.0620597428974
2082,2407.7952354147997
2083,2289.0663374384526
2084,2158.525344332578
2085,2019.8418497511877
2086,1876.5197301318692
2087,1731.7523680269371
2088,1588.323466149732
2089,1448.5524710265872
2090,1314.2792153210312
2091,1186.879815960479
2092,1067.3049688207238
2093,956.1321671694992
2094,853.624573080921
2095,759.7908596681027
2096,674.4419872064665
2097,597.2423635026909
2098,527.7540572200857
2099,465.4736494856666
2100,409.8619416086516
2101,360.3671294681553
2102,316.4422617872225
2103,277.5578722570382
2104,243.21065916199748
2105,212.9290162060454
2106,186.2761207299302
2107,162.8511783967744
2108,142.2893181975903
2109,124.26053495609871
2110,108.4679916758367
2111,94.6459221158788
2112,82.5573145738374
2113,71.99150989697641
2114,62.761808782709096
2115,54.7031539217244
2116,47.669929997128804
2117,41.533907640829
2118,36.1823450026804
2119,31.5162516319073
2120,27.448813101548698
2121,23.903970577584
2122,20.8151468312378
2123,18.1241086130054
2124,15.779954538970498
2125,13.738217445988901
2126,11.9600703724846
2127,10.4116257819323
2128,9.063318267587999
2129,7.8893616882924
2130,6.8672724349197996
2131,5.97745128003
2132,5.2028169954903
2133,4.5284856187435
2134,3.9414898990707
2135,3.4305340556521
2136,2.985779527927
2137,2.598657896096
2138,2.2617075976694
2139,1.9684314673256003
2140,1.7131724854133001
2141,1.4910054386948999
2142,1.2976424789487
2143,1.1293508143396
2144,0.9828809882843001
2145,0.8554043940789
2146,0.7444588436823
2147,0.6479011582693
2148,0.5638658792067001
2149,0.49072931259720004
2150,0.4270782209898
2151,0.3716825634911
2152,0.3234717623082
2153,0.281514040523
2154,0.2449984346031
2155,0.2132191359692
2156,0.185561860547
2157,0.1614919839804
2158,0.14054421412350002
2159,0.12231360176750002
2160,0.1064477164115
2161,0.09263983613811826
2162,0.08062302031730327
2163,0.07016495069463818
2164,0.061063441359566484
2165,0.05314253087025624
2166,0.04624908109880406
2167,0.04024981713552894
2168,0.03502875101989113
2169,0.03048493961071164
2170,0.0265305331997167
2171,0.023089077239742163
2172,0.020094034289240927
2173,0.0174874976968323
2174,0.015219072101399674
2175,0.013244899128936526
2176,0.011526809486189856
2177,0.010031584998690083
2178,0.008730316412746644
2179,0.007597844435947162
