Country,Model,scenario,growth_rate_pct,resource_required_gt
UK,Logistic,minimum,7.663472199146661,2.0308382596477914
UK,Logistic,minimum,6.74251876452177,1.614443665700024
UK,Logistic,minimum,7.48235352310616,4.293379480349902
UK,Logistic,minimum,8.25028574245676,0.9184654593736208
UK,Logistic,minimum,4.86280731021634,0.6237188816449029
UK,Logistic,minimum,9.37958346501145,1.608732847845924
UK,Logistic,minimum,5.0123166267611,0.91925048523587
UK,Logistic,minimum,6.552823877286131,0.997563914942196
UK,Logistic,minimum,8.21559992552103,3.046596938056805
UK,Logistic,minimum,6.53314292850978,1.4758767949588425
UK,Logistic,minimum,8.55180364364708,1.7454582162466026
UK,Logistic,minimum,5.27684935523011,0.7591371394574554
UK,Logistic,minimum,6.922151656001049,0.908020350829202
UK,Logistic,minimum,7.20583837894712,1.3218996185851006
UK,Logistic,minimum,7.257586835623429,1.2686487851644093
UK,Logistic,minimum,7.336513296904689,1.397294128380426
UK,Logistic,minimum,5.49858887621021,0.6316658422177235
UK,Logistic,minimum,6.32379307149578,1.977267525921708
UK,Logistic,minimum,9.54054471275905,1.2873573524186483
UK,Logistic,minimum,6.65537523102114,4.604595295837904
UK,Logistic,minimum,4.60553404052828,0.5670735607782603
UK,Logistic,minimum,8.43388327921462,1.884432029013294
UK,Logistic,minimum,4.78538879490328,1.381104781502824
UK,Logistic,minimum,6.357550819352049,4.3047517751392785
UK,Logistic,minimum,6.69409756528732,1.014198784092199
UK,Logistic,minimum,7.27055667902927,5.895171677976309
UK,Logistic,minimum,4.8697850857415705,1.055226393851535
UK,Logistic,minimum,5.0451113090295,0.9934867433459258
UK,Logistic,minimum,6.41179655497752,1.1632338405200946
UK,Logistic,minimum,6.692588111586439,0.975842520799112
UK,Logistic,minimum,6.42116264581112,2.7989329536648997
UK,Logistic,minimum,5.87789343539279,0.9859022099826124
UK,Logistic,minimum,4.60804531629766,1.2059807225860322
UK,Logistic,minimum,6.351067839365129,0.9714139418925114
UK,Logistic,minimum,8.45804378300785,5.421951202052428
UK,Logistic,minimum,6.46182835786286,2.69376613048444
UK,Logistic,minimum,6.135626935802129,0.6274653898865524
UK,Logistic,minimum,9.60014263866,1.3128118200502534
UK,Logistic,minimum,6.92936467518646,0.812443822667461
UK,Logistic,minimum,8.59709359485071,1.2598797773900838
UK,Logistic,minimum,9.607189845563061,1.187070023265513
UK,Logistic,minimum,4.51096852643835,1.5350917953665548
UK,Logistic,minimum,8.91700510627795,2.611827344719458
UK,Logistic,minimum,6.785940899212969,5.477122421722511
UK,Logistic,minimum,7.358267130710459,1.2372048775134716
UK,Logistic,minimum,6.19459568910498,1.8711430448894009
UK,Logistic,minimum,5.37337581183769,1.023437064095766
UK,Logistic,minimum,6.9844645583936895,1.1057347006261835
UK,Logistic,minimum,7.848654094156609,1.00732349636389
UK,Logistic,minimum,8.11442785181979,2.2552100962768513
UK,Logistic,minimum,8.81941673022394,1.9409419582142944
UK,Logistic,minimum,6.682430847385,1.3829770651553186
UK,Logistic,minimum,8.21784692814124,2.90871644903905
UK,Logistic,minimum,4.90575867809453,0.6889665019526748
UK,Logistic,minimum,7.955184888286119,2.528207511663605
UK,Logistic,minimum,6.06704487684142,3.2822969051345905
UK,Logistic,minimum,9.92340886482987,1.7114625488575697
UK,Logistic,minimum,8.444613768668919,1.064048775774315
UK,Logistic,minimum,7.181639215408819,1.1557887353379217
UK,Logistic,minimum,5.92749495479519,2.4542963614473656
UK,Logistic,minimum,9.6138430397962,1.299379675675531
UK,Logistic,minimum,8.04500673667777,3.365044014372
UK,Logistic,minimum,8.02821725381292,0.8891138634986726
UK,Logistic,minimum,7.464237214315291,1.4792846723863673
UK,Logistic,minimum,7.3167509628702,0.8023422035124288
UK,Logistic,minimum,8.143013280715559,1.127482320529592
UK,Logistic,minimum,9.60402276483722,1.1548665115185912
UK,Logistic,minimum,7.21982548023402,5.791544201702651
UK,Logistic,minimum,7.206423373735429,6.746199765289576
UK,Logistic,minimum,2.41911115455169,0.629139196720698
UK,Logistic,minimum,6.821616226960921,2.8504077380056825
UK,Logistic,minimum,8.68894693360746,3.8674077961508218
UK,Logistic,minimum,6.19161559525838,0.9619949475148956
UK,Logistic,minimum,3.5268696803289,0.6300261139637175
UK,Logistic,minimum,3.5483928249323102,0.7834106215321262
UK,Logistic,minimum,8.664299249481349,2.7891606113477896
UK,Logistic,minimum,6.50264871479793,7.604996923866524
UK,Logistic,minimum,6.903195384194969,0.7518409826172516
UK,Logistic,minimum,7.68187805607434,2.0122896485648507
UK,Logistic,minimum,7.20245677935041,1.0833553764979318
UK,Logistic,minimum,7.5945050949178405,5.881722930120367
UK,Logistic,minimum,5.09029411657397,1.021578492654626
UK,Logistic,minimum,9.6457576419322,1.711738960487278
UK,Logistic,minimum,6.966206367510431,0.9191715933174524
UK,Logistic,minimum,7.27736075592543,1.8367930145937088
UK,Logistic,minimum,6.69619546214439,2.351555002083094
UK,Logistic,minimum,6.6751421371894395,1.7577024846330132
UK,Logistic,minimum,8.96406670345625,1.4629871171230031
UK,Logistic,minimum,8.68276976745201,1.2195900207577073
UK,Logistic,minimum,8.3277282948301,1.1292652728769923
UK,Logistic,minimum,7.78101255680533,1.2330247815161752
UK,Logistic,minimum,8.519944030235111,1.9234301841162988
UK,Logistic,minimum,9.55514236818462,1.1716161920168786
UK,Logistic,minimum,5.66365512198099,0.880766642424628
UK,Logistic,minimum,9.04719105753472,1.411002228472279
UK,Logistic,minimum,9.04282553871792,2.821120957767138
UK,Logistic,minimum,9.499819408366921,1.29966010630737
UK,Logistic,minimum,8.82488104430595,1.2713007762443331
UK,Logistic,minimum,8.787953418980491,1.3339713553296046
UK,Logistic,minimum,9.1661575138681,1.7926948647555403
UK,Logistic,minimum,3.6939151384458304,0.6703305467436864
UK,Logistic,minimum,5.58030492376917,1.533470414386578
UK,Logistic,minimum,5.1876019045891395,0.6852420267044719
UK,Logistic,minimum,8.6682424084716,1.4256727373040872
UK,Logistic,minimum,4.26137230821782,1.062895448969102
UK,Logistic,minimum,8.22404077687103,1.5193861278781973
UK,Logistic,minimum,8.90292232993393,2.7108904655066706
UK,Logistic,minimum,6.4371093764656395,1.1323783528145626
UK,Logistic,minimum,9.17034899479333,1.8781010121407349
UK,Logistic,minimum,5.96431024235086,3.7871639159166457
UK,Logistic,minimum,9.85395979181648,2.028907888011431
UK,Logistic,minimum,6.582424768312629,1.0590981063899183
UK,Logistic,minimum,8.26114064584708,0.9024166698873703
UK,Logistic,minimum,4.95988414075369,4.680482870336316
UK,Logistic,minimum,8.07321504073801,0.9576246854568764
UK,Logistic,minimum,7.43376992570339,1.7907147264841017
UK,Logistic,minimum,7.52101865767503,2.387095937827552
UK,Logistic,minimum,8.413978931290849,2.20388183117436
UK,Logistic,minimum,6.13373463235107,0.9931713804225756
UK,Logistic,minimum,7.62253918666881,1.0242151859140098
UK,Logistic,minimum,6.23252028144426,1.2203508616855407
UK,Logistic,minimum,9.7581779994299,1.2371772427287429
UK,Logistic,minimum,6.48480339430567,2.490010322182697
UK,Logistic,minimum,7.15358206690595,1.2068560006768765
UK,Logistic,minimum,6.47833470918358,2.381836392754145
UK,Logistic,minimum,8.32626814157897,2.42813760323106
UK,Logistic,minimum,8.0205728195103,3.71456946865322
UK,Logistic,minimum,4.43505698534998,0.8195190286904912
UK,Logistic,minimum,8.13063281948184,1.0109901622019413
UK,Logistic,minimum,4.4684332693794095,0.8622788329816042
UK,Logistic,minimum,7.724142554597139,1.5431943778133692
UK,Logistic,minimum,9.08997521025533,1.9551306742590735
UK,Logistic,minimum,9.30255133089923,1.4889383270728342
UK,Logistic,minimum,8.056518506575621,1.1823291794259314
UK,Logistic,minimum,7.20291597131922,2.249752848524036
UK,Logistic,minimum,7.79179580284106,1.0303261084503776
UK,Logistic,minimum,8.241904796754621,5.849809795151016
UK,Logistic,minimum,9.063079197411419,2.426408484277359
UK,Logistic,minimum,6.91909174712052,1.7477417122240728
UK,Logistic,minimum,9.22375014433474,1.1011104243474354
UK,Logistic,minimum,6.505128620975629,5.607698738193335
UK,Logistic,minimum,7.776904012004129,1.6241638453262677
UK,Logistic,minimum,8.865753008347479,1.83087053302653
UK,Logistic,minimum,7.08173432696316,0.8077278059839067
UK,Logistic,minimum,6.842919234983199,0.8583192432550147
UK,Logistic,minimum,8.06709201805012,1.3022201040358845
UK,Logistic,minimum,6.03513442287697,1.0194572863196596
UK,Logistic,minimum,7.839535286046059,6.223623249337383
UK,Logistic,minimum,5.93700938522605,0.7957287438168099
UK,Logistic,minimum,5.52979613872649,0.713743148531718
UK,Logistic,minimum,8.14199951082817,1.0480961731552283
UK,Logistic,minimum,6.08336896959652,0.6736996736982439
UK,Logistic,minimum,7.32200698777762,5.274837595313661
UK,Logistic,minimum,9.3117842214842,2.2846391653939
UK,Logistic,minimum,7.292879621128701,1.771102448644065
UK,Logistic,minimum,7.680087331947321,4.059557144736491
UK,Logistic,minimum,8.55657035064085,3.215404771704982
UK,Logistic,minimum,7.89265252288688,1.1737529974701404
UK,Logistic,minimum,9.977859172698,1.9390981409111545
UK,Logistic,minimum,7.98876617833451,2.282486105433863
UK,Logistic,minimum,8.70324713131023,1.8575299071602385
UK,Logistic,minimum,9.846371027827,1.7690336186913092
UK,Logistic,minimum,8.3066952633488,3.8143818868227743
UK,Logistic,minimum,6.72931109654451,1.8594655123400892
UK,Logistic,minimum,6.1578879826141,0.6322828994910071
UK,Logistic,minimum,7.91275273995556,1.2362855390330731
UK,Logistic,minimum,8.606967428243301,1.3375749216526116
UK,Logistic,minimum,9.96232725346609,1.386809651581089
UK,Logistic,minimum,9.79571934563882,1.4240990282510102
UK,Logistic,minimum,7.40229886756905,2.681637983611645
UK,Logistic,minimum,7.908294915359971,5.146569963407774
UK,Logistic,minimum,6.9694569672845805,0.7593223608851821
UK,Logistic,minimum,8.40691058331414,2.509716532735187
UK,Logistic,minimum,5.35700792050834,0.554742606170986
UK,Logistic,minimum,7.96186741891728,1.2192472953199427
UK,Logistic,minimum,9.133239716388001,1.2192618166956566
UK,Logistic,minimum,3.3575518554761,1.159969068300971
UK,Logistic,minimum,7.11466544364119,1.4625299023757123
UK,Logistic,minimum,3.0140483976069,1.0052893495540478
UK,Logistic,minimum,8.9884951502356,1.959070508768186
UK,Logistic,minimum,6.28795646018452,0.6550925498293088
UK,Logistic,minimum,9.12538243633879,2.050084272903656
UK,Logistic,minimum,4.991770034855881,0.5640297467655401
UK,Logistic,minimum,7.289452376684979,7.020630092084812
UK,Logistic,minimum,6.33418477621111,0.7686177718416976
UK,Logistic,minimum,7.97806359484534,3.9400112371039095
UK,Logistic,minimum,9.81448760600805,1.394093385923654
UK,Logistic,minimum,8.737165634630149,3.262727606015257
UK,Logistic,minimum,8.37867895209441,1.7701279555143827
UK,Logistic,minimum,7.2910090887472805,1.0665254183779151
UK,Logistic,minimum,6.5653350356743605,2.3763587290758204
UK,Logistic,minimum,4.41402027558774,2.3524241589214463
UK,Logistic,minimum,6.560436329597421,1.5830004623181573
UK,Logistic,minimum,3.3705951435969896,0.6833531718071693
UK,Logistic,minimum,8.04405047046869,1.8060211092699352
UK,Logistic,minimum,8.38959292736739,4.045980166553502
UK,Logistic,minimum,3.48103554538089,1.0129096908307518
UK,Logistic,minimum,9.68288427297254,1.3579829655088795
UK,Logistic,minimum,8.22824090099696,6.317929796653678
UK,Logistic,minimum,9.87986162945009,1.3493183619683329
UK,Logistic,minimum,9.09384513228301,2.6368103945894577
UK,Logistic,minimum,6.5249468910593995,0.8065366634930172
UK,Logistic,minimum,8.10237896555141,1.2631998687397226
UK,Logistic,minimum,7.94562680241054,3.052669586466938
UK,Logistic,minimum,9.50086132410583,1.430725876681311
UK,Logistic,minimum,7.82185694152924,1.2571677752957338
UK,Logistic,minimum,5.2967406219269,0.9148083560026188
UK,Logistic,minimum,8.42181357906447,1.725626774945233
UK,Logistic,minimum,9.011332380339029,2.935114073062272
UK,Logistic,minimum,8.30593010968177,1.0240185300679765
UK,Logistic,minimum,7.559930546390239,1.2011184847436662
UK,Logistic,minimum,6.3683933250577,1.5827766462196644
UK,Logistic,minimum,7.83553809380613,0.8329036861862306
UK,Logistic,minimum,7.0976912409931705,0.9318931143125552
UK,Logistic,minimum,8.462747775135469,3.3373003175703757
UK,Logistic,minimum,8.83733855837813,1.5539205393163174
UK,Logistic,minimum,6.42089361310861,0.8172795466393881
UK,Logistic,minimum,8.69056621393128,2.8167642081614064
UK,Logistic,minimum,9.81749637235894,1.4810198810888786
UK,Logistic,minimum,9.17885426036279,1.4352283223828013
UK,Logistic,minimum,8.25741786050368,4.186660559890307
UK,Logistic,minimum,9.5230774784544,1.5864145020977185
UK,Logistic,minimum,4.72785935577594,1.5581690120594485
UK,Logistic,minimum,7.10113176317511,3.088256193676831
UK,Logistic,minimum,5.43233880281783,1.176128441794508
UK,Logistic,minimum,7.425617314676799,1.9337078952431752
UK,Logistic,minimum,8.05040398812041,5.012806267328059
UK,Logistic,minimum,9.76566763572257,2.018362505354686
UK,Logistic,minimum,6.359449062780021,1.426003991359072
UK,Logistic,minimum,9.85766438608778,1.7791488820355423
UK,Logistic,minimum,8.26394656823432,1.1466732938483022
UK,Logistic,minimum,9.68902830432676,1.944238042057529
UK,Logistic,minimum,2.43208546691271,0.6235820494281104
UK,Logistic,minimum,8.09377653816865,5.860932309687659
UK,Logistic,minimum,7.82381465703271,2.441180860534716
UK,Logistic,minimum,9.591189953903289,1.487225300216412
UK,Logistic,minimum,9.58215698437653,1.332862878574896
UK,Logistic,minimum,5.048202221004329,0.5460383220315562
UK,Logistic,minimum,7.65122476009538,1.1297737275055972
UK,Logistic,minimum,6.28313283832843,0.9468482511032194
UK,Logistic,minimum,4.097931942050121,0.5495810720724785
UK,Logistic,minimum,6.7752698216698,4.11100131293809
UK,Logistic,minimum,7.33305449137159,5.572021271767866
UK,Logistic,minimum,8.88076639981112,2.604903338767325
UK,Logistic,minimum,5.89020938972989,0.8075238608872782
UK,Logistic,minimum,7.31362109311924,1.4744189518335864
UK,Logistic,minimum,8.771857518993901,1.3362946021103166
UK,Logistic,minimum,4.95824554509604,0.6933644293746449
UK,Logistic,minimum,7.149679548121971,1.5654753317047434
UK,Logistic,minimum,7.447003613983121,2.9200374651851675
UK,Logistic,minimum,9.72390021183821,1.399412634902912
UK,Logistic,minimum,9.8410730714479,1.5568264535985008
UK,Logistic,minimum,9.02983753519357,2.417909446056201
UK,Logistic,minimum,8.16874508138843,3.539204805254109
UK,Logistic,minimum,4.32432221391955,0.5854682503705974
UK,Logistic,minimum,7.45290775209485,0.97380281931994
UK,Logistic,minimum,9.45174308243301,1.685908197573971
UK,Logistic,minimum,9.05610892539625,2.0364104296771197
UK,Logistic,minimum,3.4043552029159296,0.94559050954866
UK,Logistic,minimum,7.63912713272412,1.7717802357474133
UK,Logistic,minimum,7.04595109711115,1.11008204344745
UK,Logistic,minimum,9.48409239246474,1.9437280302666144
UK,Logistic,minimum,7.2482771096838805,1.1370289261168345
UK,Logistic,minimum,5.003767801267521,1.6637692457912172
UK,Logistic,minimum,9.28072520106519,1.1434751322809795
UK,Logistic,minimum,8.66313315636706,1.0754465009306629
UK,Logistic,minimum,9.29368868382012,1.7715735506558354
UK,Logistic,minimum,6.3155093969561396,1.4931065021407963
UK,Logistic,minimum,8.52146229418887,1.9815615858141808
UK,Logistic,minimum,6.27878288764728,0.7801602990566796
UK,Logistic,minimum,9.1524778190568,1.3760350379154942
UK,Logistic,minimum,7.167426098936,0.737625126941953
UK,Logistic,minimum,7.08170237031873,0.791032810651301
UK,Logistic,minimum,8.96453401841026,1.043809432799248
UK,Logistic,minimum,8.63319124333663,2.43371915812119
UK,Logistic,minimum,9.42172609511738,1.1489759281839678
UK,Logistic,minimum,9.3065195850268,2.246779593502509
UK,Logistic,minimum,9.783116470886299,1.2351165661517662
UK,Logistic,minimum,6.999127721202241,4.126196818316928
UK,Logistic,minimum,8.005622111978811,1.83128768177396
UK,Logistic,minimum,5.3269045978784995,2.269349666768051
UK,Logistic,minimum,8.685810561256229,2.109424045870578
UK,Logistic,minimum,6.741208109605509,1.386444640490939
UK,Logistic,minimum,8.95977483444303,3.0361532211122952
UK,Logistic,minimum,8.89534120058092,0.9898129061873744
UK,Logistic,minimum,9.005973360938171,1.1934855186799938
UK,Logistic,minimum,7.859410990107669,1.1890004164163368
UK,Logistic,minimum,6.16482789806461,0.8263058168644625
UK,Logistic,minimum,8.98229591375051,1.4308454173906542
UK,Logistic,minimum,6.39181354255803,1.2275682086761543
UK,Logistic,minimum,8.25331227661847,1.0191966621985158
UK,Logistic,minimum,6.77931670301099,2.0054572504705077
UK,Logistic,minimum,7.95174208994476,1.1018525141956474
UK,Logistic,minimum,4.8789801310606595,0.5578693756673028
UK,Logistic,minimum,7.646930904050479,1.909248543717911
UK,Logistic,minimum,9.273524311905671,1.553806631237607
UK,Logistic,minimum,9.09543444751408,1.586774492918812
UK,Logistic,minimum,9.97164863639517,1.2591945581048238
UK,Logistic,minimum,9.68275019053736,1.5273556897068887
UK,Logistic,minimum,4.349973077728779,2.7919763674687315
UK,Logistic,minimum,6.66327356660473,0.8787877070532246
UK,Logistic,minimum,4.16839310552115,0.639875874717324
UK,Logistic,minimum,7.0674172683499,2.4285556162032864
UK,Logistic,minimum,7.5355764224825705,6.977637026934025
UK,Logistic,minimum,8.705449706272141,1.5260637421855645
UK,Logistic,minimum,7.6854371428493895,2.33787139475447
UK,Logistic,minimum,8.21111474803617,5.26506462638832
UK,Logistic,minimum,7.20154462079866,2.472260289392888
UK,Logistic,minimum,5.7715404142941695,0.5835843179140705
UK,Logistic,minimum,9.154443270170539,1.2360888192721249
UK,Logistic,minimum,8.27190653376658,1.0091011956615796
UK,Logistic,minimum,7.512406514399821,5.741361619725793
UK,Logistic,minimum,7.72796086686724,1.2653921520845235
UK,Logistic,minimum,5.93888680440555,3.452186168696745
UK,Logistic,minimum,8.60718372335924,1.914849168069027
UK,Logistic,minimum,8.37570038043791,1.9922339772163955
UK,Logistic,minimum,4.50797987460698,0.5895642812926524
UK,Logistic,minimum,8.44733185746845,3.48459932402849
UK,Logistic,minimum,5.1758453400401,0.5916510963731549
UK,Logistic,minimum,9.35579223313032,1.5245188993078878
UK,Logistic,minimum,4.68067422608237,0.6984435568126878
UK,Logistic,minimum,8.83423316651408,1.0383132173260194
UK,Logistic,minimum,8.540355764346721,1.0089497808804495
UK,Logistic,minimum,8.54201758174388,0.9594710587146442
UK,Logistic,minimum,9.12150553965613,1.2510575183441144
UK,Logistic,minimum,8.476073162863349,0.9139217674205774
UK,Logistic,minimum,7.5527873760631,0.9645467074021362
UK,Logistic,minimum,5.87520009528294,0.7147650641136006
UK,Logistic,minimum,8.63977291536398,1.50552431134716
UK,Logistic,minimum,9.43320966933363,2.0408007840514615
UK,Logistic,minimum,7.3030862092252695,4.821993812626176
UK,Logistic,minimum,9.00466161271734,1.7999566214816054
UK,Logistic,minimum,8.18665960760228,2.8947964791621925
UK,Logistic,minimum,9.59480076026835,1.7326848740550491
UK,Logistic,minimum,8.38023578965779,1.6491029204391427
UK,Logistic,minimum,5.8924720055285995,0.6585013664680369
UK,Logistic,minimum,8.21656351077372,1.3741607610272455
UK,Logistic,minimum,7.348094569421559,5.9931901726159165
UK,Logistic,minimum,6.439434234423699,3.200355511744374
UK,Logistic,minimum,5.14933829200268,1.2201775577822098
UK,Logistic,minimum,8.07410011698458,3.5685999384439353
UK,Logistic,minimum,6.67320404743897,6.423287755619765
UK,Logistic,minimum,5.77470312494905,0.7672335687647657
UK,Logistic,minimum,6.01146079658116,0.7635278315650188
UK,Logistic,minimum,4.8952764924625995,1.2303722771728978
UK,Logistic,minimum,8.5640667200152,1.1504016714235246
UK,Logistic,minimum,8.477765259044629,1.5915350434178044
UK,Logistic,minimum,8.74956834086603,1.201853190966066
UK,Logistic,minimum,9.08905753893745,1.7652747070450574
UK,Logistic,minimum,1.9590887123797,0.6977122283612914
UK,Logistic,minimum,9.30906276008501,1.648102343928857
UK,Logistic,minimum,7.99584559122921,1.8581545426586292
UK,Logistic,minimum,4.01846286452935,1.501563850462572
UK,Logistic,minimum,6.29777184025447,0.7610771863987533
UK,Logistic,minimum,9.421080606681539,1.4478717347592616
UK,Logistic,minimum,8.52811943459019,2.5257342610827807
UK,Logistic,minimum,7.978180598034889,1.1325817059976375
UK,Logistic,minimum,9.82458112388838,1.6120864476413852
UK,Logistic,minimum,9.2713663187098,1.0863308863035717
UK,Logistic,minimum,7.51539094646377,1.193255299701943
UK,Logistic,minimum,7.74435278624092,4.240916640215224
UK,Logistic,minimum,9.395633014367059,1.707021927532709
UK,Logistic,minimum,8.56643814640015,1.3034258677674413
UK,Logistic,minimum,9.226740404115551,1.50730083901707
UK,Logistic,minimum,8.3490378913449,1.693127297275425
UK,Logistic,minimum,9.04532193681202,1.7200344049469103
UK,Logistic,minimum,6.74205723144751,0.8920816911511298
UK,Logistic,minimum,5.97044614608023,1.58624388669144
UK,Logistic,minimum,6.49565416469479,1.47215254743639
UK,Logistic,minimum,8.8631302011445,1.60732414290432
UK,Logistic,minimum,8.8272171196672,1.3355826561739443
UK,Logistic,minimum,8.85788502542094,3.1981558671938823
UK,Logistic,minimum,3.32972571967438,0.9948019490550616
UK,Logistic,minimum,6.10003891282642,1.9967150826300648
UK,Logistic,minimum,9.89301533087814,1.32432899169688
UK,Logistic,minimum,9.85357521650895,1.9881389037709376
UK,Logistic,minimum,9.698105787751821,1.1540315901915887
UK,Logistic,minimum,6.790079447269851,1.9016305148926087
UK,Logistic,minimum,9.56286101380168,1.1606798275269434
UK,Logistic,minimum,9.207905883011371,1.507763283129914
UK,Logistic,minimum,9.95655317689968,1.1948661818112576
UK,Logistic,minimum,8.79101158011002,0.9977289789337386
UK,Logistic,minimum,8.186992865181091,0.9141376934051516
UK,Logistic,minimum,5.952702608447559,1.1302248684236225
UK,Logistic,minimum,9.9495523160257,1.8588972235833283
UK,Logistic,minimum,5.49022794286351,3.1663151963748764
UK,Logistic,minimum,6.9813094202662,1.4570047302226157
UK,Logistic,minimum,7.218035247071731,1.450842921052686
UK,Logistic,minimum,9.33568961842202,1.2685748158631782
UK,Logistic,minimum,8.33170804686,4.817693974943454
UK,Logistic,minimum,9.23073781980694,1.7564266115410203
UK,Logistic,minimum,6.6601033178692495,3.040707800264667
UK,Logistic,minimum,8.73339702604477,1.929860333353948
UK,Logistic,minimum,8.35946964843767,4.6887114005491854
UK,Logistic,minimum,9.29473567706132,2.176215380896379
UK,Logistic,minimum,6.29047901656012,1.521192460611687
UK,Logistic,minimum,9.40690631449912,1.13072845590535
UK,Logistic,minimum,6.80991900021527,1.5301059439158848
UK,Logistic,minimum,7.126734804949191,3.202433340911754
UK,Logistic,minimum,8.71593078036199,1.941143706995831
UK,Logistic,minimum,9.35361599717498,1.3357736915437397
UK,Logistic,minimum,9.93140798651158,1.230774323265058
UK,Logistic,minimum,6.10604857310142,2.8361205354230448
UK,Logistic,minimum,8.95826618882108,2.8227727503182867
UK,Logistic,minimum,8.1363733729405,7.20006800737643
UK,Logistic,minimum,8.12043278608418,2.5699593253091617
UK,Logistic,minimum,5.78464348110875,0.8528051855747949
UK,Logistic,minimum,8.67161920625555,2.409247702313413
UK,Logistic,minimum,8.74078007304594,1.9897457990093
UK,Logistic,minimum,5.66261013129334,1.09918394334362
UK,Logistic,minimum,7.48005902371587,0.9111112332829028
UK,Logistic,minimum,4.44633174511872,0.6779437736077247
UK,Logistic,minimum,7.10570151660687,1.3684405585070265
UK,Logistic,minimum,4.86969989921772,0.6376751988956603
UK,Logistic,minimum,9.490157588084989,2.177130090800129
UK,Logistic,minimum,5.90723737061979,1.8018876761061304
UK,Logistic,minimum,5.252156859591571,4.570499041218452
UK,Logistic,minimum,9.432022929335771,1.0778695769716984
UK,Logistic,minimum,5.4861776841145895,3.0073905302980983
UK,Logistic,minimum,9.771375471437189,1.8944892599441832
UK,Logistic,minimum,9.2417949575496,1.1755118970973188
UK,Logistic,minimum,5.48762972957251,1.6403187111828006
UK,Logistic,minimum,3.80170335171387,0.6668646479914563
UK,Logistic,minimum,7.41496147008044,1.7554915334776335
UK,Logistic,minimum,9.89965523262198,1.3867317024728234
UK,Logistic,minimum,8.78937295985016,1.259909300828974
UK,Logistic,minimum,8.89911802687145,1.0695658885949102
UK,Logistic,minimum,3.9283181547129002,0.6995544034361052
UK,Logistic,minimum,7.52392686747944,7.39761331307937
UK,Logistic,minimum,7.17757765636372,0.7415668447317382
UK,Logistic,minimum,9.30445958300027,1.2903698028178447
UK,Logistic,minimum,2.89227910162313,0.6247986293780095
UK,Logistic,minimum,7.310839828719801,6.03180162144217
UK,Logistic,minimum,3.47859185199119,0.6269843479188508
UK,Logistic,minimum,8.644689990412301,1.092611794870047
UK,Logistic,minimum,8.467378406814401,1.7422203517793526
UK,Logistic,minimum,9.34588837985615,1.454303791106892
UK,Logistic,minimum,7.132836076377449,2.5840302358742524
UK,Logistic,minimum,7.75657532682293,7.326572544721677
UK,Logistic,minimum,8.097854764449309,2.5691053435949858
UK,Logistic,minimum,7.50469767064321,4.193207794083635
