year,total_rate
2030,8.227186609720599
2031,8.844573362508301
2032,9.5081336471797
2033,10.2212963121786
2034,10.9877410254783
2035,11.8114160266986
2036,12.696557041813
2037,13.6477074214551
2038,14.6697395644358
2039,15.767877688144202
2040,16.9477220069045
2041,18.2152743779474
2042,19.576965472267503
2043,21.0396835240815
2044,22.610804707652097
2045,24.298225183648302
2046,26.110394848675398
2047,28.056352810799197
2048,30.145764600425
2049,32.3889611093433
2050,34.7969792306358
2051,37.381604147899196
2052,40.155413193277
2053,43.131821159412
2054,46.3251269098867
2055,49.75056108517
2056,53.424334645628
2057,57.363687928791
2058,61.5869398237322
2059,66.1135365799684
2060,70.9640996705448
2061,76.1604720176734
2062,81.72576176320389
2063,87.68438262406269
2064,94.0620897134247
2065,100.8860095306905
2066,108.1846626264566
2067,115.98797723195959
2068,124.32729190573511
2069,133.2353449937639
2070,142.7462484241826
2071,152.89544306561982
2072,163.7196325724043
2073,175.25669232471188
2074,187.54554975328819
2075,200.6260320248802
2076,214.5386767664844
2077,229.32450123733918
2078,245.0247251337704
2079,261.6804420536177
2080,279.33223457797766
2081,298.01972797641963
2082,317.7810777399333
2083,338.6523865299792
2084,360.6670467422017
2085,383.8550057626569
2086,408.2419521875879
2087,433.8484228296123
2088,460.6888322859929
2089,488.77042923504547
2090,518.0921864817021
2091,548.6436351051904
2092,580.4036568629907
2093,613.3392532415968
2094,647.404314148969
2095,682.5384141093238
2096,718.6656687960129
2097,755.6936896209253
2098,793.5126786354758
2099,831.994709884749
2100,870.9932462442275
2101,910.3429422761494
2102,949.8597833732351
2103,989.3416090240697
2104,1028.5690630903448
2105,1067.3070062622426
2106,1105.3064152026034
2107,1142.3067793089053
2108,1178.0389897141265
2109,1212.2286965344208
2110,1244.600090109205
2111,1274.8800409531748
2112,1302.80251243634
2113,1328.1131410617804
2114,1350.5738629267612
2115,1369.9674528103515
2116,1386.10183547363
2117,1398.814028083162
2118,1407.9735787216273
2119,1413.4853788490382
2120,1415.2917469673366
2121,1413.3737057858684
2122,1407.7514046163574
2123,1398.4836709269011
2124,1385.6667081148996
2125,1369.4319887026097
2126,1349.943421480578
2127,1327.3938960156686
2128,1302.001327144796
2129,1274.0043347723542
2130,1243.657700136563
2131,1211.227738839151
2132,1176.9877239025145
2133,1141.2134798341524
2134,1104.1792522891694
2135,1066.1539387096768
2136,1027.3977445894013
2137,988.1593089937608
2138,948.6733227410081
2139,909.1586440977504
2140,869.8169006110146
2141,830.8315522033777
2142,792.3673800908227
2143,754.57035844538
2144,717.567860860277
2145,681.4691513121339
2146,646.3661091045568
2147,612.3341388322006
2148,579.4332193277099
2149,547.7090494647687
2150,517.1942532417243
2151,487.9096114591327
2152,459.8652922790675
2153,433.0620578139226
2154,407.4924284871188
2155,383.14179113218177
2156,359.9894405841661
2157,338.009547835021
2158,317.17205066520097
2159,297.4434650406992
2160,278.7876175048245
2161,261.1663003345013
2162,244.5398524139716
2163,228.867669649341
2164,214.1086493502216
2165,200.2215733826612
2166,187.1654350906612
2167,174.8997150280538
2168,163.384610470398
2169,152.5812235159511
2170,142.45171235924008
2171,132.9594100505552
2172,124.0689147559752
2173,115.746155218761
2174,107.9584348045155
2175,100.67445719750701
2176,93.86433651013371
2177,87.499594275918
2178,81.55314552179479
2179,75.9992758595493
