year,total_rate
2030,0.8041790871146
2031,0.9560258673659
2032,1.1308706952129999
2033,1.3311821889751
2034,1.5595406816216
2035,1.818622892711
2036,2.1111840481445
2037,2.4400375813692
2038,2.8080326034977
2039,3.2180293807743
2040,3.6728731045309
2041,4.1753662799933
2042,4.7282400949485
2043,5.3341251565131
2044,5.9955220034017
2045,6.7147718118045
2046,7.4940277150858
2047,8.3352271510969
2048,9.240065636287099
2049,10.209972343494
2050,11.2460878310223
2051,12.3492442352113
2052,13.5199481981211
2053,14.758366757291801
2054,16.0643163768351
2055,17.437255249530498
2056,18.8762789492142
2057,20.3801194626245
2058,21.9471475809825
2059,23.5753785848591
2060,25.2624811120759
2061,27.005789058210002
2062,28.8023163232562
2063,30.648774186578898
2064,32.5415910657532
2065,34.476934393429495
2066,36.4507343300092
2067,38.458709018649095
2068,40.4963910827651
2069,42.559155064555895
2070,44.6422455058054
2071,46.740805378996306
2072,48.8499045871599
2073,50.9645682644696
2074,53.079804625892905
2075,55.1906321327925
2076,57.292105761732
2077,59.3793421854607
2078,61.4475436976783
2079,63.492020736309705
2080,65.5082128832737
2081,67.4917082417654
2082,69.4382611145803
2083,71.3438079287229
2084,73.2044813722332
2085,75.016622728644
2086,76.7767924125956
2087,78.4817787267678
2088,80.1286048753625
2089,81.714534282831
2090,83.23707427837131
2091,84.6939782169259
2092,86.0832461160137
2093,87.4031238947909
2094,88.6521013073004
2095,89.8289086660332
2096,90.9325124547672
2097,91.9621099312659
2098,92.91712282091851
2099,93.79719020188399
2100,94.602160680878
2101,95.3320839565136
2102,95.9872018641861
2103,96.5679389929744
2104,97.0748929610212
2105,97.5088244314364
2106,97.87064694604041
2107,98.161416649293
2108,98.3823219696311
2109,98.5346733202178
2110,98.6198928758519
2111,98.63950447756551
2112,98.5951237112755
2113,98.4884482018129
2114,98.32124815876101
2115,98.0953572058128
2116,97.8126635208461
2117,97.4751013096212
2118,97.0846426319529
2119,96.6432895953984
2120,96.15306692795279
2121,95.6160149379492
2122,95.0341828663223
2123,94.4096226336223
2124,93.7443829816315
2125,93.04050400716531
2126,92.3000120835912
2127,91.524915163792
2128,90.7171984567051
2129,89.8788204681856
2130,89.01170939575299
2131,88.1177598657776
2132,87.1988300008317
2133,86.256738804258
2134,85.29326384848599
2135,84.3101392532353
2136,83.30905393948471
2137,82.2916501449295
2138,81.2595221865995
2139,80.2142154563513
2140,79.15722563506759
2141,78.089998111584
2142,77.01392759262431
2143,75.9303578903239
2144,74.8405818742786
2145,73.74584157544629
2146,72.6473284296499
2147,71.5461836488805
2148,70.4434987090668
2149,69.34031594346091
2150,68.2376292312839
2151,67.1363847717722
2152,66.03748193427279
2153,64.9417741755281
2154,63.8500700157975
2155,62.76313406594431
2156,61.681688098105894
2157,60.606412153030604
2158,59.5379456776282
2159,58.4768886867232
2160,57.4238029434338
2161,56.3792131530133
2162,55.3436081653906
2163,54.31744218203
2164,53.301135963095604
2165,52.295078031255095
2166,51.2996258687887
2167,50.3151071049847
2168,49.341820691098796
2169,48.3800380604383
2170,47.430004271392804
2171,46.4919391314854
2172,45.566038300748296
2173,44.6524743729465
2174,43.7513979333745
2175,42.8629385921427
2176,41.9872059920424
2177,41.1242907902422
2178,40.274265613221104
2179,39.437185984477
