country,scenario,pathway,model,allocation_order,year,raw_rate_mt_yr,screened_rate_mt_yr,gap_rate_mt_yr,raw_cumulative_gt,screened_cumulative_gt,gap_cumulative_gt
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2062,36.0185193060161,36.01851930601611,-7.105427357601002e-15,0.5506032524266361,0.5506032524266361,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2063,37.9243158485857,37.92431584858571,-7.105427357601002e-15,0.5885275682752218,0.5885275682752218,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2064,39.9092247492539,39.90922474925391,-7.105427357601002e-15,0.6284367930244757,0.6284367930244757,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2065,41.9753753767621,41.97537537676211,-7.105427357601002e-15,0.6704121684012379,0.6704121684012379,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2066,44.1249016532625,44.124901653262505,-7.105427357601002e-15,0.7145370700545004,0.7145370700545004,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2067,46.3599396900198,46.35993969001981,-7.105427357601002e-15,0.7608970097445202,0.7608970097445202,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2068,48.6826253678367,48.68262536783671,-7.105427357601002e-15,0.809579635112357,0.809579635112357,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2069,51.0950918659243,51.09509186592431,-7.105427357601002e-15,0.8606747269782813,0.8606747269782813,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2070,53.599467143103496,53.5994671431035,-7.105427357601002e-15,0.9142741941213849,0.9142741941213849,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2071,56.1978713753691,56.197871375369104,-7.105427357601002e-15,0.970472065496754,0.970472065496754,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2072,58.8924143539859,58.892414353985906,-7.105427357601002e-15,1.0293644798507398,1.0293644798507398,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2073,61.685192848414495,61.6851928484145,-7.105427357601002e-15,1.0910496726991543,1.0910496726991543,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2074,64.5782879384819,64.5782879384819,0.0,1.1556279606376363,1.1556279606376363,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2075,67.5737623203137,67.5737623203137,0.0,1.2232017229579502,1.2232017229579502,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2076,70.6736575906418,70.6736575906418,0.0,1.2938753805485919,1.2938753805485919,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2077,73.8799915141779,73.8799915141779,0.0,1.3677553720627698,1.3677553720627698,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2078,77.19475527881731,77.19475527881731,0.0,1.4449501273415872,1.4449501273415872,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2079,80.6199107434883,80.6199107434883,0.0,1.5255700380850756,1.5255700380850756,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2080,84.1573876835109,84.1573876835109,0.0,1.6097274257685865,1.6097274257685865,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2081,87.80908103835799,87.80908103835799,0.0,1.6975365068069446,1.6975365068069446,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2082,91.5768481667291,91.5768481667291,0.0,1.7891133549736737,1.7891133549736737,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2083,95.4625061138584,95.4625061138584,0.0,1.884575861087532,1.884575861087532,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2084,99.4678288959632,99.4678288959632,0.0,1.9840436899834955,1.9840436899834955,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2085,103.5945448067322,103.5945448067322,0.0,2.087638234790228,2.087638234790228,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2086,107.8443337507086,107.8443337507086,0.0,2.1954825685409363,2.1954825685409363,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2087,112.2188246083897,112.2188246083897,0.0,2.307701393149326,2.307701393149326,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2088,116.7195926378066,116.7195926378066,0.0,2.424420985787133,2.424420985787133,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2089,121.348156917276,121.34815691727601,-1.4210854715202004e-14,2.5457691427044087,2.5457691427044087,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2090,126.10597783394589,126.1059778339459,-1.4210854715202004e-14,2.6718751205383544,2.6718751205383544,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2091,130.9944546226605,130.9944546226605,0.0,2.802869575161015,2.802869575161015,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2092,136.0149229595748,136.0149229595748,0.0,2.9388844981205904,2.9388844981205904,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2093,141.1686526148353,141.1686526148353,0.0,3.0800531507354254,3.0800531507354254,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2094,146.456845168524,146.456845168524,0.0,3.2265099959039496,3.2265099959039496,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2095,151.8806317939376,151.8806317939376,0.0,3.378390627697887,3.378390627697887,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2096,157.4410711121256,157.4410711121256,0.0,3.5358316988100125,3.5358316988100125,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2097,163.13914712147502,163.13914712147502,0.0,3.6989708459314876,3.6989708459314876,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2098,168.9757672059657,168.9757672059657,0.0,3.8679466131374536,3.8679466131374536,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2099,174.9517602255623,174.9517602255623,0.0,4.042898373363015,4.042898373363015,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2100,181.0678746920382,181.0678746920382,0.0,4.223966248055055,4.223966248055055,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2101,187.32477703334771,187.32477703334771,0.0,4.411291025088402,4.411291025088402,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2102,193.7230499494918,193.7230499494918,0.0,4.605014075037893,4.605014075037893,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2103,200.2631908626166,200.2631908626166,0.0,4.80527726590051,4.80527726590051,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2104,206.9456104639141,206.9456104639141,0.0,5.012222876364423,5.012222876364423,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2105,213.7706313596806,213.7706313596806,0.0,5.225993507724104,5.225993507724104,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2106,220.73848681870288,220.73848681870288,0.0,5.446731994542807,5.446731994542807,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2107,227.8493196229267,227.8493196229267,0.0,5.674581314165733,5.674581314165733,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2108,235.1031810231713,235.1031810231713,0.0,5.909684495188905,5.909684495188905,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2109,242.5000298014349,242.5000298014349,0.0,6.15218452499034,6.15218452499034,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2110,250.0397314411366,250.0397314411366,0.0,6.402224256431476,6.402224256431476,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2111,257.72205740642937,257.72205740642937,0.0,6.659946313837906,6.659946313837906,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2112,265.5466845315068,265.5466845315068,0.0,6.925492998369413,6.925492998369413,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2113,273.5131945206241,273.5131945206241,0.0,7.199006192890037,7.199006192890037,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2114,281.62107355934415,281.62107355934415,0.0,7.480627266449381,7.480627266449381,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2115,289.869712037308,289.869712037308,0.0,7.770496978486689,7.770496978486689,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2116,298.258404382639,298.258404382639,0.0,8.068755382869329,8.068755382869329,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2117,306.7863490078722,306.7863490078722,0.0,8.375541731877199,8.375541731877199,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2118,315.4526483671124,315.4526483671124,0.0,8.690994380244312,8.690994380244312,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2119,324.25630912392825,324.25630912392825,0.0,9.01525068936824,9.01525068936824,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2120,333.19624242929467,333.19624242929467,0.0,9.348446931797534,9.348446931797534,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2121,342.27126430870857,342.27126430870857,0.0,9.690718196106243,9.690718196106243,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2122,351.4800961574235,351.4800961574235,0.0,10.042198292263667,10.042198292263667,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2123,360.8213653425682,360.8213653425682,0.0,10.403019657606235,10.403019657606235,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2124,370.2936059107429,370.2936059107429,0.0,10.773313263516979,10.773313263516979,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2125,379.89525939951454,379.89525939951454,0.0,11.153208522916493,11.153208522916493,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2126,389.6246757510811,389.6246757510811,0.0,11.542833198667575,11.542833198667575,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2127,399.4801143262074,399.4801143262074,0.0,11.94231331299378,11.94231331299378,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2128,409.4597450163963,409.4597450163963,0.0,12.351773058010178,12.351773058010178,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2129,419.5616494521085,419.5616494521085,0.0,12.771334707462287,12.771334707462287,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2130,429.783822304715,429.783822304715,0.0,13.201118529767001,13.201118529767001,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2131,440.12417267973046,440.12417267973046,0.0,13.641242702446732,13.641242702446732,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2132,450.5805255987618,450.5805255987618,0.0,14.091823228045493,14.091823228045493,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2133,461.1506235674825,461.1506235674825,0.0,14.552973851612977,14.552973851612977,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2134,471.8321282268458,471.8321282268458,0.0,15.024805979839822,15.024805979839822,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2135,482.62262208464017,482.62262208464017,0.0,15.507428601924463,15.507428601924463,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2136,493.5196103244041,493.5196103244041,0.0,16.000948212248865,16.000948212248865,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2137,504.52052268863144,504.52052268863144,0.0,16.505468734937498,16.505468734937498,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2138,515.622715433118,515.622715433118,0.0,17.021091450370616,17.021091450370616,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2139,526.823473349232,526.823473349232,0.0,17.547914923719848,17.547914923719848,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2140,538.1200118508293,538.1200118508293,0.0,18.086034935570673,18.086034935570673,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2141,549.5094791224768,549.5094791224768,0.0,18.63554441469315,18.63554441469315,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2142,560.9889583256,560.9889583256,0.0,19.196533373018752,19.196533373018752,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2143,572.5554698591326,572.5554698591326,0.0,19.769088842877885,19.769088842877885,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2144,584.2059736712088,584.2059736712088,0.0,20.35329481654909,20.35329481654909,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2145,595.9373716184149,595.9373716184149,0.0,20.94923218816751,20.94923218816751,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2146,607.7465098690996,607.7465098690996,0.0,21.55697869803661,21.55697869803661,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2147,619.6301813472251,619.6301813472251,0.0,22.17660887938383,22.17660887938383,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2148,631.5851282132375,631.5851282132375,0.0,22.80819400759707,22.80819400759707,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2149,643.6080443784396,643.6080443784396,0.0,23.451802051975513,23.451802051975513,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2150,655.695578049351,655.695578049351,0.0,24.107497630024863,24.107497630024863,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2151,667.8443342985553,667.8443342985553,0.0,24.77534196432342,24.77534196432342,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2152,680.0508776585554,680.0508776585554,0.0,25.455392841981975,25.455392841981975,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2153,692.3117347351821,692.3117347351821,0.0,26.147704576717157,26.147704576717157,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2154,704.6233968371312,704.6233968371312,0.0,26.85232797355429,26.85232797355429,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2155,716.9823226182426,716.9823226182426,0.0,27.56931029617253,27.56931029617253,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2156,729.3849407291699,729.3849407291699,0.0,28.2986952369017,28.2986952369017,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2157,741.8276524751512,741.8276524751512,0.0,29.040522889376856,29.040522889376856,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2158,754.3068344766167,754.3068344766167,0.0,29.79482972385347,29.79482972385347,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2159,766.8188413294533,766.8188413294533,0.0,30.561648565182924,30.561648565182924,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2160,779.3600082617833,779.3600082617833,0.0,31.34100857344471,31.34100857344471,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2161,791.9266537841899,791.9266537841899,0.0,32.1329352272289,32.1329352272289,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2162,804.5150823303879,804.5150823303879,0.0,32.93745030955929,32.93745030955929,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2163,817.1215868854035,817.1215868854035,0.0,33.754571896444695,33.754571896444695,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2164,829.7424515984127,829.7424515984127,0.0,34.5843143480431,34.5843143480431,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2165,842.3739543774481,842.3739543774481,0.0,35.42668830242055,35.42668830242055,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2166,855.0123694632831,855.0123694632831,0.0,36.28170067188384,36.28170067188384,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2167,867.6539699798708,867.6539699798708,0.0,37.14935464186371,37.14935464186371,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2168,880.2950304588065,880.2950304588065,0.0,38.02964967232252,38.02964967232252,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2169,892.9318293353676,892.9318293353676,0.0,38.92258150165789,38.92258150165789,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2170,905.5606514137731,905.5606514137731,0.0,39.82814215307166,39.82814215307166,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2171,918.1777902994024,918.1777902994024,0.0,40.74631994337106,40.74631994337106,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2172,930.7795507957898,930.7795507957898,0.0,41.67709949416685,41.67709949416685,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2173,943.362251264322,943.362251264322,0.0,42.62046174543117,42.62046174543117,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2174,955.9222259446464,955.9222259446464,0.0,43.57638397137582,43.57638397137582,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2175,968.4558272339016,968.4558272339016,0.0,44.54483979860972,44.54483979860972,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2176,980.9594279229734,980.9594279229734,0.0,45.52579922653269,45.52579922653269,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2177,993.4294233880679,993.4294233880679,0.0,46.519228649920755,46.519228649920755,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2178,1005.8622337360139,1005.8622337360139,0.0,47.525090883656766,47.525090883656766,0.0
Australia,growth10,v8_fixedC_deterministic,Gompertz,ascend,2179,1018.2543059017684,1018.2543059017684,0.0,48.543345189558536,48.543345189558536,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2030,4.4334597122042,4.4334597122042,0.0,0.0044334597122042,0.0044334597122042,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2031,4.762599892857001,4.762599892857001,0.0,0.0091960596050612,0.0091960596050612,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2032,5.1161684990771,5.1161684990771,0.0,0.0143122281041383,0.0143122281041383,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2033,5.495977511459601,5.495977511459601,0.0,0.0198082056155979,0.0198082056155979,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2034,5.903973149543,5.903973149543,0.0,0.0257121787651409,0.0257121787651409,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2035,6.3422457913814005,6.3422457913814005,0.0,0.0320544245565223,0.0320544245565223,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2036,6.8130406222083,6.8130406222083,0.0,0.0388674651787306,0.0388674651787306,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2037,7.3187690651746005,7.3187690651746005,0.0,0.046186234243905194,0.046186234243905194,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2038,7.862021050901899,7.862021050901899,0.0,0.0540482552948071,0.0540482552948071,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2039,8.445578186601,8.445578186601,0.0,0.062493833481408106,0.062493833481408106,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2040,9.0724278897776,9.0724278897776,0.0,0.0715662613711857,0.0715662613711857,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2041,9.745778556106199,9.745778556106199,0.0,0.08131203992729191,0.08131203992729191,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2042,10.469075835903599,10.469075835903599,0.0,0.0917811157631955,0.0917811157631955,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2043,11.2460200987983,11.2460200987983,0.0,0.1030271358619938,0.1030271358619938,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2044,12.0805851716853,12.0805851716853,0.0,0.1151077210336791,0.1151077210336791,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2045,12.9770384408918,12.9770384408918,0.0,0.12808475947457088,0.12808475947457088,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2046,13.939962415675701,13.939962415675701,0.0,0.1420247218902466,0.1420247218902466,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2047,14.9742778567507,14.9742778567507,0.0,0.15699899974699727,0.15699899974699727,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2048,16.0852685804927,16.0852685804927,0.0,0.17308426832749,0.17308426832749,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2049,17.278608056848498,17.278608056848494,3.552713678800501e-15,0.19036287638433846,0.19036287638433846,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2050,18.5603879267527,18.560387926752696,3.552713678800501e-15,0.20892326431109118,0.20892326431109118,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2051,19.9371485730676,19.937148573067596,3.552713678800501e-15,0.22886041288415876,0.22886041288415876,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2052,21.415911887712102,21.4159118877121,3.552713678800501e-15,0.25027632477187084,0.25027632477187084,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2053,23.0042163867418,23.004216386741795,3.552713678800501e-15,0.27328054115861267,0.27328054115861267,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2054,24.710154834679003,24.710154834679,3.552713678800501e-15,0.29799069599329164,0.29799069599329164,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2055,26.5424145493836,26.542414549383597,3.552713678800501e-15,0.3245331105426752,0.3245331105426752,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2056,28.510320569182,28.510320569181996,3.552713678800501e-15,0.3530434311118572,0.3530434311118572,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2057,30.623881874825,30.623881874824995,3.552713678800501e-15,0.3836673129866822,0.3836673129866822,0.0
Australia,growth10,v8_fixedC_deterministic,Logistic,ascend,2058,32.8938408701116,32.89384087011161,-7.105427357601002e-15,0.4165611538567938,0.4165611538567938,0.0
