year,total_rate
2030,12.8812445749571
2031,15.488978146697699
2032,18.6246058506021
2033,22.3949796448636
2034,26.928574313966
2035,32.3798607709544
2036,38.9345628311497
2037,46.8159754648563
2038,56.292558194398495
2039,67.6870600082583
2040,81.387483274036
2041,97.860255234501
2042,117.6660486331873
2043,141.4787800119799
2044,170.10841776667579
2045,204.52835501536578
2046,245.90824798031412
2047,295.6533925163685
2048,355.4519135461551
2049,427.3312785636233
2050,513.7259210581473
2051,617.5580762454723
2052,742.3342923224847
2053,892.2604859451126
2054,1072.3788575025383
2055,1288.7304608866887
2056,1548.5477154891983
2057,1860.4816227368772
2058,2234.868852356733
2059,2684.044110967009
2060,3222.7031698778133
2061,3868.3214205657705
2062,4641.63156972265
2063,5567.1616891684625
2064,6673.830753473635
2065,7995.592287545956
2066,9572.106826198104
2067,11449.409305871632
2068,13680.516745446545
2069,16325.892916820983
2070,19453.64846814767
2071,23139.30593076074
2072,27464.89930788529
2073,32517.11028057927
2074,38384.07499306532
2075,45150.441957927425
2076,52890.24867263246
2077,61657.2512865938
2078,71472.54067589428
2079,82309.66913051107
2080,94078.14358170184
2081,106607.01952688456
2082,119631.36909113577
2083,132785.37041473648
2084,145606.28432142283
2085,157553.14927478755
2086,168042.19979928952
2087,176497.70076482167
2088,182412.61634031092
2089,185409.52537347976
2090,185290.06671977826
2091,182062.23892251414
2092,175939.28245888444
2093,167310.40621369553
2094,156690.0624661001
2095,144656.6491733199
2096,131792.29435828075
2097,118633.05215034031
2098,105634.75753181033
2099,93155.55118440176
2100,81452.87655966158
2101,70691.0406023548
2102,60955.084588545156
2103,52267.281662581474
2104,44603.568062589446
2105,37908.24799906966
2106,32106.173198746546
2107,27112.210564442277
2108,22838.18568029263
2109,19197.676797656637
2110,16109.092942777914
2111,13497.45256936191
2112,11295.22389455465
2113,9442.519600461927
2114,7886.871333800358
2115,6582.75046267327
2116,5490.953356769186
2117,4577.931999122503
2118,3815.1227419080183
2119,3178.305783138053
2120,2647.0137632461156
2121,2203.9982594964904
2122,1834.7566610417446
2123,1527.1179762523427
2124,1270.8838308246375
2125,1057.519727454918
2126,879.8911737486826
2127,732.039276540527
2128,608.9906638460242
2129,506.5970064625963
2130,421.3998887772909
2131,350.5172712360211
2132,291.5482641114364
2133,242.4933761693481
2134,201.68780397934998
2135,167.745685043929
2136,139.513551168924
2137,116.03149015093959
2138,96.50075751376069
2139,80.2567797180577
2140,66.74666007406151
2141,55.5104423848136
2142,46.1655087414116
2143,38.3935900708662
2144,31.9299538959091
2145,26.554405748448502
2146,22.083800962879
2147,18.3658139961727
2148,15.2737545453669
2149,12.7022549080162
2150,10.563682375673201
2151,8.7851549175709
2152,7.3060588126153005
2153,6.0759838717602
2154,5.053006056366
2155,4.2022590756004
2156,3.4947463612239997
2157,2.9063529861954
2158,2.417023885175
2159,2.0100803977116
2160,1.6716518543787
2161,1.3902028480667001
2162,1.1561400820801
2163,0.9614854045275
2164,0.7996038852769001
2165,0.6649776724439
2166,0.5530179205437
2167,0.4599083811749
2168,0.3824753273029
2169,0.3180793760865
2170,0.2645255241933
2171,0.2199883317425
2172,0.1829496993924
2173,0.1521471236957
2174,0.1265306639894
2175,0.1052271533321
2176,0.08751043707610864
2177,0.07277661987922672
2178,0.06052348194332821
2179,0.05033336053955197
