year,total_rate
2030,4.4334597122042
2031,4.762599892857001
2032,5.1161684990771
2033,5.495977511459601
2034,5.903973149543
2035,6.3422457913814005
2036,6.8130406222083
2037,7.3187690651746005
2038,7.862021050901899
2039,8.445578186601
2040,9.0724278897776
2041,9.745778556106199
2042,10.469075835903599
2043,11.2460200987983
2044,12.0805851716853
2045,12.9770384408918
2046,13.939962415675701
2047,14.9742778567507
2048,16.0852685804927
2049,17.278608056848498
2050,18.5603879267527
2051,19.9371485730676
2052,21.415911887712102
2053,23.0042163867418
2054,24.710154834679003
2055,26.5424145493836
2056,28.510320569182
2057,30.623881874825
2058,32.8938408701116
2059,35.331726336651904
2060,37.949910090222296
2061,40.7616675784287
2062,43.7812426718672
2063,47.0239169135809
2064,50.5060835042356
2065,54.2453263129498
2066,58.260504215953695
2067,62.571841077017396
2068,67.2010216946511
2069,72.1712940511497
2070,77.5075782073103
2071,83.23658219368731
2072,89.3869252541073
2073,95.98926879931061
2074,103.0764554273636
2075,110.68365636218421
2076,118.8485276512625
2077,127.61137544747069
2078,137.0153306765857
2079,147.1065333604997
2080,157.93432682455418
2081,169.55146196430678
2082,182.0143116803615
2083,195.3830955074697
2084,209.7221143634333
2085,225.099995221602
2086,241.5899453648101
2087,259.2700157049135
2088,278.2233724467564
2089,298.5385761341019
2090,320.3098668330357
2091,343.6374538804316
2092,368.62780824560673
2093,395.3939551162961
2094,424.0557638191005
2095,454.7402316129162
2096,487.58175724459653
2097,522.722399422189
2098,560.3121145356522
2099,600.50896703138
2100,643.4793048192593
2101,689.3978909545177
2102,738.4479815880209
2103,790.8213388168954
2104,846.7181655943034
2105,906.346948278676
2106,969.9241907294964
2107,1037.6740221058374
2108,1109.827658720019
2109,1186.6226984760503
2110,1268.3022246262176
2111,1355.1136938677032
2112,1447.3075822482003
2113,1545.1357610461068
2114,1648.8495738475522
2115,1758.697585590757
2116,1874.922974542217
2117,1997.7605391860789
2118,2127.4332940478403
2119,2264.148631756759
2120,2408.094033416115
2121,2559.432315845299
2122,2718.296412733315
2123,2884.783697439371
2124,3058.949868305338
2125,3240.802433070989
2126,3430.293847396833
2127,3627.314383588118
2128,3831.684829227983
2129,4043.14914124657
2130,4261.367208446701
2131,4485.907903905319
2132,4716.242636934933
2133,4951.739641098942
2134,5191.659258524491
2135,5435.1504995826945
2136,5681.249168836696
2137,5928.877850797889
2138,6176.848040280489
2139,6423.864679958354
2140,6668.533330399818
2141,6909.370144233964
2142,7144.814745805267
2143,7373.246031307361
2144,7593.000803712744
2145,7802.39504486595
2146,7999.747508208215
2147,8183.405195278106
2148,8351.770163891724
2149,8503.327012882219
2150,8636.670304759735
2151,8750.53113051705
2152,8843.801995911499
2153,8915.55922014499
2154,8965.082088061466
2155,8991.868085415615
2156,8995.643670420279
2157,8976.370188061726
2158,8934.244708744422
2159,8869.695760156643
2160,8783.374110332577
2161,8676.138940083722
2162,8549.039904344716
2163,8403.295716063361
2164,8240.269986687783
2165,8061.445120184596
2166,7868.395081631073
2167,7662.757848098303
2168,7446.208302381015
2169,7220.432254526069
2170,6987.102178677373
2171,6747.855140709088
2172,6504.273272703775
2173,6257.867030304508
2174,6010.061354208416
2175,5762.184752307358
2176,5515.461227677941
2177,5271.0049019474345
2178,5029.817124480109
2179,4792.785815261119
