year,total_rate
2030,2.5856148797035
2031,2.9922467347452
2032,3.4628092801345
2033,4.0073472317982
2034,4.6374813239542
2035,5.3666548416253
2036,6.210418464600401
2037,7.1867592904324
2038,8.316480773308301
2039,9.623641303484899
2040,11.1360602710284
2041,12.8859017203451
2042,14.910347120245898
2043,17.2523703581027
2044,19.961629822943202
2045,23.095494372772
2046,26.720222079654
2047,30.9123128938244
2048,35.7600587296967
2049,41.365316891991796
2050,47.8455351350705
2051,55.336058841727095
2052,63.9927526143097
2053,73.9949697006051
2054,85.5489027253305
2055,98.891347611738
2056,114.2939086091288
2057,132.0676649943157
2058,152.5683079769218
2059,176.2017379075263
2060,203.4300848867065
2061,234.7780775633976
2062,270.8396319167123
2063,312.2844600771889
2064,359.8644040375381
2065,414.419075176738
2066,476.8802224249981
2067,548.2740546226719
2068,629.7205027038382
2069,722.4281245769167
2070,827.683035680897
2071,946.8299064350963
2072,1081.24273388512
2073,1232.2828189110937
2074,1401.241239501791
2075,1589.263214683175
2076,1797.2522480324844
2077,2025.7530006386949
2078,2274.81366121628
2079,2543.831323979703
2080,2831.3876375626655
2081,3135.0866641845428
2082,3451.412123436673
2083,3775.62624816661
2084,4101.736184536229
2085,4422.554701049854
2086,4729.878300952839
2087,5014.796379912776
2088,5268.129528454626
2089,5480.974714617809
2090,5645.31305040036
2091,5754.616896294656
2092,5804.382499493903
2093,5792.516432017796
2094,5719.520284909762
2095,5588.446126721348
2096,5404.629409963584
2097,5175.238681716864
2098,4908.705466166866
2099,4614.108512478993
2100,4300.583467465881
2101,3976.8146551138325
2102,3650.644884397905
2103,3328.8173253634964
2104,3016.844710588697
2105,2718.9878608396366
2106,2438.3184038036634
2107,2176.8387951680747
2108,1935.6348809099413
2109,1715.0406256740484
2110,1514.7998697765606
2111,1334.2150631663876
2112,1172.2772718192782
2113,1027.7751159337752
2114,899.3826710174895
2115,785.72786820959
2116,685.4437514063283
2117,597.2052739839374
2118,519.7543127603759
2119,451.9153730488868
2120,392.6041529716313
2121,340.8307936042265
2122,295.6993055477538
2123,256.404355691226
2124,222.2263313216935
2125,192.52537542949
2126,166.73490533960768
2127,144.3549824497117
2128,124.9457885932893
2129,108.1213789421568
2130,93.5438173403605
2131,80.91775304398351
2132,69.98546423400059
2133,60.5223702479728
2134,52.3329987281627
2135,45.2473838233491
2136,39.1178656667137
2137,33.8162584005665
2138,29.2313531363555
2139,25.2667227579352
2140,21.8387969064906
2141,18.875177469445802
2142,16.3131671789263
2143,14.0984863296714
2144,12.184155029805599
2145,10.5295207216822
2146,9.0994129032758
2147,7.863409015985
2148,6.7951973285518
2149,5.87202433636
2150,5.074215714601
2151,4.3847612212286
2152,3.7889551514849
2153,3.2740850133826997
2154,2.8291620339736
2155,2.4446879336702
2156,2.1124531305391003
2157,1.8253621712115
2158,1.5772827388336998
2159,1.3629150716198
2160,1.1776790463984999
2161,1.0176165472604999
2162,0.8793070577646
2163,0.7597946911553001
2164,0.6565251127302
2165,0.5672910165246
2166,0.49018499839630003
2167,0.4235588240002
2168,0.365988225023
2169,0.3162424745212
2170,0.27325809309980004
2171,0.2361161257501
2172,0.204022504781
2173,0.1762910800361
2174,0.1523289543293
2175,0.1316238111211
2176,0.1137329638475
2177,0.09827389320426096
2178,0.08491607016811652
2179,0.07337389016003626
