year,total_rate
2030,11.703269353749201
2031,13.8178355498433
2032,16.2511459871126
2033,19.0403189237493
2034,22.2251690342666
2035,25.848194461623198
2036,29.9545359423125
2037,34.5919063723939
2038,39.8104895196544
2039,45.6628069622088
2040,52.2035527405667
2041,59.48939564144
2042,67.5787494795579
2043,76.5315122003328
2044,86.4087750829046
2045,97.2725037714203
2046,109.18519329404661
2047,122.20949963620279
2048,136.4078508094187
2049,151.8420406933339
2050,168.5728092197841
2051,186.6594127097245
2052,206.159188362034
2053,227.1271170252162
2054,249.61538845699218
2055,273.6729732922165
2056,299.34520589696376
2057,326.67338218764206
2058,355.6943763411115
2059,386.4402801185094
2060,418.93806827595984
2061,453.2092932445027
2062,489.2698119347732
2063,527.1295471650147
2064,566.7922858299994
2065,608.2555155295573
2066,651.5103009649082
2067,696.5412009950354
2068,743.3262268298008
2069,791.8368414270875
2070,842.0379997631935
2071,893.8882292638173
2072,947.3397493215916
2073,1002.3386284890046
2074,1058.8249776259122
2075,1116.7331770012818
2076,1175.992135101387
2077,1236.5255766828095
2078,1298.2523574291981
2079,1361.086802426131
2080,1424.9390655585144
2081,1489.7155068590191
2082,1555.3190847932267
2083,1621.6497604558467
2084,1688.6049106710448
2085,1756.0797470364448
2086,1823.9677380226128
2087,1892.161031335398
2088,1960.550873864914
2089,2029.0280266795824
2090,2097.483172673946
2091,2165.8073146423294
2092,2233.892161724241
2093,2301.6305023492228
2094,2368.916561996365
2095,2435.646344274388
2096,2501.7179540203083
2097,2567.0319013059043
2098,2631.4913854299016
2099,2695.0025581583677
2100,2757.4747656546597
2101,2818.8207687123077
2102,2878.956941068196
2103,2937.8034457285858
2104,2995.2843893859604
2105,3051.327955139964
2106,3105.866513860372
2107,3158.8367146436995
2108,3210.1795549177696
2109,3259.8404308401196
2110,3307.7691687166866
2111,3353.920038237078
2112,3398.2517483819
2113,3440.7274269067793
2114,3481.3145843469983
2115,3519.98506351675
2116,3556.714975498251
2117,3591.4846231290458
2118,3624.2784130012096
2119,3655.0847569845228
2120,3683.895964277541
2121,3710.7081249765283
2122,3735.520986132945
2123,3758.337821246259
2124,3779.165294110773
2125,3798.013317903577
2126,3814.894910366054
2127,3829.8260458942364
2128,3842.825505314031
2129,3853.914724076571
2130,3863.117639566911
2131,3870.4605381764973
2132,3875.9719027466735
2133,3879.6822609470596
2134,3881.624035109638
2135,3881.83139399659
2136,3880.340106938066
2137,3877.1874007349243
2138,3872.411819681552
2139,3866.0530890251744
2140,3858.1519821406705
2141,3848.750191664118
2142,3837.890204794003
2143,3825.61518293642
2144,3811.9688458396813
2145,3796.9953603345634
2146,3780.7392337690017
2147,3763.2452122003865
2148,3744.5581833846745
2149,3724.723084579362
2150,3703.784815156887
2151,3681.7881540062167
2152,3658.7776816831583
2153,3634.797707254386
2154,3609.8921997659863
2155,3584.1047242547975
2156,3557.4783822094632
2157,3530.0557563783277
2158,3501.878859812563
2159,3472.989089025522
2160,3443.427181142994
2161,3413.2331749137506
2162,3382.4463754455105
2163,3351.1053225281366
2164,3319.2477624033395
2165,3286.910622838493
2166,3254.1299913612106
2167,3220.9410965109964
2168,3187.3782919646346
2169,3153.475043392824
2170,3119.26391790693
2171,3084.7765759565564
2172,3050.043765540835
2173,3015.095318598899
2174,2979.9601494479193
2175,2944.6662551401623
2176,2909.2407176139786
2177,2873.7097075171746
2178,2838.098489584923
2179,2802.4314294583046
