year,total_rate
2030,181.845541946975
2031,202.99010353404782
2032,225.9210479402318
2033,250.7131117797549
2034,277.4368726236839
2035,306.1580725596603
2036,336.93696154444893
2037,369.82766801530596
2038,404.8776038971069
2039,442.1269107074524
2040,481.6079529318725
2041,523.3448642275384
2042,567.3531513295137
2043,613.6393597923467
2044,662.2008049159707
2045,713.0253703928929
2046,766.0913763877019
2047,821.3675179339033
2048,878.8128737199607
2049,938.376984548413
2050,999.9999999999992
2051,1063.612891128649
2052,1129.137726361327
2053,1196.488007186038
2054,1265.5690596872248
2055,1336.2784775344269
2056,1408.5066116498988
2057,1482.137101475253
2058,1557.0474425259642
2059,1633.1095847645665
2060,1710.190556236318
2061,1788.1531063917603
2062,1866.85636356497
2063,1946.156501179763
2064,2025.9074074133703
2065,2105.9613532527164
2066,2186.1696541264346
2067,2266.383320580207
2068,2346.4536937779167
2069,2426.233061950395
2070,2505.575254271573
2071,2584.336209012845
2072,2662.3745132052936
2073,2739.551911421045
2074,2815.7337816649638
2075,2890.7895767419463
2076,2964.5932298295406
2077,3037.0235233372996
2078,3107.9644204703254
2079,3177.3053592324914
2080,3244.9415089030063
2081,3310.773989296727
2082,3374.7100533728126
2083,3436.663233987285
2084,3496.5534557923097
2085,3554.307113468563
2086,3609.857117636937
2087,3663.1429099326856
2088,3714.110448839472
2089,3762.7121679734005
2090,3808.9069085792903
2091,3852.659828053906
2092,3893.942286345191
2093,3932.731712093795
2094,3969.011450384804
2095,4002.7705939649627
2096,4034.0037997551262
2097,4062.7110924506615
2098,4088.8976569553233
2099,4112.573621338122
2100,4133.753831939149
2101,4152.457622180375
2102,4168.70857656243
2103,4182.534291249124
2104,4193.966132559296
2105,4203.038994601139
2106,4209.791057198544
2107,4214.263545172871
2108,4216.500489957647
2109,4216.548494438683
2110,4214.456501828469
2111,4210.275569302082
2112,4204.058647042421
2113,4195.860363266069
2114,4185.736815727336
2115,4173.745370127786
2116,4159.944465791515
2117,4144.393428903185
2118,4127.152293546127
2119,4108.281630721904
2120,4087.842385480607
2121,4065.8957222427716
2122,4042.502878349109
2123,4017.7250258333147
2124,3991.6231413757287
2125,3964.257884361742
2126,3935.689482938246
2127,3905.977627934048
2128,3875.1813744860024
2129,3843.359051191216
2130,3810.5681765872423
2131,3776.8653827462817
2132,3742.306345756014
2133,3706.9457228486126
2134,3670.8370959306153
2135,3634.032921259356
2136,3596.5844850066906
2137,3558.541864447322
2138,3519.953894507308
2139,3480.868139407894
2140,3441.330869140782
2141,3401.387040512947
2142,3361.080282502266
2143,3320.4528856691572
2144,3279.545795374325
2145,3238.3986085581223
2146,3197.049573843251
2147,3155.5355947290864
2148,3113.8922356530015
2149,3072.153730701501
2150,3030.352994761624
2151,2988.521636911046
2152,2946.689975853332
2153,2904.887057212999
2154,2863.140672513246
2155,2821.4773796674413
2156,2779.9225248236608
2157,2738.500265409695
2158,2697.2335942339473
2159,2656.1443645055733
2160,2615.2533156449263
2161,2574.580099762947
2162,2534.1433086955367
2163,2493.9605014860717
2164,2454.04823221623
2165,2414.4220780919604
2166,2375.0966676979506
2167,2336.0857093401796
2168,2297.4020194021214
2169,2259.057550645934
2170,2221.063420395449
2171,2183.429938543014
2172,2146.166635327282
2173,2109.2822888337378
2174,2072.7849521742905
2175,2036.6819803065703
2176,2000.9800564575353
2177,1965.6852181198844
2178,1930.8028825933218
2179,1896.3378720461208
