year,total_rate
2030,61.9960074208853
2031,73.2684549140879
2032,86.2562810963414
2033,101.1624617090894
2034,118.2052802078924
2035,137.61835490397988
2036,159.6505173847713
2037,184.5655320534812
2038,212.6416483138224
2039,244.17097883775858
2040,279.4586994620811
2041,318.82206852814346
2042,362.58926586921905
2043,411.0980541192145
2044,464.6942675204776
2045,523.7301359015822
2046,588.5624539329145
2047,659.5506081041765
2048,737.0544760614754
2049,821.4322149532478
2050,913.0379572287281
2051,1012.2194338792814
2052,1119.3155463862329
2053,1234.6539096189906
2054,1358.5483886001223
2055,1491.296652411729
2056,1633.1777685576194
2057,1784.4498608224487
2058,1945.3478530910224
2059,2116.0813207229444
2060,2296.832469938558
2061,2487.7542642846543
2062,2688.9687156392833
2063,2900.56535541319
2064,3122.5998996423627
2065,3355.0931195745047
2066,3598.029927165408
2067,3851.3586826525175
2068,4114.990729095546
2069,4388.800156499729
2070,4672.623795896029
2071,4966.261441573319
2072,5269.476297565387
2073,5581.995642514341
2074,5903.511705181573
2075,6233.682741175527
2076,6572.134299925901
2077,6918.4606695681305
2078,7272.226486217547
2079,7632.968493114868
2080,8000.197434315528
2081,8373.400066974269
2082,8752.041275840482
2083,9135.56627332348
2084,9523.402868403124
2085,9914.96378774085
2086,10309.649032578935
2087,10706.848255389312
2088,11105.943140736204
2089,11506.309775434245
2090,11907.320993803294
2091,12308.348684628021
2092,12708.766047310692
2093,13107.9497856461
2094,13505.282228633856
2095,13900.153368763515
2096,14291.9628092488
2097,14680.121612737685
2098,15064.054045074152
2099,15443.199208725207
2100,15817.01256150415
2101,16184.967317210287
2102,16546.555725759008
2103,16901.290231288152
2104,17248.704507592065
2105,17588.354371049187
2106,17919.818571968688
2107,18242.699465984937
2108,18556.62356777273
2109,18861.241989940587
2110,19156.230770484013
2111,19441.29109264503
2112,19716.149401429935
2113,19980.55742138476
2114,20234.292080520165
2115,20477.155345514842
2116,20708.97397351351
2117,20929.59918597275
2118,21138.906270099826
2119,21336.794113478434
2120,21523.18467748407
2121,21698.022415064366
2122,21861.27363839831
2123,22012.92584185749
2124,22152.986985573967
2125,22281.484744777314
2126,22398.465729900607
2127,22503.994682273744
2128,22598.153650026747
2129,22681.041148616663
2130,22752.771310173324
2131,22813.473025632287
2132,22863.289083392036
2133,22902.375307996463
2134,22930.89970210719
2135,22949.041594792958
2136,22956.990798928382
2137,22954.946780261507
2138,22943.1178404822
2139,22921.720316399835
2140,22890.977797122683
2141,22851.120360921555
2142,22802.383833258376
2143,22745.009067266823
2144,22679.24124778709
2145,22605.32921988101
2146,22523.524842587096
2147,22434.082368517847
2148,22337.257849753936
2149,22233.308570351957
2150,22122.492505653383
2151,22005.067808463387
2152,21881.29232205786
2153,21751.423119875937
2154,21615.716071662846
2155,21474.425435744226
2156,21327.80347703699
2157,21176.100110334355
2158,21019.562568341975
2159,20858.435093888987
2160,20692.958655691735
2161,20523.37068700733
2162,20349.9048464811
2163,20172.790800463084
2164,19992.254026046416
2165,19808.51563406225
2166,19621.79221125272
2167,19432.29568083448
2168,19240.233180660136
2169,19045.806958183697
2170,18849.21428143771
2171,18650.647365234872
2172,18450.29331181408
2173,18248.334065161325
2174,18044.94637824744
2175,17840.301792439146
2176,17634.56662835541
2177,17427.901987458277
2178,17220.46376368597
2179,17012.40266445533
