Region_no,Region_name,Q [Mt/y] for t= 10 y,Q [Mt/y] for t= 20 y,Q [Mt/y] for t= 30 y,Q [Mt/y] for t= 40 y,Q [Mt/y] for t= 50 y,Q [Mt/y] for t= 60 y,Q [Mt/y] for t= 70 y,Q [Mt/y] for t= 80 y,Q [Mt/y] for t= 90 y,Q [Mt/y] for t= 100 y,Q [Mt/y] for t= 110 y,Q [Mt/y] for t= 120 y,Q [Mt/y] for t= 130 y,Q [Mt/y] for t= 140 y,Q [Mt/y] for t= 150 y
6,Anadarko,14350.933939860795,7037.03481910954,4723.365889036718,3553.765709250255,2853.8093983238473,2384.209362559392,2049.255474733739,1793.5407981735846,1597.8702763698736,1438.991646185318,1308.7286172065133,1201.8185139015516,1109.239016769791,1030.856759526344,962.6708943631224
7,Appalachian,0.0940153491943455,0.0925850146395921,0.0917707264477555,0.091202647350656,0.0907674066521727,0.090415226214361,0.0901198390188492,0.0898657025416438,0.0896428649489162,0.0894445741674705,0.0892660410281489,0.0891037469703941,0.0889550319680806,0.0888178368161549,0.0886905352625608
10,Arkoma,0.5827539104928761,0.5691784825640331,0.5615379047276121,0.5562448433955977,0.5522100798739936,0.5489582931066308,0.5462398152450891,0.5439074590452563,0.5418672715732618,0.5400556771919253,0.5384276873849072,0.536950318014115,0.5355986797251586,0.5343535376997668,0.5331997249863158
21,Big Horn,0.5789698425178058,0.5670055120786097,0.5602543940516598,0.5555700365091565,0.5519951025279574,0.5491112585142648,0.5466985459757258,0.5446271855172276,0.5428142786736116,0.5412036965555593,0.5397556993383115,0.5384411373539947,0.5372380053351337,0.5361292907296837,0.5351015740955631
23,Black Warrior,104.73871358044153,57.86390241351205,36.90833912390011,25.49009910678915,20.305733107461226,16.188635160635844,16.141667423499722,12.07592255719943,12.049313328948385,9.01921680852376,9.003211276057321,0.9987394664728988,0.9972568536195554,0.9958885848665336,0.9946185547753936
39,Cook Inlet,838.2317316251755,429.70087916668496,279.79953484676565,211.87694364467052,163.39715421205372,136.9353306628983,117.51837245078887,105.16477635656982,86.5509711507037,78.45273830869893,72.2376957480206,65.98725460090523,59.870830672271595,57.65351935033637,55.114611580639725
43,Denver,0.1662002793211824,0.1640745538285735,0.1628594678278161,0.1620096627072459,0.1613573974841143,0.1608288610968093,0.1603850412532762,0.1600028236421155,0.1596673920040938,0.1593686843896228,0.15909955806338,0.1588547614505153,0.158630321729753,0.1584231615618101,0.1582308492768827
57,Fort Worth,5713.460426748626,2753.778230680402,1767.9434716517444,1435.2498017020414,1154.0709076194385,942.6786549398278,823.2028146494036,680.9466316929714,630.5684782795905,567.215751113898,513.7139379542496,475.8243328870625,443.1253203387287,408.5041368826651,381.04394799217346
65,Green River,0.7738352077147346,0.7572254268166088,0.7478671905253056,0.7413797967206275,0.7364321084668721,0.7324429307021053,0.7291068604237418,0.7262437927489837,0.7237387300172489,0.7215138368301511,0.7195140217724244,0.7176988855527433,0.7160379379293811,0.7145076117268503,0.7130893210048239
71,Illinois,13363.590374785816,8743.759574672265,4833.889469634301,4413.00534105405,3436.6258664922834,2460.954190125604,2453.9904853701846,2163.3788004667517,1892.86647912453,1707.378239704816,1570.905469068155,1443.4213207503765,1297.1947828305797,1188.8186301008204,1104.6852164181566
86,Laramie,334.3543970204349,170.135917338127,115.7116489420096,89.47520195511349,74.9909350034455,65.75354891123764,59.25796841225985,54.953300139314976,51.64621585832407,49.009267272630055,46.54938403124684,44.76884804215185,43.24780003614017,41.929380933054595,40.77261707514314
89,Los Angeles,9299.115153707256,4668.646796258638,3121.1890435457276,2342.664725552768,1875.9210068019415,1541.5846538001415,1339.321480784961,1195.6558702744455,1089.5611651343763,1008.4130958536812,944.587885319684,893.0593170035359,850.3970864913523,814.3866218767805,783.5052867522675
119,North Slope,21603.75871707635,9461.54894234983,6892.887101033914,5738.751425524427,4873.414615398943,3301.838112811565,2968.2425494712083,2730.9055435356076,2545.9511947972487,2342.113982516708,2184.5850637436965,1994.9237954851108,1624.0536110411854,1553.002443014624,1492.3885337383217
130,Palo Duro,1123.285704477822,554.73041721784,352.77040342266025,264.2833675169649,211.2378924650284,181.33460357290204,157.46723578333868,138.5511831754712,120.596291664933,101.97155867193656,93.97871207453706,88.08383488335235,81.47036218770103,75.93270716240009,71.35794331330258
133,Paradox,0.0571418744430075,0.0562335941442222,0.0557170377014043,0.0553568936961932,0.0550810904258195,0.0548580003529604,0.0546709410350339,0.0545100445100106,0.0543689940907033,0.0542435050770633,0.0541305390121635,0.0540278639822112,0.0539337929459897,0.0538470201135928,0.0537665143846475
138,Permian,27150.020799475988,13762.877471101185,9207.312873222105,6821.693264919611,5489.571716290706,4579.114519620103,3938.825055341528,3445.5466465482077,3068.1448069798325,2721.6701423270915,2479.753554043215,2273.234530456636,2099.253684737246,1955.5262236976776,1828.3412677517808
144,Powder River,228.53719830007935,118.84858029289168,76.8139298408191,56.10614630381866,45.23352321343495,38.47685997152814,32.284898389247225,28.420848863235943,26.03123631980574,22.3901868411535,20.753419641012165,18.432028890731697,17.633443570473037,16.512929025699595,14.100041771221498
152,Sacramento,2865.2111257823517,1421.0998865369972,966.8773557134524,739.3394320681314,575.2685665339593,483.5101927222806,416.56461492322785,357.64148789113375,318.946965744009,290.1778975993609,258.73010174870683,236.7964993135654,219.5407644486664,204.1212739976923,191.47628189615136
154,San Joaquin,6940.489127003189,3409.3406877867624,2305.6227882145145,1737.1911870017373,1405.072487001815,1176.1909467873752,997.7107943196492,873.1841698141419,778.002522431142,687.8061728640268,624.7597627902817,573.4605532076072,534.0341888291263,496.4736934504174,463.49184904329974
156,San Juan,387.7605708329649,194.422526554915,129.87163894480543,97.99454653319845,78.94749086279708,65.56775816193684,56.00800307036129,49.76364779792944,44.99101200761446,41.36876835009185,38.28624565175421,35.2355664927789,33.409946963955,31.847093601160296,30.463678121245977
