year,total_rate
2030,11.7374207639801
2031,12.8918840318803
2032,14.140214533217101
2033,15.4881433125374
2034,16.941592360204602
2035,18.5066692346634
2036,20.1896607424746
2037,21.997025666793302
2038,23.935386539887
2039,26.0115204603456
2040,28.2323489607965
2041,30.604926937171502
2042,33.136430655830395
2043,35.8341448601015
2044,38.7054490030046
2045,41.7578026380476
2046,44.9987300049915
2047,48.4358038523244
2048,52.0766285428426
2049,55.9288224931679
2050,60.000000002207
2051,64.2977525274506
2052,68.8296294715917
2053,73.60311854518919
2054,78.6256257739916
2055,83.9044552220535
2056,89.44678850390291
2057,95.2596641607409
2058,101.3499569769704
2059,107.72435731424471
2060,114.3893505407054
2061,121.3511966331353
2062,128.6159100293932
2063,136.18923980772828
2064,144.07665026840348
2065,152.2833019914979
2066,160.8140334428225
2067,169.6733431975955
2068,178.8653728488871
2069,188.3938906648949
2070,198.2622760558618
2071,208.47350490792522
2072,219.0301358374204
2073,229.9342974151616
2074,241.1876764060454
2075,252.7915070649538
2076,264.7465615254539
2077,277.053141313166
2078,289.71107001098824
2079,302.7196870986212
2080,316.07784298404016
2081,329.78389523980087
2082,343.8357060522867
2083,358.2306408873024
2084,372.9655683707786
2085,388.0368613787989
2086,403.4403993267265
2087,419.1715716429207
2088,435.22528240837147
2089,451.595956139621
2090,468.27754468853624
2091,485.2635352289151
2092,502.5469592965223
2093,520.1204028459915
2094,537.9760172850995
2095,556.1055314442225
2096,574.5002644363375
2097,593.1511393607209
2098,612.0486978015372
2099,631.1831150708108
2100,650.5442161438087
2101,670.1214922336488
2102,689.9041179509882
2103,709.8809689939105
2104,730.0406403126448
2105,750.3714646934815
2106,770.861531706208
2107,791.4987069595599
2108,812.2706516095543
2109,833.1648420661538
2110,854.1685898444404
2111,875.2690615074458
2112,896.4532986488424
2113,917.70823786497
2114,939.0207306670568
2115,960.377563285996
2116,981.765476323706
2117,1003.1711842068158
2118,1024.581394400268
2119,1045.9828263403529
2120,1067.362230048683
2121,1088.706404390657
2122,1110.00221494409
2123,1131.2366114458002
2124,1152.3966447861499
2125,1173.4694835236967
2126,1194.4424298943443
2127,1215.3029352915548
2128,1236.0386151964135
2129,1256.6372635384837
2130,1277.086866470577
2131,1297.3756155426665
2132,1317.491920262281
2133,1337.4244200307437
2134,1357.1619954466391
2135,1376.6937789698266
2136,1396.0091649411984
2137,1415.0978189552166
2138,1433.949686584025
2139,1452.5550014535943
2140,1470.9042926740192
2141,1488.9883916275908
2142,1506.7984381197523
2143,1524.3258858994436
2144,1541.5625075566345
2145,1558.5003988060973
2146,1575.1319821676022
2147,1591.4500100538207
2148,1607.4475672781925
2149,1623.1180729959412
2150,1638.4552820922588
2151,1653.4532860324491
2152,1668.1065131894973
2153,1682.4097286651559
2154,1696.3580336211762
2155,1709.9468641377891
2156,1723.1719896169386
2157,1736.0295107481259
2158,1748.515857054972
2159,1760.6277840408559
2160,1772.3623699521056
2161,1783.717012177354
2162,1794.6894233016956
2163,1805.277626834288
2164,1815.4799526279896
2165,1825.295032009532
2166,1834.7217926385745
2167,1843.759453113828
2168,1852.4075173442116
2169,1860.6657687027393
2170,1868.5342639805865
2171,1876.0133271584384
2172,1883.103543011905
2173,1889.805750567418
2174,1896.1210364246303
2175,1902.050727960956
2176,1907.5963864334303
2177,1912.7597999926652
2178,1917.5429766231985
2179,1921.948137024076
