year,total_rate
2030,262.0799103406578
2031,309.8975379858543
2032,364.8162979192525
2033,427.6090138255937
2034,499.09100818644583
2035,580.1170885070176
2036,671.5778163889953
2037,774.3950653357263
2038,889.5168857973753
2039,1017.9117086327585
2040,1160.5619305869604
2041,1318.4569372708727
2042,1492.5856302063435
2043,1683.9285345165392
2044,1893.4495725722852
2045,2122.087596162978
2046,2370.747775395459
2047,2640.292946428227
2048,2931.535022257149
2049,3245.2265710616985
2050,3582.0526651193995
2051,3942.623100062718
2052,4327.465079385635
2053,4737.016452738501
2054,5171.619588838651
2055,5631.515954952549
2056,6116.841465071849
2057,6627.622648320986
2058,7163.773678013069
2059,7725.094290330688
2060,8311.268610059753
2061,8921.864889350516
2062,9556.336154309727
2063,10214.021743514944
2064,10894.149712440209
2065,11595.840068426052
2066,12318.108792326728
2067,13059.87259541293
2068,13819.954353564974
2069,14597.08915530276
2070,15389.930895786978
2071,16197.059345593325
2072,17016.987620790478
2073,17848.169979610986
2074,18689.00987074339
2075,19537.868158934194
2076,20393.071455098732
2077,21252.92048042197
2078,22115.698396900207
2079,22979.679040342882
2080,23843.134995931076
2081,24704.345460925084
2082,25561.60384393787
2083,26413.225055259678
2084,27257.552447946287
2085,28092.964374695264
2086,28917.880330856344
2087,29730.766659189336
2088,30530.141797137436
2089,31314.581052371595
2090,32082.72089713993
2091,32833.26277648528
2092,33564.97642964343
2093,34276.70272788007
2094,34967.356035646844
2095,35635.92610522497
2096,36281.47951796991
2097,36903.16068787218
2098,37500.19244540935
2099,38071.876221587816
2100,38617.59185367168
2101,39136.79703538143
2102,39629.02643533187
2103,40093.89050818503
2104,40531.074023437
2105,40940.334336958374
2106,41321.499430385236
2107,41674.46574323396
2108,41999.19582220739
2109,42295.71581159467
2110,42564.11280796065
2111,42804.532101494304
2112,43017.17432545741
2113,43202.29253416206
2114,43360.189228826595
2115,43491.21334952903
2116,43595.757250309805
2117,43674.25367328605
2118,43727.17273643836
2119,43755.018948530196
2120,43758.328263430296
2121,43737.6651849359
2122,43693.6199320501
2123,43626.80567355413
2124,43537.85583964207
2125,43427.42151735506
2126,43296.16893556864
2127,43144.77704435342
2128,42973.93519264758
2129,42784.34090735163
2130,42576.69777618184
2131,42351.71343589989
2132,42110.09766687097
2133,41852.56059429184
2134,41579.81099587181
2135,41292.55471524292
2136,40991.493179918354
2137,40677.32202220915
2138,40350.72980114655
2139,40012.39682313763
2140,39662.99405880492
2141,39303.182153222166
2142,38933.61052655717
2143,38554.916561965896
2144,38167.72487744747
2145,37772.64667826489
2146,37370.27918645868
2147,36961.20514392911
2148,36545.99238553272
2149,36125.19347863134
2150,35699.3454255419
2151,35268.96942536288
2152,34834.57069169608
2153,34396.63832283761
2154,33955.645221080005
2155,33512.04805784464
2156,33066.28728144981
2157,32618.78716441346
2158,32169.955887288907
2159,31720.185656136608
2160,31269.85285084307
2161,30819.31820160933
2162,30368.926991044533
2163,29919.009279414586
2164,29469.880150710622
2165,29021.839977316937
2166,28575.174701171494
2167,28130.15612942569
2168,27687.042242720105
2169,27246.077514302757
2170,26807.493238322404
2171,26371.507865733573
2172,25938.32734635064
2173,25508.145475686546
2174,25081.1442453056
2175,24657.494195511506
2176,24237.35476927893
2177,23820.8746664211
2178,23408.192197066383
2179,22999.435633593595
