year,total_rate
2030,22.2951883639972
2031,26.253038240232797
2032,30.7368511207861
2033,35.786914837785
2034,41.442481636369195
2035,47.7411922588227
2036,54.718493290531896
2037,62.4070591933761
2038,70.8362305154906
2039,80.0314795080874
2040,90.0139138159774
2041,100.7998280648728
2042,112.4003120804178
2043,124.8209231830076
2044,138.06142855527858
2045,152.1156221247825
2046,166.9712187924177
2047,182.6098272159824
2048,199.0070007730691
2049,216.1323648194118
2050,233.9498169633159
2051,252.41779582338248
2052,271.489612648258
2053,291.1138392697714
2054,311.2347451441721
2055,331.79277571362184
2056,352.7250639893436
2057,373.96596711155
2058,395.4476196679043
2059,417.1004957368112
2060,438.85397194665137
2061,460.6368842877561
2062,482.3780719600114
2063,504.00690216466484
2064,525.4537704336794
2065,546.6505718141041
2066,567.531138969907
2067,588.031644012654
2068,608.0909616101727
2069,627.6509916357822
2070,646.6569402987348
2071,665.0575593301058
2072,682.805343380541
2073,699.8566863118525
2074,716.1719975301623
2075,731.7157799124151
2076,746.456671220348
2077,760.3674511774448
2078,773.425016607026
2079,785.6103271964091
2080,796.9083245665838
2081,807.3078273932554
2082,816.8014053478552
2083,825.3852346109369
2084,833.0589376600333
2085,839.825409954297
2086,845.6906360337794
2087,850.6634974264217
2088,854.7555746150239
2089,857.9809451634895
2090,860.3559799401738
2091,861.8991392094151
2092,862.6307701932453
2093,862.5729075363989
2094,861.7490779412918
2095,860.1841100774966
2096,857.9039507139731
2097,854.9354878731627
2098,851.3063816650462
2099,847.0449033270941
2100,842.1797828732598
2101,836.7400656420589
2102,830.7549779304952
2103,824.253801807118
2104,817.2657591136677
2105,809.8199045903567
2106,801.9450279944683
2107,793.6695650252558
2108,785.0215168195987
2109,776.0283777420314
2110,766.7170711590633
2111,757.11389286062
2112,747.2444617703959
2113,737.1336775713772
2114,726.8056848622322
2115,716.2838434541522
2116,705.5907044155599
2117,694.7479914734121
2118,683.7765873841497
2119,672.6965248942804
2120,661.5269819197152
2121,650.2862805839627
2122,638.9918897677885
2123,627.6604308366475
2124,616.3076862268451
2125,604.9486105867195
2126,593.597344184937
2127,582.2672283140848
2128,570.970822433918
2129,559.7199228147743
2130,548.5255824576366
2131,537.3981320830159
2132,526.3472019961474
2133,515.3817446508701
2134,504.51005774891655
2135,493.7398077251513
2136,483.0780534825051
2137,472.531270252942
2138,462.1053734727504
2139,451.8057425717429
2140,441.6372445866116
2141,431.6042575186732
2142,421.7106933656094
2143,411.960020765532
2144,402.3552871998226
2145,392.89914070872453
2146,383.5938510806065
2147,374.44133048222875
2148,365.4431535032059
2149,356.6005765932399
2150,347.9145568755869
2151,339.3857703246715
2152,331.0146292997796
2153,322.8012994303839
2154,314.7457158519059
2155,306.84759879361314
2156,299.1064685229274
2157,291.52165965269137
2158,284.0923348199288
2159,276.8174977463707
2160,269.6960056925147
2161,262.7265813182571
2162,255.90782396422068
2163,249.2382203687871
2164,242.7161548365755
2165,236.33991887468238
2166,230.10772031343708
2167,224.0176919287458
2168,218.06789958329819
2169,212.256349904025
2170,206.5809975132044
2171,201.039751830565
2172,195.6304834635986
2173,190.35103020311269
2174,185.1992026408071
2175,180.1727894253795
2176,175.2695621733337
2177,170.4872800503132
2178,165.823694038393
2179,161.2765509043596
