year,total_rate
2030,1.2687236400563
2031,1.3628865871957
2032,1.4640201625825
2033,1.572637606759
2034,1.6892895217542
2035,1.8145665247387002
2036,1.9491020798912
2037,2.0935755188227
2038,2.2487152602388
2039,2.4153022398095003
2040,2.5941735614623
2041,2.7862263814865997
2042,2.9924220369277
2043,3.2137904297422
2044,3.451434678045
2045,3.7065360454929
2046,3.980359159374
2047,4.2742575272832
2048,4.5896793613121005
2049,4.9281737174237
2050,5.2913969560653005
2051,5.6811195280325
2052,6.099233087069001
2053,6.5477579275874
2054,7.0288507421398
2055,7.5448126887551
2056,8.0980977528801
2057,8.6913213822884
2058,9.327269365825199
2059,10.008906918078
2060,10.7393879218435
2061,11.5220642684243
2062,12.3604952221347
2063,13.258456719726501
2064,14.2199504975453
2065,15.2492129188727
2066,16.350723350873597
2067,17.529211914624298
2068,18.7896664026388
2069,20.1373381259285
2070,21.5777464167746
2071,23.116681473935902
2072,24.7602051939144
2073,26.5146495851921
2074,28.386612312206598
2075,30.382948862550702
2076,32.5107607749835
2077,34.777379308071694
2078,37.1903438706763
2079,39.757374477464
2080,42.486337436945796
2081,45.385203428531
2082,48.461997081549896
2083,51.7247371366152
2084,55.1813662521692
2085,58.8396695214611
2086,62.707180793110304
2087,66.79107594815851
2088,71.09805238513691
2089,75.6341941097495
2090,80.40482202530511
2091,85.4143292821095
2092,90.66600187648629
2093,96.16182509995461
2094,101.9022769319495
2095,107.8861100486519
2096,114.1101247861621
2097,120.5689361442968
2098,127.2547387382316
2099,134.1570744829986
2100,141.2626087067866
2101,148.5549213008271
2102,156.0143203849972
2103,163.61768674859158
2104,171.3383579558857
2105,179.14606142007798
2106,187.00690587639392
2107,194.8834404543976
2108,202.7347898938674
2109,210.5168733111877
2110,218.18271226429388
2111,225.6828316680787
2112,232.96575439420081
2113,239.9785872015732
2114,246.6676920794413
2115,252.9794332786966
2116,258.8609864331291
2117,264.2611924376092
2118,269.1314353834024
2119,273.4265210874132
2120,277.1055308164272
2121,280.1326238927702
2122,282.47776311739057
2123,284.1173384361894
2124,285.0346670019046
2125,285.2203516579609
2126,284.6724847196721
2127,283.3966895052695
2128,281.40599807095987
2129,278.7205696934168
2130,275.3672604756829
2131,271.3790597046987
2132,266.7944129825596
2133,261.656455477235
2134,256.0121807597319
2135,249.91157156703258
2136,243.4067184904881
2137,236.55095114877489
2138,229.3980040333032
2139,222.0012361232852
2140,214.4129197897021
2141,206.6836106763754
2142,198.8616063818146
2143,190.9924980593289
2144,183.118815660378
2145,175.27976458152338
2146,167.51104901106632
2147,159.8447753409283
2148,152.3094276116891
2149,144.92990606549282
2150,137.7276194436682
2151,130.7206216207884
2152,123.9237834447145
2153,117.34899118157429
2154,111.0053636768515
2155,104.89948117592331
2156,99.0356196445059
2157,93.41598534543711
2158,88.0409453262826
2159,82.90925032439999
2160,78.01824738260551
2161,73.36408017675001
2162,68.94187567967181
2163,64.74591632228879
2164,60.7697972638584
2165,57.0065687542593
2166,53.4488638678815
2167,50.089012118886096
2168,46.9191396392171
2169,43.9312567218807
2170,41.1173336105157
2171,38.469365459458196
2172,35.9794274030625
2173,33.639720664944
2174,31.4426106122868
2175,29.3806576218889
2176,27.4466415770043
2177,25.63358076039
2178,23.9347458518887
2179,22.3436696803446
