year,total_rate
2030,11.0065652780814
2031,12.9252544551415
2032,15.1366800195399
2033,17.6784856915108
2034,20.5921060114626
2035,23.9230102426852
2036,27.7209459118369
2037,32.0401799748799
2038,36.9397354532269
2039,42.4836212565133
2040,48.7410527971659
2041,55.7866609102282
2042,63.7006865219515
2043,72.5691584645166
2044,82.4840518136325
2045,93.54342413215409
2046,105.8515270373824
2047,119.51889057311179
2048,134.6623779601965
2049,151.4052084213695
2050,169.8769459269051
2051,190.2134518866452
2052,212.5568000197062
2053,237.0551518643085
2054,263.8625916446344
2055,293.13891948720277
2056,325.04940227332617
2057,359.7644817239774
2058,397.4594396357335
2059,438.3140205181386
2060,482.512012220427
2061,530.240785475556
2062,581.6907936284332
2063,637.0550341494372
2064,696.5284738604768
2065,760.3074401154023
2066,828.5889804763748
2067,901.5701937097884
2068,979.4475351865703
2069,1062.4161000096879
2070,1150.6688874040617
2071,1244.396050088836
2072,1343.7841325074744
2073,1449.0153019159366
2074,1560.2665764224148
2075,1677.709054133084
2076,1801.507147586564
2077,1931.8178276557628
2078,2068.7898810593474
2079,2212.563185557463
2080,2363.2680068081504
2081,2521.02432073367
2082,2685.9411650911675
2083,2858.1160237615773
2084,3037.634247066247
2085,3224.5685111949874
2086,3418.9783195838995
2087,3620.9095488194225
2088,3830.394041368588
2089,4047.449247147404
2090,4272.077915642024
2091,4504.267839993542
2092,4743.991654149486
2093,4991.206683875779
2094,5245.854852114781
2095,5507.862638869848
2096,5777.141095497673
2097,6053.5859129975715
2098,6337.077543604867
2099,6627.481374724384
2100,6924.647953982192
2101,7228.413263930166
2102,7538.59904470974
2103,7855.013162770187
2104,8177.450023542864
2105,8505.691025797569
2106,8839.505055250347
2107,9178.649014854844
2108,9522.868389090965
2109,9871.897839465939
2110,10225.461828363279
2111,10583.275268314583
2112,10945.044193727024
2113,11310.46645207535
2114,11679.232411560775
2115,12051.025682248981
2116,12425.523847725457
2117,12802.399204347506
2118,13181.31950522686
2119,13561.948706145064
2120,13943.947710683793
2121,14326.975111943004
2122,14710.687928320804
2123,15094.742330938438
2124,15478.79436041109
2125,15862.500630789029
2126,16245.5190186231
2127,16627.509335242692
2128,17008.13398047154
2129,17387.058576146974
2130,17763.952577950018
2131,18138.489864195766
2132,18510.349300376354
2133,18879.2152783899
2134,19244.77822952893
2135,19606.735110439335
2136,19964.789861395617
2137,20318.653836369613
2138,20668.046204497066
2139,21012.69432266941
2140,21352.33407909646
2141,21686.710207798347
2142,22015.576574092964
2143,22338.69643124708
2144,22655.84264855516
2145,22966.797911200287
2146,23271.354892335465
2147,23569.316397901453
2148,23860.495484769064
2149,24144.715552859394
2150,24421.810411954837
2151,24691.624323967262
2152,24954.01202147741
2153,25208.83870340102
2154,25455.98000867359
2155,25695.321968876404
2156,25926.760940751705
2157,26150.20351957549
2158,26365.56643437196
2159,26572.77642596454
2160,26771.770108865046
2161,26962.493818005314
2162,27144.9034413137
2163,27318.964239134504
2164,27484.650651479507
2165,27641.946094089533
2166,27790.842744269645
2167,27931.341317444374
2168,28063.450835360072
2169,28187.188386840066
2170,28302.578881974503
2171,28409.65480060173
2172,28508.455935911385
2173,28599.029133971268
2174,28681.42802995085
2175,28755.712781784565
2176,28821.949801986877
2177,28880.21148830012
2178,28930.57595382398
2179,28973.126757244063
