year,total_rate
2030,18.8340144185981
2031,21.9988762432427
2032,25.5505713246217
2033,29.5133115189976
2034,33.909773717097195
2035,38.7607061449972
2036,44.0845477348429
2037,49.8970685842538
2038,56.2110390543922
2039,63.035934381747204
2040,70.37768082654449
2041,78.2384483851136
2042,86.61649399159211
2043,95.5060579645568
2044,104.8973152550161
2045,114.77638186051419
2046,125.12537561988349
2047,135.9225295245641
2048,147.14235470088042
2049,158.75584935360752
2050,170.730749229642
2051,183.03181457132501
2052,195.6211480865674
2053,208.45853816728192
2054,221.50182143437848
2055,234.7072586687608
2056,248.02991829245698
2057,261.4240617789826
2058,274.84352568246476
2059,288.2420953651307
2060,301.5738659562844
2061,314.793586576806
2062,327.8569843960152
2063,340.72106563789015
2064,353.34439120782577
2065,365.6873251574457
2066,377.7122547331618
2067,389.3837812555005
2068,400.6688815436874
2069,411.5370400281495
2070,421.960352078599
2071,431.9135994146912
2072,441.37429875874966
2073,450.322725135636
2074,458.7419114244589
2075,466.6176259221949
2076,473.93832979285577
2077,480.6951163504981
2078,486.88163416344685
2079,492.4939959741434
2080,497.530675407719
2081,501.99239339648796
2082,505.88199618071195
2083,509.20432666180506
2084,511.9660907860156
2085,514.1757205277262
2086,515.8432349248124
2087,516.9801004966502
2088,517.5990922507739
2089,517.7141563589747
2090,517.3402754596239
2091,516.4933374217699
2092,515.1900082894068
2093,513.4476100122887
2094,511.2840034636142
2095,508.71747714546353
2096,505.7666418904472
2097,502.4503317829447
2098,498.78751144565894
2099,494.7971897670185
2100,490.49834008213037
2101,485.9098267643021
2102,481.0503381353905
2103,475.9383255610467
2104,470.5919485609706
2105,465.029025734155
2106,459.2669912743944
2107,453.3228568316078
2108,447.21317845937193
2109,440.9540283780405
2110,434.5609712755234
2111,428.0490448638184
2112,421.4327444083304
2113,414.7260109485227
2114,407.9422229321661
2115,401.0941909910688
2116,394.1941555933754
2117,387.2537873160599
2118,380.2841894908222
2119,373.2959029870397
2120,366.2989129064894
2121,359.3026569760751
2122,352.316035436603
2123,345.34742223759713
2124,338.4046773601225
2125,331.495160101469
2126,324.62574316725477
2127,317.8028274279647
2128,311.032357208071
2129,304.3198359866464
2130,297.67034239873067
2131,291.088546436619
2132,284.57872575967866
2133,278.1447820302603
2134,271.79025720173075
2135,265.51834969263183
2136,259.3319303884361
2137,253.2335584193716
2138,247.225496669287
2139,241.3097269765762
2140,235.487964993775
2141,229.76167467759072
2142,224.1320823858677
2143,218.60019056232548
2144,213.1667909938614
2145,207.83247762880941
2146,202.5976589477962
2147,197.4625698817781
2148,192.4272832744715
2149,187.4917208887462
2150,182.6556639586459
2151,177.91876329054452
2152,173.2805489185783
2153,168.74043932090342
2154,164.2977502045596
2155,159.951702867766
2156,155.7014321493642
2157,151.54599397586648
2158,147.4843725171729
2159,143.5154869625071
2160,139.6381979285001
2161,135.8513135116265
2162,132.15359499738778
2163,128.5437622387518
2164,125.02049871638901
2165,121.58245629323649
2166,118.2282596758304
2167,114.9565105947342
2168,111.7657917162166
2169,108.65467029713261
2170,105.6217015947295
2171,102.6654320428378
2172,99.7844022056291
2173,96.9771495198226
2174,94.2422108359105
2175,91.5781247686481
2176,88.98343386672481
2177,86.45668661119089
2178,83.9964392518801
2179,81.6012574907203
