year,total_rate
2030,58.497739463137904
2031,69.9560388100522
2032,83.6517290573484
2033,100.0186737408184
2034,119.5735708420929
2035,142.9312085469844
2036,170.8222881914231
2037,204.1141389394738
2038,243.834638752117
2039,291.19961506630983
2040,347.6439093889981
2041,414.85612901663933
2042,494.8168437939279
2043,589.8395726260611
2044,702.6132865209792
2045,836.244260787264
2046,994.2938531317807
2047,1180.807071951169
2048,1400.3245382161165
2049,1657.8675710444127
2050,1958.8826499083127
2051,2309.1275790872014
2052,2714.477709297336
2053,3180.6273625628955
2054,3712.6605306748443
2055,4314.468056677235
2056,4987.998675456158
2057,5732.351754171552
2058,6542.753262101012
2059,7409.504434794509
2060,8317.051539246138
2061,9243.384887352748
2062,10160.016840804896
2063,11032.785671238556
2064,11823.657899474189
2065,12493.5417264487
2066,13005.892265737808
2067,13330.63759241336
2068,13447.766567530212
2069,13349.880785015255
2070,13043.169739985731
2071,12546.593855516017
2072,11889.456106233707
2073,11107.879740079394
2074,10240.883822955457
2075,9326.726333800398
2076,8400.006697548508
2077,7489.769954660826
2078,6618.618369756168
2079,5802.668701388168
2080,5052.111677508813
2081,4372.121945496522
2082,3763.905513868176
2083,3225.730718984253
2084,2753.848304632702
2085,2343.2553453805076
2086,1988.2927178983616
2087,1683.0873738866708
2088,1421.8616249880101
2089,1199.1352963541062
2090,1009.8458125128525
2091,849.4081963747516
2092,713.7330199140595
2093,599.2163923785757
2094,502.7125450513926
2095,421.49664205808676
2096,353.223132644482
2097,295.8832021245738
2098,247.7635856932329
2099,207.40808629000958
2100,173.5824980594663
2101,145.2432078704248
2102,121.5094707203915
2103,101.63918595235249
2104,85.007906624654
2105,71.0907696898071
2106,59.447022400085004
2107,49.7068283213779
2108,41.5600560933287
2109,34.746779966172
2110,29.0492494759667
2111,24.285114053446502
2112,20.3017154948609
2113,16.9712862831535
2114,14.186914372774801
2115,11.8591551457957
2116,9.913188874100399
2117,8.286437340426899
2118,6.926566485754099
2119,5.7898132818966
2120,4.8395847035587005
2121,4.0452849000343996
2122,3.3813336434747
2123,2.8263450297576997
2124,2.3624403884993
2125,1.9746735543871001
2126,1.6505501837854
2127,1.379625768323
2128,1.1531694897228
2129,0.9638831519122
2130,0.8056661795799
2131,0.6734191429987
2132,0.5628794997412999
2133,0.4704842753235
2134,0.3932552679486
2135,0.32870308527729997
2136,0.2747469252432
2137,0.2296475191659
2138,0.1919510782318
2139,0.16044243844900002
2140,0.1341058948047
2141,0.1120924632059
2142,0.0936925154394064
2143,0.07831290538195751
2144,0.06545784947406968
2145,0.054712945474621064
2146,0.04573181414687727
2147,0.038224933642919075
2148,0.03195030664075666
2149,0.02670565931866686
2150,0.022321920874356443
2151,0.01865777332313449
2152,0.015595095948041253
2153,0.01303515746108891
2154,0.01089543327442577
2155,0.009106945201330992
2156,0.007612037800741454
2157,0.006362519791720951
2158,0.005318110436065937
2159,0.004445141136460047
2160,0.003715469974357886
2161,0.0031055745140534828
2162,0.0025957935562171395
2163,0.0021696932957915335
2164,0.0018135375016219584
2165,0.0015158447989654183
2166,0.001267018423303816
2167,0.001059036979077204
2168,0.0008851957462214299
2169,0.0007398905856664406
2170,0.0006184373429819521
2171,0.0005169206526649112
2172,0.000432067974548957
2173,0.00036114388160692583
2174,0.0003018620132295468
2175,0.00025231126599525573
2176,0.0002108942929434477
2177,0.00017627593445491627
2178,0.0001473401832679881
2179,0.00012315425629800001
