year,total_rate
2030,13.0012982323427
2031,14.8091691483105
2032,16.866994988465002
2033,19.2089069591598
2034,21.8735695658453
2035,24.9047446702058
2036,28.3519141955479
2037,32.2709639230072
2038,36.7249295732614
2039,41.7848045316588
2040,47.530405970328694
2041,54.0512925287353
2042,61.447721866913696
2043,69.8316299845761
2044,79.32760583297541
2045,90.0738240145992
2046,102.2228848119038
2047,115.9424939435042
2048,131.415893883373
2049,148.8419339746854
2050,168.4346378277198
2051,190.4220939015043
2052,215.0444596381292
2053,242.5508328687471
2054,273.19470955293
2055,307.2277190841416
2056,344.8913144073936
2057,386.4061036309631
2058,431.9585549980322
2059,481.68490283530804
2060,535.6522447405484
2061,593.837065558382
2062,656.1017632501615
2063,722.1701878628319
2064,791.6037235831005
2065,863.7800077711281
2066,937.8769220330348
2067,1012.8649077670419
2068,1087.5108225752
2069,1160.396322060223
2070,1229.9529978060427
2071,1294.515158078523
2072,1352.3892368609077
2073,1401.9365314504269
2074,1441.6636179437955
2075,1470.312808784573
2076,1486.9438583530346
2077,1490.9981653339194
2078,1482.3381310636742
2079,1461.256990640541
2080,1428.4579264372528
2081,1385.0049832797256
2082,1332.2515575020725
2083,1271.7544700485778
2084,1205.1825454494065
2085,1134.2281926397973
2086,1060.5289745316215
2087,985.6039812435752
2088,910.8074495213264
2089,837.299895685083
2090,766.0353185646413
2091,697.7619014831956
2092,633.0330900696556
2093,572.2258507632729
2094,515.5631871432014
2095,463.138467243314
2096,414.9396743830831
2097,370.8722477062919
2098,330.7796703108841
2099,294.4613644884084
2100,261.6877580285988
2101,232.212599164941
2102,205.7827341785247
2103,182.1456372248117
2104,161.0550125554434
2105,142.2747889563058
2106,125.5818062435492
2107,110.76746266352309
2108,97.63855620284279
2109,86.0175162881683
2110,75.7421877371841
2111,66.6652975630336
2112,58.6537079859281
2113,51.587535895236094
2114,45.3591998382903
2115,39.8724400167048
2116,35.041344296180995
2117,30.789403414204102
2118,27.048610956404097
2119,23.7586178629799
2120,20.865946869252802
2121,18.323269079349
2122,16.0887425695418
2123,14.125411313540399
2124,12.4006616508674
2125,10.8857328499754
2126,9.5552779460769
2127,8.3869708789891
2128,7.3611559562413
2129,6.4605357734654
2130,5.6698939017995995
2131,4.9758488737054005
2132,4.366636244624099
2133,3.8319157638011
2134,3.3626009434784
2135,2.9507085644188003
2136,2.5892258929397003
2137,2.2719936072985
2138,1.9936026381777001
2139,1.7493033181454
2140,1.5349254087471
2141,1.346807731553
2142,1.1817362718718
2143,1.036889751993
2144,0.9097917855783
2145,0.7982688274823999
2146,0.7004132247270001
2147,0.6145507557546
2148,0.5392121173277
2149,0.4731078824928
2150,0.4151065098003
2151,0.3642150340312
2152,0.3195621130969
2153,0.2803831448272
2154,0.24600720185720001
2155,0.2158455632724
2156,0.18938164841
2157,0.16616218182519998
2158,0.14578943917040002
2159,0.1279144420051
2160,0.1122309856024
2161,0.0984703979482386
2162,0.08639694050810523
2163,0.07580377229661876
2164,0.0665094082952411
2165,0.058354611750444194
2166,0.05119966720660031
2167,0.04492198769385757
2168,0.03941401512206645
2169,0.03458137798506749
2170,0.030341274850437784
2171,0.026621055975582408
2172,0.02335697877980052
2173,0.020493115864245282
2174,0.017980396879403792
2175,0.01577576785817108
2176,0.013841453590077109
2177,0.012144310437074037
2178,0.010655258477442512
2179,0.00934878327332564
