Country,Model,sample_idx,g,target,C_sampled,r,tn,tp,rate_2050,rate_2100,cumulative_2100
UK,Logistic,1,0.13452642914892166,0.1399511852963864,5.3035354095245415,0.13810841241950442,2048.141943503399,2057.6776254640645,0.13995118529636955,0.0021076146357370076,5.288230662495903
UK,Logistic,10,0.17010528093072974,0.4459994866888812,40.444411679846205,0.16562177069615205,2057.5080748641235,2065.459673807845,0.4459994866888809,0.021812007555494922,40.312282313704024
UK,Logistic,13,0.19813066711178928,0.3567260044339535,7.380834776590105,0.19607047272168676,2044.4958349737276,2051.2125928753326,0.3567260044339536,0.0001014134805422135,7.380317510594241
UK,Logistic,25,0.1439785986152172,0.15706949395172742,5.010660154200702,0.14743245856213838,2046.6006167556748,2055.5332351883367,0.1570694939517334,0.0010473381312093102,5.003546203666001
UK,Logistic,26,0.18773087920224246,0.43003937028070155,11.271095199969034,0.18489168523054736,2047.6910984530418,2054.8139601181438,0.43003937028070166,0.0004901802998786428,11.268443400602024
UK,Logistic,35,0.17168330386149522,0.3497379866975358,11.69235964640236,0.1701505845267699,2049.4415882982903,2057.1815434714545,0.3497379866975357,0.0013616045383269867,11.684351811968043
UK,Logistic,37,0.1653290793237201,0.3034853968802674,10.475584210344602,0.16467040132854668,2049.4143561228943,2057.411894759466,0.30348539688054976,0.0015499045752546037,10.466163575926656
UK,Logistic,38,0.14281300144196804,0.09963673232004913,2.6736564586516423,0.14963089812768177,2042.0221086215909,2050.8234852984924,0.0996367323205117,0.00025462036546047715,2.671953717913468
UK,Logistic,41,0.11222370092863954,0.0756336781931818,3.1114903719213634,0.11848600975325373,2046.514640591724,2057.62952157782,0.07563367819318177,0.0024022990874715943,3.0910815469434754
UK,Logistic,42,0.1802873073942742,0.4870265059688256,21.0443027832656,0.17624152714428054,2052.1289462717364,2059.6014070377323,0.48702650596882563,0.002995042721208451,21.02729507072788
UK,Logistic,54,0.14252079676267224,0.2049341646360395,10.755954392931002,0.1433198431221634,2052.4928211826846,2061.681764376003,0.2049341646360394,0.00630000588939124,10.71181559558424
UK,Logistic,56,0.1978374670868478,0.4422513765407979,9.818081545922844,0.19454421628600368,2046.0961577086355,2052.8656105459727,0.4422513765408012,0.00019888153666125063,9.81705914467623
UK,Logistic,59,0.16967936336374095,0.43216410069766,32.94370119141895,0.16563753513964233,2056.2631691308197,2064.2140112863403,0.43216410069765937,0.014465634873878376,32.856135364995396
UK,Logistic,81,0.15924211404421362,0.16111574677179805,4.029338558639267,0.16307995037054146,2043.6365183727808,2051.712053678822,0.16111574677179805,0.0002496455040033253,4.027807159958481
UK,Logistic,86,0.1597824403534075,0.3678311002794725,67.8636566645956,0.1554535400032616,2062.6441252225354,2071.1158390020814,0.3678311002794723,0.11574498613192248,67.11074019200356
UK,Logistic,88,0.15101938654970767,0.24017088282551388,10.717277430721527,0.15130259651270175,2051.2820324060885,2059.9861652318214,0.24017088282551396,0.0037895655003033005,10.692172353632618
UK,Logistic,94,0.1706942353770148,0.19047626919409258,4.425548229815144,0.17339652448624715,2043.3810451880076,2050.9761103187925,0.19047626919435107,0.000155983731125121,4.424648468697145
UK,Logistic,95,0.17879943432232884,0.4894623105592772,24.068567997947138,0.174562416441989,2053.1149264856267,2060.6592646299287,0.4894623105592774,0.004365331109037237,24.04353468187953
UK,Logistic,102,0.15270639769320565,0.26555576861534047,13.935899775725263,0.15211760573843985,2052.9106113901585,2061.5681095839527,0.265555768615339,0.006093249032612956,13.895727802643457
UK,Logistic,108,0.17853989960484082,0.3164081666495387,7.970391124392834,0.17786202655211,2046.4183825925368,2053.8227618321885,0.31640816664953864,0.0003840519228460447,7.968231270315496
UK,Logistic,122,0.1505269547458902,0.15705945025745516,4.372284477883663,0.15433729150741768,2044.952947639642,2053.485933310584,0.15705945025745524,0.0005137833907485161,4.36895297474325
UK,Logistic,124,0.16549877330135046,0.2282414172318588,5.982029884379143,0.16701678073583875,2045.7374551616485,2053.622638261949,0.22824141723185876,0.0004317932748606664,5.979443437388994
