Country,Model,sample_idx,g,target,C_sampled,r,tn,tp,rate_2050,rate_2100,cumulative_2100
UK,Logistic,7,0.17869430763944286,0.27725435234295454,6.529048763133028,0.1788794422419591,2045.192018355323,2052.5542835794254,0.27725435234298834,0.00024062823011307565,6.527703288075475
UK,Logistic,8,0.1651713308718223,0.28131067297830054,8.814805108156934,0.16513096461108714,2048.3023764480317,2056.27760931866,0.28131067297830065,0.0010637366558575436,8.808358617849839
UK,Logistic,16,0.17783331087549875,0.28323248531790507,6.807237748569713,0.17789424068377127,2045.5147675138805,2052.917805925146,0.28323248531809847,0.00027889043232301583,6.805669655694221
UK,Logistic,17,0.11920599401330233,0.13169591082976925,17.308876447093976,0.12010514033412142,2060.835130888375,2071.8001727946676,0.13169591082976934,0.06576825061064707,16.742772481244497
UK,Logistic,20,0.19501967152058888,0.39057944047254584,8.53983025572604,0.19259123098117467,2045.5260305367265,2052.3641295000875,0.3905794404725458,0.00017047831458315616,8.538944981832575
UK,Logistic,25,0.12306578807618597,0.09280938824261097,3.313198873218768,0.1289828863008979,2045.6754811420467,2055.885811633896,0.09280938824261079,0.0014345777894407485,3.302039050088099
UK,Logistic,26,0.18540843052581138,0.5336855358787106,21.301673833915157,0.18081234217417125,2051.637132433799,2058.9206943914014,0.5336855358787105,0.0022873892071884456,21.289015686639917
UK,Logistic,28,0.19688355234953703,0.5534801933780296,14.760787253228814,0.19217919674065218,2048.436293791124,2055.2890537113462,0.5534801933780364,0.0005259851600278281,14.75804979395366
UK,Logistic,35,0.1614293425186782,0.3524896700083552,25.28839532851352,0.15870029931450302,2055.7382301939397,2064.0366259916373,0.35248967000835735,0.013241201622566031,25.20468294915754
UK,Logistic,36,0.1160050505752187,0.07382083533894179,2.6629622843674166,0.12304488307103383,2044.5856774182641,2055.2887466077773,0.07382083533894179,0.0013262463134708872,2.652139743268697
UK,Logistic,39,0.16137534277217147,0.2852619609081677,10.512455626847853,0.16100113171191544,2049.8788776980145,2058.058682913802,0.2852619609081679,0.0019719804951702715,10.500193082904286
UK,Logistic,41,0.17552162494728019,0.3312424456773115,9.210961047696957,0.17451549281283896,2047.5732908878322,2055.1196575496,0.33124244567728195,0.0006371815729243033,9.207308453096847
UK,Logistic,47,0.1622673525460475,0.282005956694664,9.823436645404458,0.16205494340441073,2049.3265690096764,2057.453182547397,0.2820059566946638,0.001609236042797744,9.813496399030575
UK,Logistic,55,0.15667081422549953,0.3252122684370485,29.534526502788705,0.15402914440367277,2057.5306812339086,2066.0807377964084,0.3252122684370484,0.02422560731100978,29.376400533079906
UK,Logistic,60,0.1739166674800037,0.25576092128931666,6.216385420709823,0.1746849143657897,2045.2707906167848,2052.8098382884523,0.2557609212893173,0.000285428767174228,6.214751027539636
UK,Logistic,64,0.17653554529146875,0.31322908411466366,8.1423984323726,0.17593175291937949,2046.7216158903077,2054.2072338931494,0.31322908411466377,0.00045391074081842345,8.139817575575565
UK,Logistic,65,0.14841016845262203,0.2079746387861341,7.990541065068175,0.14981365730610544,2049.509357135587,2058.2999969250823,0.20797463878613448,0.002308395897689126,7.975102789594826
UK,Logistic,71,0.14381834848265995,0.18789822662998737,7.495081847038276,0.14569723768895643,2049.614672475246,2058.653676356269,0.18789822662997288,0.0026297763024860908,7.476988573358993
UK,Logistic,81,0.14164928457328213,0.22313587212724229,18.89466000001016,0.141083102494769,2056.875447569349,2066.2100728620812,0.22313587212724223,0.02228924053228509,18.735329834381467
UK,Logistic,88,0.1863757033217781,0.5176866639884737,18.285881057400772,0.18210294877779776,2050.6406331749076,2057.8725748088227,0.5176866639884737,0.0015499791353504589,18.27736553753074
UK,Logistic,89,0.1953925129085863,0.4440164304292562,10.247648970566223,0.1921704946625609,2046.5203674386858,2053.373437673205,0.44401643042927635,0.0002528206140545361,10.24633319584099
UK,Logistic,91,0.16380029312920225,0.29788904109184633,10.629122545471539,0.1632092063687447,2049.6782922458624,2057.7474320096408,0.2978890410919763,0.0017517228647185603,10.618378695135156
UK,Logistic,92,0.1623995303135167,0.15033161517739682,3.61522719630731,0.1667063574029682,2042.6693966688251,2050.5692627413673,0.15033161517739688,0.00015888779737599019,3.614273845095572
UK,Logistic,96,0.19322667415255954,0.41766568189399816,9.645766940043673,0.1904592333718303,2046.347324093514,2053.2619686272014,0.4176656818947588,0.0002500724533475843,9.644453763998314
UK,Logistic,97,0.13607369524024907,0.1264828189490621,4.129679802450563,0.14068412225960844,2045.9871951868154,2055.348293481153,0.12648281894950011,0.001082414531200047,4.121971479072521
UK,Logistic,102,0.11954078027527346,0.0539978599247517,1.667437384128609,0.12955591761208182,2040.031170017742,2050.1963397853483,0.05399785992549163,0.0003395583484642218,1.6648123109575106
UK,Logistic,105,0.13805773850899025,0.19229382426259017,12.079846395181901,0.13879327969198849,2054.0711576821195,2063.559786381199,0.1922938242625903,0.010529562085774847,12.003498787995795
UK,Logistic,106,0.0667635130084604,0.026923248066580897,3.3424244633028484,0.07180056923197939,2058.2861441794043,2076.62803075512,0.02692324806658089,0.03181933290775276,2.8165124237673425
UK,Logistic,113,0.19720783885436388,0.5548364187164863,14.706807279642874,0.19248114546007333,2048.388190637394,2055.2302005068645,0.5548364187164928,0.0005120180162284054,14.70414670392881
UK,Logistic,115,0.18584509999555698,0.3212358137171282,7.30581527936801,0.18493677711501316,2045.3124151201832,2052.4335400660657,0.32123581371719956,0.00020425102106069306,7.304710675347726
UK,Logistic,126,0.12458580651095766,0.0876021675478264,2.900447177555993,0.13116489019881772,2044.3617546218209,2054.4022303537686,0.08760216754782639,0.0009564245352780832,2.8931369806939644
UK,Logistic,131,0.14550848893724014,0.11999087745791713,3.246892708070441,0.15108718713281935,2043.2435341084276,2051.9600766685,0.11999087745792225,0.00034504873933206956,3.2446073271231417
UK,Logistic,147,0.17376033039723782,0.3175043340764683,8.873652363262286,0.17303898285717612,2047.5048957985452,2055.115654225228,0.3175043340764682,0.0006498685539320783,8.869895153055388
UK,Logistic,148,0.18301707217185242,0.33040069952923184,7.911223959154719,0.1819990720350517,2046.0036402537016,2053.2397095489955,0.3304006995293031,0.00028983366465172735,7.9096311376783275
UK,Logistic,156,0.18648175985380797,0.3052480417839632,6.778852677042601,0.18586526909940315,2044.8265366035203,2051.9120878918598,0.3052480417846962,0.00016541373977775058,6.77796259433523
UK,Logistic,161,0.1701827700624843,0.26874121800885575,7.134720479284973,0.1706108298990034,2046.4570593949413,2054.1761350110933,0.26874121800899886,0.0004894396578108364,7.131850575822044
UK,Logistic,167,0.17716507857567573,0.3945059261093392,12.833986502015923,0.17485411427356615,2049.4563942362215,2056.988146648203,0.39450592610933954,0.0012142981004765654,12.827038104547862
UK,Logistic,171,0.16569105317359092,0.35056033974054635,16.103577557889764,0.16369865583771825,2052.1796902184838,2060.2247037232396,0.35056033974054623,0.00390764503861691,16.079671101779354
UK,Logistic,173,0.15718944962522263,0.13610083462808903,3.3681745133932512,0.16214732011075467,2042.5743951707716,2050.696378907692,0.1361008346280903,0.00018410512338749358,3.36703871153497
UK,Logistic,179,0.1929977346487214,0.41606003653712187,9.623243715674258,0.19026182373839712,2046.3518519492325,2053.2736708987636,0.4160600365365643,0.0002520999883729324,9.62191851703792
UK,Logistic,181,0.07713689824299524,0.03627163710480704,3.4146319072954014,0.08248611548013571,2054.88997924778,2070.855792272906,0.03627163710480703,0.02140656842933149,3.1316656095096764
UK,Logistic,191,0.173972224170539,0.4378870708650565,21.69571588878709,0.17046083918924737,2053.0591793299286,2060.7850470611247,0.4378870708650568,0.004611292490226786,21.668630156862204
UK,Logistic,196,0.10757438518409049,0.07962394215817611,4.45225251040977,0.11239397819476407,2050.6986232157333,2062.41595823739,0.07962394215817627,0.007114530293689924,4.38802608127102
UK,Logistic,198,0.13684406109218805,0.1796357068685717,9.913720074263592,0.13819349330724295,2052.730600951168,2062.2604121268423,0.1796357068685716,0.007362308348740495,9.860155296890918
UK,Logistic,202,0.1416164717438934,0.21506942771040222,14.819507871270591,0.1416164003750301,2055.0470502628145,2064.3465233000984,0.21506942771039927,0.013291973598250247,14.725046767122407
UK,Logistic,206,0.07505842189760607,0.031711373900014356,2.441594871811133,0.0814473307941263,2050.919777522179,2067.0892195908664,0.03171137390001437,0.011935850797278744,2.2850052686346016
UK,Logistic,208,0.14856917980188258,0.2075994947862134,7.897554044793719,0.1500046529276625,2049.4053518404676,2058.184798819088,0.20759949478621367,0.0022277077121490405,7.882675088829076
UK,Logistic,213,0.13876030785556664,0.19999406679083406,13.781363350290396,0.13911605097333196,2054.9709806886563,2064.4375942656707,0.19999406679083412,0.013425680684084796,13.68417084695527
UK,Logistic,216,0.13714466513858717,0.16424514656928,7.1348108116292455,0.13952010129610645,2050.1244508895643,2059.5636491462355,0.16424514656928005,0.003505837451114469,7.109593855487709
UK,Logistic,220,0.1840717701835962,0.4237472484106873,12.03926602911821,0.18134352464308912,2048.4043954736494,2055.6666227823816,0.42374724841068734,0.0007035269892384113,12.035385251786938
UK,Logistic,221,0.10502434457365799,0.07670017846361338,4.719517681707713,0.10965838014259272,2051.7601030051783,2063.769745088276,0.07670017846362438,0.009382436963072577,4.632347016351841
UK,Logistic,222,0.11912686222444956,0.0784685314058143,2.737487123117155,0.12602926945048676,2044.4689063013684,2054.9185256847627,0.07846853140589533,0.0011678501515934422,2.728189042070409
UK,Logistic,225,0.19496060169138024,0.4276514729243024,9.73701443068865,0.19198638822594769,2046.2669125827972,2053.1265546079126,0.4276514729244165,0.00023085822505211964,9.735811810315154
UK,Logistic,227,0.17982626053876885,0.24277151865205593,5.4437880326507715,0.18081411327861743,2044.0045476968312,2051.2880383107276,0.2427715186521028,0.00014717033754918716,5.442973979224651
UK,Logistic,229,0.18864227989398177,0.31487250610705253,6.898232580137302,0.1877599565503809,2044.7714684828472,2051.785519407872,0.3148725061071196,0.00015159339825529416,6.897425106872514
UK,Logistic,230,0.10634928471975776,0.0706800827778136,3.3957430955531005,0.1122138917235803,2048.24497202267,2059.9811116101723,0.07068008277781357,0.004178502237976839,3.3580886125693525
UK,Logistic,231,0.11604887021466502,0.08925178579598296,3.8760452946793436,0.121332609149798,2047.999354974721,2058.8534683590206,0.08925178579607723,0.0031499996821113996,3.849907343693809
UK,Logistic,238,0.17414310238945668,0.23956033673989766,5.66907519702367,0.1753340705801521,2044.6783605961239,2052.189495725578,0.23956033674004137,0.000227285422810762,5.667778601232186
UK,Logistic,245,0.15269451512828028,0.1769725537181529,5.060283703111032,0.15570600644843396,2045.7832826791432,2054.2412601648157,0.17697255371815282,0.0006330996795190768,5.056214436833442
