Country,Model,sample_idx,g,target,C_sampled,r,tn,tp,rate_2050,rate_2100,cumulative_2100
UK,Logistic,7,0.13875233887854535,0.175,7.914072055140026,0.1407021215237566,2050.7034039369814,2060.063304716462,0.17499999999999954,0.004010306288376031,7.885466557775433
UK,Logistic,17,0.16086892169004452,0.175,4.393323527134594,0.16416173351374042,2044.0880910756032,2052.1104107035485,0.17500000000000066,0.00027762882972095034,4.39163168471704
UK,Logistic,22,0.16323313466794,0.175,4.281733014326795,0.16653873327012358,2043.7283724605163,2051.63618988572,0.17499999999999585,0.00022638975371391646,4.2803732004860136
UK,Logistic,26,0.1482780971554108,0.175,5.483651551071884,0.15114733856619136,2046.8026164332387,2055.515690109677,0.17499999999999996,0.0009939568628362825,5.477067566808153
UK,Logistic,33,0.1715900221155181,0.175,4.005896558804144,0.17480764890586134,2042.6873067324912,2050.221061148661,0.17499999999991778,0.00011641217010530262,4.005230503687276
UK,Logistic,50,0.15119751026002973,0.175,5.1218923884499015,0.15422694896491287,2046.0149011280564,2054.553991771835,0.17500000000000004,0.0007125846188691021,5.117267849124319
UK,Logistic,56,0.1526900668879926,0.175,4.970002343995378,0.15578521934695366,2045.657022776249,2054.1106995913246,0.17500000000000007,0.0006074125668401441,4.966100241841825
UK,Logistic,57,0.1425332543687421,0.175,6.598383944712799,0.1449377269367942,2048.82387177181,2057.9102423445947,0.175,0.002134550723894823,6.583623561760327
UK,Logistic,58,0.15616323000318305,0.175,4.680794986567282,0.15937374661224113,2044.9192394844204,2053.18256970611,0.17500000000014254,0.00042831406811726986,4.678105959818125
UK,Logistic,60,0.14165497140718036,0.175,6.844902164918588,0.14396654974662357,2049.2100098969586,2058.357675790478,0.17500000000020643,0.0024424649440601388,6.8278944020613075
UK,Logistic,65,0.13167252981311242,0.175,15.918334568166262,0.1321007028444932,2057.3967729496903,2067.366121095212,0.1749999999999998,0.027478803073321328,15.70752882113019
UK,Logistic,66,0.14501967152480041,0.175,6.028950210736478,0.14765307169587455,2047.8552504588795,2056.774522383255,0.17500000000000007,0.0015003290021968168,6.018771850102395
UK,Logistic,67,0.16317102218497365,0.175,4.284434796556496,0.16647651267104357,2043.7373957439206,2051.648168716004,0.17499999999999333,0.00022758309941554804,4.283067301776973
UK,Logistic,73,0.16381002108561993,0.175,4.257188144471447,0.16711605203427637,2043.645605806443,2051.5261049020937,0.17499999999999996,0.00021565505375773135,4.255897302204893
UK,Logistic,78,0.1720324581152772,0.175,3.995260966662329,0.1752401242453789,2042.6403819587008,2050.1555438121627,0.1749999999999567,0.00011261229355452647,3.994618246206762
UK,Logistic,79,0.14003837931945423,0.175,7.383242638562491,0.14215980244985008,2049.9953604291304,2059.259286477349,0.17500000000000107,0.003184758961062088,7.360771578671555
UK,Logistic,86,0.14496049935017502,0.175,6.040687438102821,0.14758898407039492,2047.8764343307175,2056.7995792742227,0.17500000000000007,0.0015123150607465761,6.030423195507333
UK,Logistic,89,0.1544734117187737,0.175,4.811547116386117,0.1576340624843065,2045.2629512264527,2053.617477374987,0.17500000000053725,0.0005058547357972148,4.808335928672928
UK,Logistic,92,0.1719559302963337,0.175,3.997077123239542,0.17516535515220572,2042.6484478923674,2050.1668175824266,0.17499999999995153,0.00011325912835326859,3.9964304345409722
UK,Logistic,99,0.17252128519985882,0.175,3.983887521707059,0.17571736578258096,2042.5893522745196,2050.084103240422,0.1749999999999789,0.00010858030525734614,3.9832694999680895
