year,total_rate
2030,13.0825329602847
2031,15.7475785023295
2032,18.8638593463183
2033,22.4900795703296
2034,26.6896468523449
2035,31.530631329937304
2036,37.0856622512065
2037,43.431758772069905
2038,50.650092223486
2039,58.8256782460563
2040,68.0469983456603
2041,78.40555163659441
2042,89.99533878047069
2043,102.9122813712332
2044,117.2535812302522
2045,133.11702523245418
2046,150.60024235825338
2047,169.7999206323645
2048,190.8109924479974
2049,213.72579746551608
2050,238.63323280431152
2051,265.61790060542114
2052,294.7592632246256
2053,326.1308163199323
2054,359.7992899262006
2055,395.8238872697607
2056,434.25557057737
2057,475.1364024900252
2058,518.4989509189104
2059,564.365764296239
2060,612.748923197505
2061,663.6496732644601
2062,717.0581432611169
2063,772.953150969326
2064,831.3020984967453
2065,892.0609574478509
2066,955.1743433165294
2067,1020.5756774134296
2068,1088.1874336575506
2069,1157.9214666523123
2070,1229.6794166422621
2071,1303.3531862160596
2072,1378.8254829906223
2073,1455.97042198434
2074,1534.6541809660237
2075,1614.735701750691
2076,1696.067430201597
2077,1778.4960875867203
2078,1861.863465922286
2079,1946.0072400099511
2080,2030.7617890308256
2081,2115.959020791044
2082,2201.429192011489
2083,2287.001718410143
2084,2372.5059687303597
2085,2457.772037313284
2086,2542.6314902890754
2087,2626.918080961038
2088,2710.4684304711063
2089,2793.122670357041
2090,2874.725044133995
2091,2955.124465549437
2092,3034.175031665295
2093,3111.73648940919
2094,3187.674654703841
2095,3261.861783726071
2096,3334.176896261733
2097,3404.506051507553
2098,3472.742577023961
2099,3538.7872518630575
2100,3602.5484451823204
2101,3663.942211907507
2102,3722.8923472273864
2103,3779.330401889475
2104,3833.1956604204624
2105,3884.4350845190625
2106,3933.0032239638053
2107,3978.8620974457945
2108,4021.9810457781923
2109,4062.3365599523363
2110,4099.9120865068035
2111,4134.697812652475
2112,4166.690433555806
2113,4195.892904125978
2114,4222.31417758158
2115,4245.968932990531
2116,4266.877293885378
2117,4285.0645399561945
2118,4300.560813717048
2119,4313.400823930772
2120,4323.623547462016
2121,4331.271931111664
2122,4336.392594867708
2123,4339.035537889882
2124,4339.253848428503
2125,4337.1034187630385
2126,4332.642666133645
2127,4325.932260529889
2128,4317.034860095631
2129,4306.014854808081
2130,4292.938118992726
2131,4277.871773144323
2132,4260.88395543783
2133,4242.043603232051
2134,4221.420244792974
2135,4199.0838013933535
2136,4175.104399880057
2137,4149.552195740775
2138,4122.497206647129
2139,4094.0091564015606
2140,4064.157329170678
2141,4033.0104338476635
2142,4000.636478350901
2143,3967.10265363469
2144,3932.475227160802
2145,3896.8194455563403
2146,3860.199446163644
2147,3822.6781771717274
2148,3784.317326005529
2149,3745.177255639074
2150,3705.3169484910504
2151,3664.79395755624
2152,3623.6643644234223
2153,3581.9827438295797
2154,3539.8021344012823
2155,3497.1740152368557
2156,3454.148287987133
2157,3410.7732640980557
2158,3367.0956568850493
2159,3323.1605781166886
2160,3279.0115387936644
2161,3234.690453818218
2162,3190.23765025901
2163,3145.6918789266174
2164,3101.090328985529
2165,3056.468645339361
2166,3011.8609485371967
2167,2967.299856960135
2168,2922.8165110584255
2169,2878.440599420826
2170,2834.200386469027
2171,2790.1227415810163
2172,2746.2331694582135
2173,2702.555841561848
2174,2659.1136284545673
2175,2615.9281328934244
2176,2573.019723530343
2177,2530.407569085725
2178,2488.109672870186
2179,2446.142907538322
