year,total_rate
2030,3.5771778307593
2031,4.2375389588312
2032,4.9906216875891
2033,5.844367457155499
2034,6.8066633643636
2035,7.885237761669101
2036,9.0875517733335
2037,10.420688736974101
2038,11.8912436726876
2039,13.5052149172549
2040,15.2679000372669
2041,17.183798054395403
2042,19.2565198824203
2043,21.4887086946678
2044,23.881971719223497
2045,26.4368247056636
2046,29.1526500297432
2047,32.0276691104009
2048,35.0589295154046
2049,38.2423068364131
2050,41.5725211289454
2051,45.043167444644695
2052,48.646759738178304
2053,52.374787213888304
2054,56.2177819914671
2055,60.1653968178657
2056,64.2064914355929
2057,68.329226135709
2058,72.5211609763662
2059,76.7693591330805
2060,81.0604928627017
2061,85.3809506064071
2062,89.7169438246818
2063,94.0546122456004
2064,98.3801263130873
2065,102.67978574047861
2066,106.9401132029804
2067,111.1479423370447
2068,115.2904993520138
2069,119.35547769666411
2070,123.331105357896
2071,127.20620449848519
2072,130.97024326365238
2073,134.61337970065628
2074,138.1264978405095
2075,141.5012360853918
2076,144.730008128861
2077,147.80601670827988
2078,150.72326054997689
2079,153.47653491776262
2080,156.0614262149125
2081,158.47430111915182
2082,160.7122907501998
2083,162.7732703807997
2084,164.6558352056757
2085,166.3592726793882
2086,167.8835319244292
2087,169.2291906960017
2088,170.3974203705606
2089,171.3899494021819
2090,172.2090256649148
2091,172.8573780711642
2092,173.3381778264998
2093,173.6549996506721
2094,173.8117832635665
2095,173.8127954037983
2096,173.6625926170479
2097,173.36598502139842
2098,172.92800122814438
2099,172.3538545690296
2100,171.6489107548175
2101,170.8186570656454
2102,169.86867315084612
2103,168.8046034949162
2104,167.6321315870779
2105,166.35695581443642
2106,164.98476708304722
2107,163.5212281572361
2108,161.9719546952031
2109,160.3424979482104
2110,158.638329081435
2111,156.8648250667552
2112,155.02725609125102
2113,153.13077441993588
2114,151.1804046470912
2115,149.18103526746248
2116,147.1374114963881
2117,145.0541292665775
2118,142.93563032865
2119,140.7861983825884
2120,138.6099561678886
2121,136.4108634413013
2122,134.1927157726096
2123,131.9591440907837
2124,129.71361491505752
2125,127.45943120790501
2126,125.1997337895254
2127,122.9375032562134
2128,120.67556234786241
2129,118.4165787127868
2130,116.1630680210135
2131,113.9173973801674
2132,111.6817890110263
2133,109.4583241427276
2134,107.2489470904615
2135,105.0554694812562
2136,102.8795745961512
2137,100.7228217996415
2138,98.58665102976529
2139,96.4723873245775
2140,94.3812453630191
2141,92.3143340003283
2142,90.2726607801723
2143,88.2571364075794
2144,86.2685791685471
2145,84.3077192838701
2146,82.3752031862999
2147,80.4715977115922
2148,78.597394195349
2149,76.7530124687992
2150,74.93880474780849
2151,73.1550594104567
2152,71.4020046594803
2153,69.6798120667533
2154,67.9885999977724
2155,66.32843691483271
2156,64.699344558225
2157,63.101301005366594
2158,61.534243608298695
2159,59.9980718104367
2160,58.4926498438737
2161,57.0178093088871
2162,55.5733516376108
2163,54.1590504441037
2164,52.7746537632704
2165,51.419886181285
2166,50.0944508603269
2167,48.7980314605682
2168,47.5302939624543
2169,46.2908883923978
2170,45.079450455061696
2171,43.895603075443695
2172,42.7389578539937
2173,41.6091164379956
2174,40.5056718124365
2175,39.428209513560404
2176,38.376308768269894
2177,37.3495435624929
2178,36.3474836415824
2179,35.3696954457546
