year,total_rate
2030,19.8981836343906
2031,23.4330758408198
2032,27.510261990159602
2033,32.1982995727
2034,37.572210567081896
2035,43.7138024185093
2036,50.711970872844596
2037,58.6629801886406
2038,67.670716159238
2039,77.8469073416956
2040,89.31130991188691
2041,102.19185164808229
2042,116.6247306902687
2043,132.7544649299249
2044,150.7338881544629
2045,170.7240894005906
2046,192.89429235888161
2047,217.421672114361
2048,244.4911070004063
2049,274.2948638804372
2050,307.0322157475426
2051,342.9089911395707
2052,382.1370554989386
2053,424.9337252546228
2054,471.5211160604137
2055,522.1254272802078
2056,576.9761654595618
2057,636.3053101547451
2058,700.3464260980571
2059,769.3337262536861
2060,843.5010908546466
2061,923.0810480018578
2062,1008.3037218452913
2063,1099.3957547492168
2064,1196.5792101645839
2065,1300.070463188086
2066,1410.079085976839
2067,1526.80673530836
2068,1650.4460496267172
2069,1781.1795628977952
2070,1919.1786425102837
2071,2064.6024583064136
2072,2217.5969896100246
2073,2378.29407684276
2074,2546.810523985929
2075,2723.2472577604085
2076,2907.688548964932
2077,3100.201300939593
2078,3300.8344096121323
2079,3509.61819904547
2080,3726.5639358421
2081,3951.663425180517
2082,4184.888690666724
2083,4426.1917395864
2084,4675.504414545797
2085,4932.738331898006
2086,5197.784906770709
2087,5470.51546394716
2088,5750.7814333082
2089,6038.414628024111
2090,6333.227603194333
2091,6635.01409217404
2092,6943.549517402012
2093,7258.59157215624
2094,7579.880869314427
2095,7907.141652887006
2096,8240.082567821535
2097,8578.397483349912
2098,8921.766364963503
2099,9269.856189956103
2100,9622.321901369318
2101,9978.807395109348
2102,10338.946534975577
2103,10702.364190349977
2104,11068.67729133838
2105,11437.49589622977
2106,11808.424266244572
2107,12181.061942675722
2108,12555.00482168453
2109,12929.846222194092
2110,13305.177942524748
2111,13680.591301634788
2112,14055.678161064325
2113,14430.031923927001
2114,14803.248507551782
2115,15174.927286642223
2116,15544.672004091404
2117,15912.091646865165
2118,16276.801284641706
2119,16638.422869170914
2120,16996.585992589222
2121,17350.928603194796
2122,17701.09767745059
2123,18046.749847239265
2124,18387.551981641765
2125,18723.181722750458
2126,19053.32797525565
2127,19377.69134976293
2128,19695.984560003653
2129,20007.932774295503
2130,20313.273921790907
2131,20611.758954219345
2132,20903.15206398508
2133,21187.230859623796
2134,21463.78649975073
2135,21732.623786748638
2136,21993.56122154747
2137,22246.431020937776
2138,22491.0790989385
2139,22727.36501380595
2140,22955.161882326003
2141,23174.356263075235
2142,23384.84801037044
2143,23586.55010064932
2144,23779.388433039305
2145,23963.301605876724
2146,24138.240670935524
2147,24304.168867114113
2148,24461.06133531104
2149,24608.904816196013
2150,24747.697332552612
2151,24877.447857833336
2152,24998.175972527442
2153,25109.91150989726
2154,25212.69419259037
2155,25306.573261583286
2156,25391.607098858356
2157,25467.862845158113
2158,25535.41601410365
2159,25594.350103903063
2160,25644.75620781503
2161,25686.73262447112
2162,25720.3844690979
2163,25745.823286618102
2164,25763.16666754799
2165,25772.53786754663
2166,25774.06543141216
2167,25767.88282226035
2168,25754.1280565622
2169,25732.943345659998
2170,25704.474744325504
2171,25668.871806869767
2172,25626.28725126155
2173,25576.87663166079
2174,25520.7980197247
2175,25458.211694997313
2176,25389.279844648656
2177,25314.166272786828
2178,25233.036119525692
2179,25146.05558995235
