year,total_rate
2030,24.3635594214358
2031,29.5555413227861
2032,35.642694481894296
2033,42.737035825565805
2034,50.9574290736034
2035,60.4289503849801
2036,71.2820962514478
2037,83.6518370329743
2038,97.6765232640107
2039,113.49665553579929
2040,131.2535322636591
2041,151.08779287145958
2042,173.1378767706137
2043,197.5384208938486
2044,224.4186203972456
2045,253.9005784184702
2046,286.09767144526035
2047,321.1129568964155
2048,359.0376489573961
2049,399.9496875719212
2050,443.912423813619
2051,490.9734427056426
2052,541.1635419902972
2053,594.4958824524371
2054,650.9653222523337
2055,710.5479444109716
2056,773.2007831979001
2057,838.8617517806392
2058,907.4497701818099
2059,978.8650894252589
2060,1052.989804796734
2061,1129.6885484498457
2062,1208.80934919579
2063,1290.184645256876
2064,1373.6324340601884
2065,1458.957541809819
2066,1545.952994605661
2067,1634.401472267073
2068,1724.076825756543
2069,1814.7456391612075
2070,1906.1688175528548
2071,1998.1031826799297
2072,2090.3030593152134
2073,2182.5218361555217
2074,2274.513486409395
2075,2366.0340345798168
2076,2456.8429574168463
2077,2546.70450854651
2078,2635.3889578463827
2079,2722.6737382064093
2080,2808.3444938600646
2081,2892.1960259732273
2082,2974.0331326167984
2083,3053.6713416077237
2084,3130.937535968797
2085,3205.6704729200565
2086,3277.7211983668526
2087,3346.9533597868844
2088,3413.2434212388403
2089,3476.4807849184845
2090,3536.567824276254
2091,3593.4198341870638
2092,3646.964904033052
2093,3697.143719829386
2094,3743.909301698879
2095,3787.2266830905187
2096,3827.072538147952
2097,3863.434763574731
2098,3896.3120212217846
2099,3925.713247447353
2100,3951.657135078438
2101,3974.171593543229
2102,3993.293192453304
2103,4009.0665935993916
2104,4021.543975991514
2105,4030.7844582290872
2106,4036.853522134403
2107,4039.8224412284226
2108,4039.767717275263
2109,4036.7705277746636
2110,4030.9161869432924
2111,4022.2936223984675
2112,4010.9948694441455
2113,3997.1145845602537
2114,3980.749579414335
2115,3961.9983764496783
2116,3940.960786857536
2117,3917.737511512939
2118,3892.4297652440728
2119,3865.138924614258
2120,3835.966199222745
2121,3805.012326375546
2122,3772.3772888396497
2123,3738.1600552725713
2124,3702.4583428134456
2125,3665.3684012310023
2126,3626.98481794676
2127,3587.400343187835
2128,3546.7057344718414
2129,3504.989619585593
2130,3462.3383771887284
2131,3418.8360341520656
2132,3374.5641787275895
2133,3329.601888641542
2134,3284.0256732034686
2135,3237.9094285312617
2136,3191.324405004706
2137,3144.3391860770125
2138,3097.019677594574
2139,3049.4291067992676
2140,3001.628030214407
2141,2953.6743496443787
2142,2905.6233355487375
2143,2857.527657083505
2144,2809.4374181354165
2145,2761.40019870836
2146,2713.4611010551257
2147,2665.662799981451
2148,2618.045596782963
2149,2570.6474763089395
2150,2523.504166679394
2151,2476.64920121397
2152,2430.1139821621523
2153,2383.927845854423
2154,2338.1181289230094
2155,2292.710235268817
2156,2247.727703477903
2157,2203.1922744164103
2158,2159.123958757198
2159,2115.541104214581
2160,2072.4604622853803
2161,2029.8972543152208
2162,1987.865236728404
2163,1946.376765277946
2164,1905.442858189492
2165,1865.0732580887413
2166,1825.2764926169161
2167,1786.059933652616
2168,1747.4298550711842
2169,1709.3914889845475
2170,1671.9490804153927
2171,1635.1059403695185
2172,1598.864497279414
2173,1563.2263468004317
2174,1528.1922999485698
2175,1493.7624295757662
2176,1459.9361151848257
2177,1426.7120860917435
2178,1394.0884629481404
2179,1362.0627976410635
