Region_no,Region_name,Q [Mt/y] for t= 10 y,Q [Mt/y] for t= 20 y,Q [Mt/y] for t= 30 y,Q [Mt/y] for t= 40 y,Q [Mt/y] for t= 50 y,Q [Mt/y] for t= 60 y,Q [Mt/y] for t= 70 y,Q [Mt/y] for t= 80 y,Q [Mt/y] for t= 90 y,Q [Mt/y] for t= 100 y,Q [Mt/y] for t= 110 y,Q [Mt/y] for t= 120 y,Q [Mt/y] for t= 130 y,Q [Mt/y] for t= 140 y,Q [Mt/y] for t= 150 y
3,Al Daww,2099.1597709871003,1096.2851961834872,724.0478329851809,540.2784888192925,426.771965379515,363.0874785146116,298.5126653154691,266.92998643796426,241.2423928754908,211.80174124413617,195.15859296133365,169.13832465275033,156.64573551483974,146.64674867359335,138.43927253277505
9,Arabian,67005.30088686045,35054.21448670575,23601.33328438517,17834.649021232715,14305.500525893,11610.681899029794,10050.178411916271,8811.287987449212,7877.43243830853,7112.334473505679,6474.140481741087,5945.833020273207,5511.9242981790685,5117.585729135713,4779.674837185792
44,Diyarbakir,0.3428124049744445,0.3388998264477543,0.3366587470775156,0.335089388155503,0.3338837160723773,0.3329060379026767,0.3320845749297279,0.3313767708564772,0.3307553319153271,0.3302017135853906,0.3297027460024512,0.3292487426026976,0.3288323730025343,0.3284479573447696,0.3280910062118033
60,Gaziantep,0.1943882325166125,0.1915008161062871,0.1898571634555781,0.1887105400278267,0.1878320653780905,0.1871212503317421,0.1865250708600017,0.1860121529881768,0.1855624085561553,0.1851622085230333,0.1848018861289704,0.1844743393929795,0.1841741992956456,0.1838973095649743,0.1836403878268251
87,Levantine,7230.000895049476,3552.2410212685963,2333.125042118066,1761.884174706243,1416.0739612324528,1173.0438035831064,1008.3778287082428,886.2887205546003,789.386859912488,712.1376025883449,648.9647071180744,585.3705719160066,540.4950519714952,502.8975894978096,470.1942784616686
97,Mesopotamian,29024.17460644629,15666.750328286576,10694.003260129324,7720.439091344874,6233.600029840413,5265.223736469726,4587.631274074866,4030.2688897324942,3589.967936318211,3067.375483687528,2806.971748852753,2591.236244307026,2417.1588840319873,2256.771368417694,2108.6218890376267
126,Oman Salt,3031.3282609741445,1547.5770323914276,996.7675666499468,702.4100815252675,603.7882948748066,480.6032512239045,432.0074594673201,366.76698021564795,339.55713903948845,292.94107789060064,274.90699890847594,256.709265928093,216.91747054406756,206.7305937862059,193.36895474368052
151,Sabatayn,1702.207713603584,848.95202703452,567.440180703837,423.33175273306824,339.46008787207114,282.8197043206986,243.15777248935143,209.93908046608635,187.2605973977576,167.72943901391884,153.03407932311316,140.60802999122234,130.22958291850415,121.63331574957807,114.12788957198578
162,Sayun-Masila,2083.767548749277,1038.2553251480504,700.1999245460469,548.6626108210528,463.5405419400139,413.1157676541744,378.03538312066274,352.3705390349407,332.4641084325013,316.4729244868416,303.27815350978517,292.1585276810959,282.6265743923131,274.34003195764495,267.0509265931469
167,Sinjar,555.6212123433287,277.31561035888745,184.56988205598432,137.0868049017188,110.80220945765174,89.28955991584581,76.73803447463828,67.23455164766696,58.471472113607355,53.06636303713409,48.24700776265476,45.23708130236098,41.63389697096678,38.7979843587958,36.49959975315031
172,South Caspian,11877.64708523847,5577.93995012982,3951.603877627035,3015.7547368174814,2316.5444486937554,1949.6572463644557,1692.7038495700317,1442.537548113973,1302.6850289774338,1171.3061026072576,1072.3889541422757,992.323505008232,895.6423171402416,834.386179034709,779.151863915819
184,Thrace,6076.097632379835,3009.121470376854,2132.520240042268,1503.848409279696,1259.5439803220693,991.74580535066,872.6229686665662,791.1356054874082,731.3232188747425,601.6164241108291,560.650529714893,528.0029147569622,463.7740575211452,438.14848624483704,416.8054739100052
202,Zagros,40882.15667005744,20753.140870564945,13890.186611412457,10460.551608270913,8145.096744064026,6824.444367071861,5859.174004951889,5135.061500594385,4572.6968196456255,4120.321424871538,3749.628699317409,3439.899786033689,3152.996141805144,2933.1386501348393,2741.219135383472
