years,Q,target,years2,Q2,target2,years3,Q3,target3,years4,Q4,target4,years5,Q5,target5,years6,Q6,target6,years7,Q7,target7,years8,Q8,target8,years9,Q9,target9,years10,Q10,target10,Sum
0.0949240850530424,19.6116512059019,0.364147068102368,0.0592193367284486,1.00577451078852,0.0011618525458254,0.0911391298500683,1.86774606222357,0.0349835511107343,0.0685500241910424,2.36429929483371,0.0330621746173265,0.095938704509829,1.00867425853989,0.00123057819703957,0.0790391645295734,7.72186012504483,0.0407612034841469,0.0687845972296417,5.38806539618403,0.0261391141812518,0.0931181483707179,1.00867425853989,0.00217589385557418,0.0780442530693453,1.00288309926358,0.0132826468878672,0.0989717463216623,1.00288309926358,0.0105694247802941,0.527513507762428
0.0607556578618232,12.3845521943562,0.133098950514546,0.0968399681679349,1.00577451078852,0.0103977699024061,0.0972383264726197,5.29579277470977,0.0645880778083765,0.0862561663929737,2.46071840828763,0.0464852788301742,0.0981013436520292,1.00867425853989,0.00104447190255332,0.0957069417325502,4.46850800867783,0.0567131954201081,0.0994803835128573,4.06351835261943,0.0561435864802626,0.0991348911214727,1.01158236655188,0.00179894180021073,0.0834241867626579,4.13432012050498,0.0265803312933462,0.0543040909145036,1.01158236655188,0.00162971410240031,0.398480318054384
0.0885475630282514,23.6783611765105,0.351516864646024,0.0973533503584554,1.00577451078852,0.0051915688617547,0.0821312819204499,1.1481932879197,0.0204919922023179,0.0681309867887099,3.95271571283336,0.0440881632588818,0.0985478044359259,1.00577451078852,0.00259016389765609,0.0622633339108053,1.60343464412786,0.0167043639353942,0.0858934639242501,4.39198314906283,0.0409770366548487,0.0879271925301546,1.37256962462899,0.00291568715054405,0.0825274785509402,4.17018228211692,0.0259929131103931,0.0786390539289739,1.00867425853989,0.00435687796155589,0.514825631679371
0.0675357599840773,8.96942540237507,0.125706262332314,0.0961450253418651,2.56361151152847,0.0221517136290926,0.069389055800608,1.1715671660767,0.0166786562301593,0.0937568277125859,3.07453145119498,0.063152472955169,0.0911533683817175,1.00288309926358,0.00183202770696165,0.0889602010072918,5.85722521042959,0.0513456686114854,0.062619803117308,5.6910027726913,0.0215362216361165,0.0903790874440955,1.02035709353375,0.00165346607145107,0.0676751988957397,1.3804955427344,0.0131908938332894,0.0762075938912316,1.01158236655188,0.00509140596838796,0.322338788974427
0.0884082815374014,24.2946863802066,0.355539081667035,0.092416197267016,1.00288309926358,0.00637807869913047,0.0758703810112112,5.32637338722108,0.0367939976646109,0.0337516687026895,1.1,0.00508973653727246,0.0888192079050893,1.01449885892793,0.00172921461776734,0.0724142679732051,5.92506573979369,0.0319926263122577,0.0798486203035933,3.42873391662958,0.0328679761931987,0.0993916436726487,1.01158236655188,0.00344838570261832,0.0784569397073679,1.11240149892777,0.015722386779886,0.0626613400286878,1.03813555048354,0.00495853448185898,0.494520018655636
0.0574044801165721,5.86152081000249,0.0685631778040225,0.0812986596603599,1.00577451078852,0.0104033895251497,0.0884698841486329,2.32456441587663,0.038000185212978,0.0944494762515268,7.70986273161707,0.10860314196389,0.0951317429356111,1.00577451078852,0.00162266964789403,0.0923848940992531,1.30325307163827,0.0265905297113764,0.0483855879417903,2.27163778979815,0.0113759058239805,0.0824622277732909,1.02920793476607,0.00110152302437674,0.08784059853104,4.30435891208667,0.030280634273594,0.0976845242124543,1.00288309926358,0.0122870679997498,0.308828224987012
0.0883803990608049,22.6857015086642,0.345549771993204,0.0963543183753613,1.00288309926358,0.00865517299598553,0.0849857225683346,1.2232687477884,0.0227017813434855,0.0977641181647859,3.22744084539362,0.0698033035657974,0.079429267645873,1.00288309926358,0.00181084248703955,0.0761390453898218,1.18855355314224,0.0189686756194236,0.0572946728722597,1.00288309926358,0.00451698333864018,0.0911802718078177,1.01158236655188,0.00196872705501967,0.0979791495163509,2.2456281019818,0.03330119936155,0.0746227674977748,1.00577451078852,0.00476244952828828,0.512038907288434
0.0829382232735018,40.8492745502271,0.368712709139618,0.0940593922981796,1.3686237465133,0.017826742262336,0.0902694806481812,5.80685504843578,0.0552922854291031,0.0967577447356549,4.95282021809367,0.0926712632952701,0.0825433428488273,1.0232988843187,0.00115548699343638,0.0747225776249154,8.81528401319323,0.0364092792804068,0.0659370413459812,6.7058929175172,0.0243543554741233,0.0824201367726246,1.01449885892793,0.00135590161365901,0.0586226023291589,2.42714808378022,0.0114728276018136,0.0972909949138961,1.00288309926358,0.00593620680741014,0.615187057897177
0.0970768681756012,32.2305352027769,0.484400924041147,0.0710861639371996,1.13178371549186,0.0093473079093226,0.0868409329758274,3.17230798106454,0.0423945935738182,0.0320961695509202,2.06739873972354,0.0105810496846943,0.0917108733627664,1.50502732889567,0.00275971781661566,0.0821491517967262,6.59105201019205,0.0433972883086569,0.0848711833270963,7.16496054867685,0.043962077087894,0.0996280472991981,1.00867425853989,0.00241458610129859,0.0893321236064624,1.95017021036364,0.0258495007438931,0.079673808666504,1.00867425853989,0.00119104296000411,0.666298088227345
0.0793699808421692,8.28029274537113,0.141951653294763,0.07819661175205,1.00577451078852,0.00865514916445928,0.0984574317432517,2.55624161321588,0.0487408210079497,0.0842531516298756,2.30432003757216,0.0424398581019969,0.0980543836489703,1.00867425853989,0.00158322599494339,0.0995664260623732,6.15102138343189,0.0680614742000788,0.0293059103761715,1.05622377499757,0.00429513570170007,0.0758391706829902,1.00577451078852,0.00191277006139252,0.078271054940596,4.8997344482741,0.0234427103634471,0.0824629184898954,1.40859841962076,0.00942665530310558,0.350509453193836
