year,total_rate
2030,0.7987707734282
2031,0.9485083874156
2032,1.1207671532599
2033,1.3179488042063001
2034,1.5425632695892
2035,1.7972139967693002
2036,2.0845808364276
2037,2.4074006166119997
2038,2.7684455816516
2039,3.1704999201326998
2040,3.6163346502797
2041,4.1086811701479
2042,4.6502038129985
2043,5.2434717742998
2044,5.8909307953504
2045,6.5948749992019
2046,7.357419277183
2047,8.180472618986201
2048,9.065712766227
2049,10.0145625491046
2050,11.0281682389048
2051,12.1073802163818
2052,13.252736218404099
2053,14.4644473836395
2054,15.742387273485901
2055,17.0860839979744
2056,18.4947155289968
2057,19.9671082359328
2058,21.501738632501098
2059,23.0967382792786
2060,24.749901744579702
2061,26.4586974879129
2062,28.220281495562798
2063,30.0315134674071
2064,31.888975328162996
2065,33.7889918150509
2066,35.727652877450204
2067,37.7008376124588
2068,39.7042394532574
2069,41.7333923246091
2070,43.783697481432895
2071,45.8504507518549
2072,47.9288699150929
2073,50.0141219565633
2074,52.1013499573073
2075,54.185699391765105
2076,56.2623436266669
2077,58.326508433921894
2078,60.3734953514721
2079,62.3987037477391
2080,64.397651467179
2081,66.3659939562378
2082,68.299541790371
2083,70.1942765435013
2084,72.04636496110379
2085,73.8521714168524
2086,75.6082686502681
2087,77.3114467989737
2088,78.95872075388199
2089,80.5473358788801
2090,82.07477214828229
2091,83.53874676551331
2092,84.937215335165
2093,86.26837166777999
2094,87.530646302517
2095,88.7227038372979
2096,89.8434391592219
2097,90.89197267002851
2098,91.8676446023016
2099,92.7700085220247
2100,93.5988241121222
2101,94.35404932985381
2102,95.03583202846539
2103,95.6445011304378
2104,96.1805574361088
2105,96.64466414745709
2106,97.0376371825185
2107,97.3604353513308
2108,97.61415045954561
2109,97.7999974009677
2110,97.9193042953526
2111,97.973502722853
2112,97.9641181016144
2113,97.8927602502101
2114,97.7611141719223
2115,97.57093109334029
2116,97.32401978539299
2117,97.0222381907723
2118,96.6674853777606
2119,96.26169383676229
2120,95.8068221323492
2121,95.3048479203958
2122,94.7577613368719
2123,94.1675587621076
2124,93.5362369618211
2125,92.8657876039152
2126,92.1581921479894
2127,91.4154171026772
2128,90.6394096442862
2129,89.8320935887975
2130,88.9953657080405
2131,88.13109237980429
2132,87.2411065607591
2133,86.32720507033099
2134,85.3911461730869
2135,84.434647446736
2136,83.4593839225279
2137,82.46698648460931
2138,81.459040514791
2139,80.4370847691516
2140,79.4026104729667
2141,78.3570606205838
2142,77.30182946705919
2143,76.2382621986285
2144,75.1676547693787
2145,74.0912538918345
2146,73.0102571695468
2147,71.9258133601752
2148,70.8390227579834
2149,69.75093768510949
2150,68.6625630814338
2151,67.5748571833289
2152,66.4887322820497
2153,65.4050555529934
2154,64.3246499475285
2155,63.248295139561804
2156,62.1767285194692
2157,61.1106462284702
2158,60.0507042269662
2159,58.9975193907957
2160,57.9516706297717
2161,56.913700023276
2162,55.8841139680702
2163,54.863384333858
2164,53.8519496224927
2165,52.850216127066005
2166,51.858559087439104
2167,50.8773238390893
2168,49.906826952440305
2169,48.947357360119796
2170,47.999177469854594
2171,47.0625242609598
2172,46.1376103626097
2173,45.224625112299904
2174,44.323735593109895
2175,43.435087648570295
2176,42.558806874112
2177,41.6949995842427
2178,40.8437537547458
2179,40.0051399393409
