year,total_rate
2030,7.8643798959779
2031,8.4521998859485
2032,9.0839288247934
2033,9.7628423670694
2034,10.4924598747858
2035,11.2765624467368
2036,12.1192122657187
2037,13.0247733574813
2038,13.9979338615566
2039,15.0437299207607
2040,16.1675713031844
2041,17.3752688778849
2042,18.6730640732745
2043,20.067660455364102
2044,21.5662575715713
2045,23.1765872147311
2046,24.9069522712439
2047,26.7662683269384
2048,28.7641082142011
2049,30.910749694179398
2050,33.2172264783646
2051,35.6953828045429
2052,38.3579317928875
2053,41.218517818755494
2054,44.2917831494435
2055,47.5934391025859
2056,51.1403419938889
2057,54.950574151275
2058,59.0435302810002
2059,63.440009478634195
2060,68.1623131835838
2061,73.2343493797045
2062,78.681743345987
2063,84.5319552597756
2064,90.8144049498104
2065,97.560604086828
2066,104.80429608463419
2067,112.5816039634535
2068,120.9311863988133
2069,129.89440214189509
2070,139.51548294965448
2071,149.8417151033617
2072,160.923629520556
2073,172.81520037553778
2074,185.5740520349303
2075,199.2616739847305
2076,213.94364327050081
2077,229.689853789457
2078,246.5747515583422
2079,264.6775748299241
2080,284.0825976391247
2081,304.87937502221007
2082,327.1629877638169
2083,351.034284081237
2084,376.6001151474281
2085,403.97356077762157
2086,433.2741409530813
2087,464.6280081236031
2088,498.16811441218374
2089,534.0343469360708
2090,572.3736234543426
2091,613.3399394509986
2092,657.0943565641978
2093,703.804920979465
2094,753.6464990238921
2095,806.8005157407837
2096,863.45458070689
2097,923.8019838017188
2098,988.0410420834897
2099,1056.3742774126365
2100,1129.0074030471092
2101,1206.1480961838572
2102,1288.0045324234818
2103,1374.783657493459
2104,1466.6891714017656
2105,1563.9192006496137
2106,1666.6636353715687
2107,1775.1011104753775
2108,1889.3956132209555
2109,2009.6927044194376
2110,2136.1153467665627
2111,2268.759341964251
2112,2407.68838842832
2113,2552.9287836951444
2114,2704.4638102391577
2115,2862.2278603331893
2116,3026.1003747571417
2117,3195.8996913845585
2118,3371.3769225821466
2119,3552.2100043779074
2120,3737.998084698725
2121,3928.2564416152622
2122,4122.412144178874
2123,4319.800686571551
2124,4519.663839191593
2125,4721.148966096605
2126,4923.310055002434
2127,5125.110691945353
2128,5325.4291861352895
2129,5523.066010246864
2130,5716.753666797165
2131,5905.169022518137
2132,6086.94807087848
2133,6260.702990355204
2134,6425.041266040144
2135,6578.586539122803
2136,6720.000748086024
2137,6848.0070331215375
2138,6961.412797640501
2139,7059.132263955948
2140,7140.207829671887
2141,7203.829531204521
2142,7249.351953637056
2143,7276.307992132701
2144,7284.418967472434
2145,7273.60072273032
2146,7243.965473371143
2147,7195.8193412420005
2148,7129.655665088909
2149,7046.144337099471
2150,6946.117557716221
2151,6830.552521872512
2152,6700.551642867982
2153,6557.320981428643
2154,6402.147575491112
2155,6236.376361589824
2156,6061.387344134683
2157,5878.573608731047
2158,5689.320695572112
2159,5494.987755019478
2160,5296.890806089931
2161,5096.288315646245
2162,4894.369216895643
2163,4692.243394612386
2164,4490.934584501158
2165,4291.375567356073
2166,4094.4054861312206
2167,3900.7690757728387
2168,3711.117570957227
2169,3526.011044449438
2170,3345.921926982522
2171,3171.2394664906246
2172,3002.274898292196
2173,2839.267116559722
2174,2682.388659432303
2175,2531.7518439383366
2176,2387.4149112520677
2177,2249.3880667116005
2178,2117.6393217205027
2179,1992.10006560438
