scenario,model,rate_2050_gt_yr
minimum,Logistic,0.5459515892813234
minimum,Logistic,0.6537307111368027
minimum,Logistic,0.4240131849599815
minimum,Logistic,0.6364292555880489
minimum,Logistic,0.710705137989375
minimum,Logistic,0.3521126607515484
minimum,Logistic,0.5447398049839345
minimum,Logistic,0.7142121403032717
minimum,Logistic,0.3220977287421799
minimum,Logistic,0.5909757809427512
minimum,Logistic,0.40734269483447355
minimum,Logistic,0.5973252433612586
minimum,Logistic,0.5209831179109864
minimum,Logistic,0.4706594595097121
minimum,Logistic,0.5138232167892074
minimum,Logistic,0.5230150715983011
minimum,Logistic,0.5973042997813127
minimum,Logistic,0.6872460247163488
minimum,Logistic,0.6921267506378346
minimum,Logistic,0.5603610706635256
minimum,Logistic,0.5210954289024653
minimum,Logistic,0.6183322611047783
minimum,Logistic,0.7063265012193524
minimum,Logistic,0.4849695380886176
minimum,Logistic,0.39495750281407
minimum,Logistic,0.6621144920145874
minimum,Logistic,0.39873211654155255
minimum,Logistic,0.5907559669875981
minimum,Logistic,0.32960159106235726
minimum,Logistic,0.45003418624500274
minimum,Logistic,0.4202467809516206
minimum,Logistic,0.44566509597915344
minimum,Logistic,0.47899255310838607
minimum,Logistic,0.45478640088793454
minimum,Logistic,0.670460911582733
minimum,Logistic,0.3545527472636138
minimum,Logistic,0.5699247249460229
minimum,Logistic,0.5671845797864836
minimum,Logistic,0.320814849141671
minimum,Logistic,0.5215025302243101
minimum,Logistic,0.5635771750832173
minimum,Logistic,0.7846675118317733
minimum,Logistic,0.6303025011727706
minimum,Logistic,0.44775724396277783
minimum,Logistic,0.6860149024453239
minimum,Logistic,0.5186709207722142
minimum,Logistic,0.4278827702642356
minimum,Logistic,0.5996547491401949
minimum,Logistic,0.6413536634841581
minimum,Logistic,0.44910508851276276
minimum,Logistic,0.44899296451256104
minimum,Logistic,0.597714084784227
minimum,Logistic,0.3950870073229483
minimum,Logistic,0.5485213615851514
minimum,Logistic,0.5891197176444889
minimum,Logistic,0.5451123510602132
minimum,Logistic,0.6831476348124396
minimum,Logistic,0.4605101275835003
minimum,Logistic,0.6243533310445477
minimum,Logistic,0.5437699207009357
minimum,Logistic,0.6350533564055202
minimum,Logistic,0.3580555214096547
minimum,Logistic,0.4318190681715546
minimum,Logistic,0.6647216471823664
minimum,Logistic,0.6385123213468792
minimum,Logistic,0.5521812480593337
minimum,Logistic,0.5874328591729527
minimum,Logistic,0.5666336458621278
minimum,Logistic,0.5782664630869586
minimum,Logistic,0.5108691609435404
minimum,Logistic,0.5504415407671613
minimum,Logistic,0.7169692096156918
minimum,Logistic,0.39514204963365307
minimum,Logistic,0.4380097456589616
minimum,Logistic,0.43728273103586535
minimum,Logistic,0.5230390310467641
minimum,Logistic,0.5740168297518338
minimum,Logistic,0.5619096121910729
minimum,Logistic,0.5444968634894833
minimum,Logistic,0.6019541141548691
minimum,Logistic,0.5560078967979419
minimum,Logistic,0.4659638938873931
minimum,Logistic,0.6661271446436468
minimum,Logistic,0.6079230607682856
minimum,Logistic,0.3733063188668586
minimum,Logistic,0.44910836161412465
minimum,Logistic,0.5740006796615109
minimum,Logistic,0.613928368014695
minimum,Logistic,0.5623826405485386
minimum,Logistic,0.5131331741527071
minimum,Logistic,0.422095211826513
minimum,Logistic,0.50397265942953
minimum,Logistic,0.5359588518755631
minimum,Logistic,0.5581034757338753
minimum,Logistic,0.6573519681464262
minimum,Logistic,0.7047139338740854
minimum,Logistic,0.42981504634920437
minimum,Logistic,0.6245840210146728
minimum,Logistic,0.537687854088446
minimum,Logistic,0.4543230338211395
minimum,Logistic,0.5757543850948219
minimum,Logistic,0.4128187978242857
minimum,Logistic,0.6808603912970854
minimum,Logistic,0.3333688960169608
minimum,Logistic,0.3311673149574781
minimum,Logistic,0.6771219241884507
minimum,Logistic,0.46550527530818997
minimum,Logistic,0.7702826565105887
minimum,Logistic,0.34080171104771484
minimum,Logistic,0.5895801635787683
minimum,Logistic,0.7011501363110555
minimum,Logistic,0.6170820406228084
minimum,Logistic,0.377221245430793
minimum,Logistic,0.4941031946920067
minimum,Logistic,0.6948055980112325
minimum,Logistic,0.6030452695281429
minimum,Logistic,0.5743678993804864
minimum,Logistic,0.6291264171990761
minimum,Logistic,0.5634616353399773
minimum,Logistic,0.6902000834244022
minimum,Logistic,0.4015460987017239
minimum,Logistic,0.6330774919299758
minimum,Logistic,0.684321890550186
minimum,Logistic,0.5336155828404627
minimum,Logistic,0.48957793340677597
minimum,Logistic,0.4048614186578245
minimum,Logistic,0.6825215314303081
minimum,Logistic,0.6716191729980755
minimum,Logistic,0.21340443593894293
minimum,Logistic,0.6149212491516374
minimum,Logistic,0.5814470916643579
minimum,Logistic,0.4207494825786644
minimum,Logistic,0.5790117014913628
minimum,Logistic,0.6202427622175724
minimum,Logistic,0.6902214370713109
minimum,Logistic,0.26562223483908576
minimum,Logistic,0.3746294488355354
minimum,Logistic,0.6849185972206562
minimum,Logistic,0.6542080517667236
minimum,Logistic,0.680921171451661
minimum,Logistic,0.6719276398297236
minimum,Logistic,0.6441094426224887
minimum,Logistic,0.5967815104857176
minimum,Logistic,0.5445236046079829
minimum,Logistic,0.5807306918044725
minimum,Logistic,0.31392947452899356
minimum,Logistic,0.5724017880278873
minimum,Logistic,0.41530394370367785
minimum,Logistic,0.6031831142092094
minimum,Logistic,0.6069254334567263
minimum,Logistic,0.3795177293131743
minimum,Logistic,0.41250257970543863
minimum,Logistic,0.5935216394502647
minimum,Logistic,0.6762986317821369
minimum,Logistic,0.38257203816517105
minimum,Logistic,0.552954012367668
minimum,Logistic,0.4102106040828533
minimum,Logistic,0.3561508174646556
minimum,Logistic,0.6663672600161589
minimum,Logistic,0.5962311037754652
minimum,Logistic,0.5862572468115868
minimum,Logistic,0.5042978783770837
minimum,Logistic,0.3395025584519817
minimum,Logistic,0.5590043998721921
minimum,Logistic,0.44404777818767166
minimum,Logistic,0.536842707098196
minimum,Logistic,0.5439523837941493
minimum,Logistic,0.5880756768885286
minimum,Logistic,0.6141603223032601
minimum,Logistic,0.37642423032145667
minimum,Logistic,0.5529830468719763
minimum,Logistic,0.6762929918285904
minimum,Logistic,0.4456367599392842
minimum,Logistic,0.7186262848223262
minimum,Logistic,0.6419736639535777
minimum,Logistic,0.43766445280432
minimum,Logistic,0.4467703567525826
minimum,Logistic,0.7652332069211625
minimum,Logistic,0.43700608970294474
minimum,Logistic,0.47524174588259616
minimum,Logistic,0.6880953483915162
minimum,Logistic,0.45766631482335873
minimum,Logistic,0.5153887479053677
minimum,Logistic,0.629041542753322
minimum,Logistic,0.3609219635084996
minimum,Logistic,0.4229828109643359
minimum,Logistic,0.6207400937248662
minimum,Logistic,0.6933538106440453
minimum,Logistic,0.42562080929295254
minimum,Logistic,0.5972222533377892
minimum,Logistic,0.5106457026790121
minimum,Logistic,0.6586081865387933
minimum,Logistic,0.6638095789346952
minimum,Logistic,0.5938413103304578
minimum,Logistic,0.6152124082180848
minimum,Logistic,0.5517305184288952
minimum,Logistic,0.4379768243199581
minimum,Logistic,0.6447541536623353
minimum,Logistic,0.44785303891715567
minimum,Logistic,0.5698393686544546
minimum,Logistic,0.5099375720934661
minimum,Logistic,0.7677021473778392
minimum,Logistic,0.6713289906957489
minimum,Logistic,0.3758745554098493
minimum,Logistic,0.6281138181557864
minimum,Logistic,0.4654595514252497
minimum,Logistic,0.47215333243764157
minimum,Logistic,0.48000046396833385
minimum,Logistic,0.7194426053310721
minimum,Logistic,0.49353833625388693
minimum,Logistic,0.6417511499582677
minimum,Logistic,0.5209655152873865
minimum,Logistic,0.5867954290054198
minimum,Logistic,0.5610415041871721
minimum,Logistic,0.6543779821611235
minimum,Logistic,0.5923138325444414
minimum,Logistic,0.6333610319824394
minimum,Logistic,0.6487607302480858
minimum,Logistic,0.4754587420459332
minimum,Logistic,0.5079694711460492
minimum,Logistic,0.6559999917585905
minimum,Logistic,0.6238941080125253
minimum,Logistic,0.592031970196836
minimum,Logistic,0.4992543658347055
minimum,Logistic,0.5390869696663255
minimum,Logistic,0.5212729694954622
minimum,Logistic,0.4004645639513501
minimum,Logistic,0.7169222753070783
minimum,Logistic,0.5502205299480609
minimum,Logistic,0.6504013764636293
minimum,Logistic,0.4159752015899829
minimum,Logistic,0.7220197309288321
minimum,Logistic,0.4058393924915742
minimum,Logistic,0.6562192502384783
minimum,Logistic,0.3721509881679863
minimum,Logistic,0.5207848059314696
minimum,Logistic,0.609031734669832
minimum,Logistic,0.37379998978407725
minimum,Logistic,0.6963663753786943
minimum,Logistic,0.634474461679019
minimum,Logistic,0.432953924482232
minimum,Logistic,0.6222469387993892
minimum,Logistic,0.5584086523317845
minimum,Logistic,0.6207489946560363
minimum,Logistic,0.38135477544993934
minimum,Logistic,0.3937450732011799
minimum,Logistic,0.6601264940873212
minimum,Logistic,0.5050253207655042
minimum,Logistic,0.6670737324762355
minimum,Logistic,0.5966389382216977
minimum,Logistic,0.5313530962707957
minimum,Logistic,0.5226445587854611
minimum,Logistic,0.40164951755564005
minimum,Logistic,0.6298605119515446
minimum,Logistic,0.4883254150342243
minimum,Logistic,0.44460929537114224
minimum,Logistic,0.6091519304570897
minimum,Logistic,0.6412449387500576
minimum,Logistic,0.4127050636078739
minimum,Logistic,0.6512103253026411
minimum,Logistic,0.453090004553972
minimum,Logistic,0.6884722246748489
minimum,Logistic,0.7187433390544535
minimum,Logistic,0.5876921603408141
minimum,Logistic,0.5996141801272894
minimum,Logistic,0.6323247178259104
minimum,Logistic,0.5303981720459159
minimum,Logistic,0.5382655405556825
minimum,Logistic,0.48219214805370925
minimum,Logistic,0.6301318880287432
minimum,Logistic,0.40871045097500414
minimum,Logistic,0.4896888031148773
minimum,Logistic,0.5106433621544731
minimum,Logistic,0.6295067384843438
minimum,Logistic,0.6111447486671278
minimum,Logistic,0.5744346270784539
minimum,Logistic,0.47294631116926666
minimum,Logistic,0.6219070125465067
minimum,Logistic,0.6679821609499711
minimum,Logistic,0.6468408526614198
minimum,Logistic,0.7423575970185364
minimum,Logistic,0.5177001734380683
minimum,Logistic,0.4496868133712754
minimum,Logistic,0.6200152424459853
minimum,Logistic,0.3827664677805241
minimum,Logistic,0.5558153862373929
minimum,Logistic,0.6289599915778789
minimum,Logistic,0.45511758876208785
minimum,Logistic,0.6666913443466986
minimum,Logistic,0.44098990688944106
minimum,Logistic,0.42834469879696857
minimum,Logistic,0.6820736452645724
minimum,Logistic,0.6283747596229461
minimum,Logistic,0.5757399911410138
minimum,Logistic,0.5705664823564671
minimum,Logistic,0.43671368475785166
minimum,Logistic,0.6850895023573149
minimum,Logistic,0.5948177182177843
minimum,Logistic,0.567940746940457
minimum,Logistic,0.5527737894551115
minimum,Logistic,0.6143431058352844
minimum,Logistic,0.7212160627905175
minimum,Logistic,0.6563438526474257
minimum,Logistic,0.6601596623807577
minimum,Logistic,0.486105687261766
minimum,Logistic,0.49863442225581983
minimum,Logistic,0.4938323665828809
minimum,Logistic,0.729529044309584
minimum,Logistic,0.5358003119287486
minimum,Logistic,0.7610435012581968
minimum,Logistic,0.6754099631976969
minimum,Logistic,0.684854694502382
minimum,Logistic,0.5996681585986399
minimum,Logistic,0.6085344883235406
minimum,Logistic,0.546147726859288
minimum,Logistic,0.6642764642087974
minimum,Logistic,0.5202732614643603
minimum,Logistic,0.586116936247534
minimum,Logistic,0.4087279789912851
minimum,Logistic,0.4797590600104125
minimum,Logistic,0.733776570721342
minimum,Logistic,0.6606144748148199
minimum,Logistic,0.5957900061385262
minimum,Logistic,0.6945471153124214
minimum,Logistic,0.3643328274093589
minimum,Logistic,0.7009402741992705
minimum,Logistic,0.5805848091449942
minimum,Logistic,0.4540342372672856
minimum,Logistic,0.6516328985084341
minimum,Logistic,0.4351423542336845
minimum,Logistic,0.4157769043660799
minimum,Logistic,0.7171961689875919
minimum,Logistic,0.3138241876265011
minimum,Logistic,0.609193306230861
minimum,Logistic,0.6538087468831546
minimum,Logistic,0.5975235454848836
minimum,Logistic,0.6359091507715098
minimum,Logistic,0.5145292161027635
minimum,Logistic,0.5548485572973467
minimum,Logistic,0.6092492764378179
minimum,Logistic,0.6192845209427891
minimum,Logistic,0.6814770914131416
minimum,Logistic,0.6181450386325444
minimum,Logistic,0.4841643051311476
minimum,Logistic,0.7108067303041428
minimum,Logistic,0.7139625183788745
minimum,Logistic,0.7276587460261088
minimum,Logistic,0.3391335542237466
minimum,Logistic,0.5759583962568144
minimum,Logistic,0.6513322524168689
minimum,Logistic,0.6472624575304367
minimum,Logistic,0.5421962873535016
minimum,Logistic,0.6004283050205199
minimum,Logistic,0.584060390983872
minimum,Logistic,0.36223641159765907
minimum,Logistic,0.5255456585501754
minimum,Logistic,0.48793161509063343
minimum,Logistic,0.6492761592595679
minimum,Logistic,0.6072384229109444
minimum,Logistic,0.7175959451461265
minimum,Logistic,0.8036191333291884
minimum,Logistic,0.35549805670974544
minimum,Logistic,0.5505680635562122
minimum,Logistic,0.435415964649261
minimum,Logistic,0.6692972291713513
minimum,Logistic,0.7150054406229354
minimum,Logistic,0.4286100169122601
minimum,Logistic,0.45259941996074293
minimum,Logistic,0.4823130435693656
minimum,Logistic,0.6530338627582469
minimum,Logistic,0.5361503653046551
minimum,Logistic,0.5846229262238092
minimum,Logistic,0.565458773726466
minimum,Logistic,0.4722887764110167
minimum,Logistic,0.42827002748296567
minimum,Logistic,0.3597562217723519
minimum,Logistic,0.4272369340703102
minimum,Logistic,0.5173564099726202
minimum,Logistic,0.3704624490654073
minimum,Logistic,0.5084260636207134
minimum,Logistic,0.6277570651527762
minimum,Logistic,0.4294949629753352
minimum,Logistic,0.5913653553923355
minimum,Logistic,0.509658349325484
minimum,Logistic,0.4520482913491498
minimum,Logistic,0.6231244722799214
minimum,Logistic,0.5335403078402565
minimum,Logistic,0.5827769251622854
minimum,Logistic,0.512308069036597
minimum,Logistic,0.45373017767074497
minimum,Logistic,0.40067661037463326
minimum,Logistic,0.7398699899962449
minimum,Logistic,0.6582860779331559
minimum,Logistic,0.5664754150943632
minimum,Logistic,0.4206255813135935
minimum,Logistic,0.29373600133093314
minimum,Logistic,0.3607943173249004
minimum,Logistic,0.5570733084765698
minimum,Logistic,0.4934658225408498
minimum,Logistic,0.6508737508872224
minimum,Logistic,0.42194456016674037
minimum,Logistic,0.6835696131481884
minimum,Logistic,0.49919603478798225
minimum,Logistic,0.4904161317940975
minimum,Logistic,0.7291744894570411
minimum,Logistic,0.6734020298218386
minimum,Logistic,0.5285593423907651
minimum,Logistic,0.6304902145917712
minimum,Logistic,0.6102075568963714
minimum,Logistic,0.5522615084892007
minimum,Logistic,0.4688102064253249
minimum,Logistic,0.4453112635707587
minimum,Logistic,0.5980312488479527
minimum,Logistic,0.7002236644433166
minimum,Logistic,0.47417606522829914
minimum,Logistic,0.5173685335856645
minimum,Logistic,0.71940193783726
minimum,Logistic,0.5374131438726826
minimum,Logistic,0.8196152182055707
minimum,Logistic,0.7569526465301359
minimum,Logistic,0.4947418733851935
minimum,Logistic,0.442595690286805
minimum,Logistic,0.6561162792733344
minimum,Logistic,0.49105657219009907
minimum,Logistic,0.5503192480311208
minimum,Logistic,0.4735494491545641
minimum,Logistic,0.6087721751544148
minimum,Logistic,0.5296859100794514
minimum,Logistic,0.6913868914990745
minimum,Logistic,0.4045258104124132
minimum,Logistic,0.7219847052562054
minimum,Logistic,0.6504564494946579
minimum,Logistic,0.42157400298516295
minimum,Logistic,0.43937501199823803
minimum,Logistic,0.33140197548260936
minimum,Logistic,0.5106951847181826
minimum,Logistic,0.6215937452477645
minimum,Logistic,0.614725769224756
minimum,Logistic,0.3424024386239498
minimum,Logistic,0.6294060143433484
minimum,Logistic,0.6040792732533407
minimum,Logistic,0.6324307362198791
minimum,Logistic,0.31724691558358287
minimum,Logistic,0.5012316020220221
minimum,Logistic,0.7214198943702008
minimum,Logistic,0.5255199087961393
minimum,Logistic,0.682126123531001
minimum,Logistic,0.5217001673310752
minimum,Logistic,0.6887544790247077
minimum,Logistic,0.5019758250020724
minimum,Logistic,0.4574609767664197
minimum,Logistic,0.5478607892165133
minimum,Logistic,0.6171401386089719
minimum,Logistic,0.6147965301625025
minimum,Logistic,0.6617860816480425
minimum,Logistic,0.6502441504929575
minimum,Logistic,0.4275922563999219
minimum,Logistic,0.7264338535720786
minimum,Logistic,0.5585636609927278
minimum,Logistic,0.47705676687297016
minimum,Logistic,0.7279457000093028
minimum,Logistic,0.7066928623154216
minimum,Logistic,0.6060606504614077
minimum,Logistic,0.520699236612661
minimum,Logistic,0.4934703484446802
minimum,Logistic,0.6236446253583598
minimum,Logistic,0.6225051282666598
minimum,Logistic,0.6106464580275346
minimum,Logistic,0.6370836741179557
minimum,Logistic,0.5411744439013679
minimum,Logistic,0.6721536573889958
minimum,Logistic,0.6394546831386594
minimum,Logistic,0.4522782241289656
minimum,Logistic,0.7121366014492146
minimum,Logistic,0.6095934265023921
minimum,Logistic,0.5916046774092222
minimum,Logistic,0.4708855981080211
minimum,Logistic,0.6971572280540818
minimum,Logistic,0.4464433871913597
minimum,Logistic,0.7399462771641188
minimum,Logistic,0.5561934320730335
minimum,Logistic,0.3629437873801358
minimum,Logistic,0.3478417604752595
minimum,Logistic,0.3916380629401927
minimum,Logistic,0.5924724614157879
minimum,Logistic,0.32274514655922765
minimum,Logistic,0.5671817780952254
minimum,Logistic,0.58669013303837
minimum,Logistic,0.553246652084369
minimum,Logistic,0.5328839013334695
minimum,Logistic,0.49736402367731675
minimum,Logistic,0.6451518958429782
minimum,Logistic,0.5509800375998665
minimum,Logistic,0.486071140267547
minimum,Logistic,0.5037940109206415
minimum,Logistic,0.6041430467085268
minimum,Logistic,0.6679533526001635
minimum,Logistic,0.7249588223559216
minimum,Logistic,0.6570479451856526
minimum,Logistic,0.41050139356942317
minimum,Logistic,0.5600940218797358
minimum,Logistic,0.4765273012735291
minimum,Logistic,0.6658811336618395
minimum,Logistic,0.645452168340621
minimum,Logistic,0.43408480152933177
minimum,Logistic,0.6034612328425261
minimum,Logistic,0.5053783850742475
minimum,Logistic,0.7081918801891921
minimum,Logistic,0.6136580721645781
minimum,Logistic,0.5039109285914853
minimum,Logistic,0.5645475609267094
minimum,Logistic,0.7354418773461893
minimum,Logistic,0.6532172285025677
minimum,Logistic,0.6029457997795108
minimum,Logistic,0.6162968354745404
minimum,Logistic,0.6813820604299058
minimum,Logistic,0.42917944262396546
minimum,Logistic,0.5426926362335196
minimum,Logistic,0.5648946565041297
minimum,Logistic,0.6324671206482302
minimum,Logistic,0.7002687059239014
minimum,Logistic,0.736549393520358
minimum,Logistic,0.4656097553251567
minimum,Logistic,0.5027806924906716
minimum,Logistic,0.6772649986540993
minimum,Logistic,0.4077690384112108
minimum,Logistic,0.5795155282842606
minimum,Logistic,0.5050858196169995
minimum,Logistic,0.4206828670613143
minimum,Logistic,0.47019778778755106
minimum,Logistic,0.4620924311641072
minimum,Logistic,0.7250853972168976
minimum,Logistic,0.39124849044018306
minimum,Logistic,0.6456942346276231
minimum,Logistic,0.6415989123860915
minimum,Logistic,0.4788717038224134
minimum,Logistic,0.582177428403093
minimum,Logistic,0.5423169863861316
minimum,Logistic,0.25806506932365547
minimum,Logistic,0.46216901931651644
minimum,Logistic,0.5985454819506697
minimum,Logistic,0.6574182767272747
minimum,Logistic,0.7109810002435015
minimum,Logistic,0.3199223970468742
minimum,Logistic,0.4815899889892294
minimum,Logistic,0.6775591599529798
minimum,Logistic,0.5482856973680321
minimum,Logistic,0.5239366262276878
minimum,Logistic,0.56121310736254
minimum,Logistic,0.6240490708580797
minimum,Logistic,0.6180503635876521
minimum,Logistic,0.3787134301490841
minimum,Logistic,0.6184732059080587
minimum,Logistic,0.37788466839040014
minimum,Logistic,0.48035027755137716
minimum,Logistic,0.4497155051220587
minimum,Logistic,0.39047012463292874
minimum,Logistic,0.576405482277521
minimum,Logistic,0.7458858414415805
minimum,Logistic,0.5826587039480284
minimum,Logistic,0.5963502746025845
minimum,Logistic,0.5665414374948142
minimum,Logistic,0.4213975632752135
minimum,Logistic,0.5994931425483674
minimum,Logistic,0.40230909777671364
minimum,Logistic,0.60723306302725
minimum,Logistic,0.49894564446029366
minimum,Logistic,0.3551079629025172
minimum,Logistic,0.5600506278519516
minimum,Logistic,0.4958447428560258
minimum,Logistic,0.5353496068208915
minimum,Logistic,0.5642120808775046
minimum,Logistic,0.4451882523514745
minimum,Logistic,0.6616312392522814
minimum,Logistic,0.6285891535394768
minimum,Logistic,0.6027338414074987
minimum,Logistic,0.6306013799017576
minimum,Logistic,0.6296276265268841
minimum,Logistic,0.47177476161839604
minimum,Logistic,0.3971393488526025
minimum,Logistic,0.7498336631237545
minimum,Logistic,0.6059642549814115
minimum,Logistic,0.7010983928223806
minimum,Logistic,0.49659539806444897
minimum,Logistic,0.5853965979771805
minimum,Logistic,0.5604675831455057
minimum,Logistic,0.7625649717062872
minimum,Logistic,0.4979809164050288
minimum,Logistic,0.5361996100226959
minimum,Logistic,0.5114475667029329
minimum,Logistic,0.41816806251088995
minimum,Logistic,0.6103589048740642
minimum,Logistic,0.622946439478737
minimum,Logistic,0.700172644245795
minimum,Logistic,0.518689841652923
minimum,Logistic,0.40364180548873074
minimum,Logistic,0.5622756803989091
minimum,Logistic,0.6153338042992077
minimum,Logistic,0.5475860111563908
minimum,Logistic,0.7499430643465914
minimum,Logistic,0.5716894112356621
minimum,Logistic,0.4097319583826257
minimum,Logistic,0.42733562850068135
minimum,Logistic,0.5702164802823628
minimum,Logistic,0.5230717020122863
minimum,Logistic,0.3699970873434581
minimum,Logistic,0.47794279735989154
minimum,Logistic,0.6414349216303691
minimum,Logistic,0.684081440747857
minimum,Logistic,0.5711135596238689
minimum,Logistic,0.4554184589527986
minimum,Logistic,0.4911690126859623
minimum,Logistic,0.6999197255821227
minimum,Logistic,0.4634958199010313
minimum,Logistic,0.5676656677568327
minimum,Logistic,0.7319619662247944
minimum,Logistic,0.36967549580779857
minimum,Logistic,0.5914514778069437
minimum,Logistic,0.7329924705818374
minimum,Logistic,0.43518302591967867
minimum,Logistic,0.6289017079112686
minimum,Logistic,0.6677363624789593
minimum,Logistic,0.6110183847432171
minimum,Logistic,0.5836288415972887
minimum,Logistic,0.41350771160519795
minimum,Logistic,0.6743230190527632
minimum,Logistic,0.4075852129708349
minimum,Logistic,0.6640335655472822
minimum,Logistic,0.448363079597734
minimum,Logistic,0.5839293973421367
minimum,Logistic,0.7472532571031107
minimum,Logistic,0.3984535524389551
minimum,Logistic,0.6036869418074358
minimum,Logistic,0.593663681529512
minimum,Logistic,0.6061076487346511
minimum,Logistic,0.5264173450199664
minimum,Logistic,0.5939535109660894
minimum,Logistic,0.34913389271323525
minimum,Logistic,0.6038815892610814
minimum,Logistic,0.6332423987099121
minimum,Logistic,0.6516454265882393
minimum,Logistic,0.5269651417833778
minimum,Logistic,0.5478107051038494
minimum,Logistic,0.6691357248611531
minimum,Logistic,0.726293861540813
minimum,Logistic,0.4118090076631346
minimum,Logistic,0.6372129268833605
minimum,Logistic,0.6940369599299228
minimum,Logistic,0.4445908494499893
minimum,Logistic,0.6111744342084033
minimum,Logistic,0.7788845996751937
minimum,Logistic,0.43879383409255035
minimum,Logistic,0.6440408500261677
minimum,Logistic,0.6211902186544445
minimum,Logistic,0.5544705249769923
minimum,Logistic,0.3814888359799229
minimum,Logistic,0.4417099694040387
minimum,Logistic,0.5870321807517993
minimum,Logistic,0.6651952495601177
minimum,Logistic,0.6939690351040506
minimum,Logistic,0.6484534866545867
minimum,Logistic,0.5801676285763446
minimum,Logistic,0.4001536940422473
minimum,Logistic,0.6303656736835782
minimum,Logistic,0.4627195826975946
minimum,Logistic,0.3322116927266326
minimum,Logistic,0.4536282914452241
minimum,Logistic,0.4084515703736632
minimum,Logistic,0.5912146024076129
minimum,Logistic,0.6354225260204187
minimum,Logistic,0.6659579127396262
minimum,Logistic,0.6182963862041351
minimum,Logistic,0.5244723106821946
minimum,Logistic,0.5518912309318459
minimum,Logistic,0.47997026095239714
minimum,Logistic,0.40918432299145713
minimum,Logistic,0.4658422383384322
minimum,Logistic,0.4140517317090102
minimum,Logistic,0.4348661887094599
minimum,Logistic,0.5843834645097042
minimum,Logistic,0.5216297556581396
minimum,Logistic,0.4799639040709288
minimum,Logistic,0.544731699678888
minimum,Logistic,0.5902848661554811
minimum,Logistic,0.7126005982740249
minimum,Logistic,0.4628686029437804
minimum,Logistic,0.626077135066962
minimum,Logistic,0.5571937350063554
minimum,Logistic,0.6168910965875105
minimum,Logistic,0.4713507726516786
minimum,Logistic,0.5426593184636817
minimum,Logistic,0.46844054872212526
minimum,Logistic,0.3308314488350004
minimum,Logistic,0.6531136850003196
minimum,Logistic,0.5606166668818247
minimum,Logistic,0.649656975957146
minimum,Logistic,0.4442828919500143
minimum,Logistic,0.4152845632290649
minimum,Logistic,0.6403494985283402
minimum,Logistic,0.5861577929669165
minimum,Logistic,0.4955812637287762
minimum,Logistic,0.6272287431061302
minimum,Logistic,0.6885091156933518
minimum,Logistic,0.5679332500011989
minimum,Logistic,0.5364329102103754
minimum,Logistic,0.5937174195420802
minimum,Logistic,0.6169026774350881
minimum,Logistic,0.6688881918060685
minimum,Logistic,0.36465191298860156
minimum,Logistic,0.5364764596883227
minimum,Logistic,0.5454630172771276
minimum,Logistic,0.6410969541023073
minimum,Logistic,0.5766173488657189
minimum,Logistic,0.4384082506569934
minimum,Logistic,0.6600752967207062
minimum,Logistic,0.37045965159255057
minimum,Logistic,0.4385666138185127
minimum,Logistic,0.5469656239450009
minimum,Logistic,0.614553947997547
minimum,Logistic,0.4993497530460301
minimum,Logistic,0.6233113807956121
minimum,Logistic,0.6601820631039326
minimum,Logistic,0.39184569397511637
minimum,Logistic,0.43635787035095536
minimum,Logistic,0.3395338075072221
minimum,Logistic,0.6586887618782139
minimum,Logistic,0.4316002274107794
minimum,Logistic,0.6874082040007168
minimum,Logistic,0.6710868399415475
minimum,Logistic,0.7399964612977421
minimum,Logistic,0.6022590851923932
minimum,Logistic,0.5274432510521755
minimum,Logistic,0.4399690520967216
minimum,Logistic,0.3761274919095554
minimum,Logistic,0.6007125458822717
minimum,Logistic,0.3889765641129973
minimum,Logistic,0.48477505890411937
minimum,Logistic,0.6782405939256291
minimum,Logistic,0.5380634034458692
minimum,Logistic,0.7062659289574365
minimum,Logistic,0.6865016379119292
minimum,Logistic,0.4573853358082037
minimum,Logistic,0.5219683816792482
minimum,Logistic,0.5452764623585014
minimum,Logistic,0.7067275785610465
minimum,Logistic,0.5214641370515268
minimum,Logistic,0.465196624589387
minimum,Logistic,0.31688718544235506
minimum,Logistic,0.6095685538668829
minimum,Logistic,0.6219451253894241
minimum,Logistic,0.5321641637365538
minimum,Logistic,0.5702499233807993
minimum,Logistic,0.6215183575914508
minimum,Logistic,0.41111143692234275
minimum,Logistic,0.5523912152403494
minimum,Logistic,0.6215119528609988
minimum,Logistic,0.4031851540852798
minimum,Logistic,0.6508996199979444
minimum,Logistic,0.6293606201523705
minimum,Logistic,0.5444770734876037
minimum,Logistic,0.6846744035517021
minimum,Logistic,0.5430462989205211
minimum,Logistic,0.4551650508172262
minimum,Logistic,0.5369036971976829
minimum,Logistic,0.6340980942077032
minimum,Logistic,0.5881196525492707
minimum,Logistic,0.4869172885401845
minimum,Logistic,0.797822995385672
minimum,Logistic,0.6607399626992778
minimum,Logistic,0.6393762965351739
minimum,Logistic,0.34447067831461115
minimum,Logistic,0.7681927403111536
minimum,Logistic,0.6578417343775401
minimum,Logistic,0.518710906641544
minimum,Logistic,0.5514518228086943
minimum,Logistic,0.5751608876036021
minimum,Logistic,0.4779950019985182
minimum,Logistic,0.5722959123258988
minimum,Logistic,0.6495627111222078
minimum,Logistic,0.4525673860960533
