years,Q,target,years2,Q2,target2,years3,Q3,target3,years4,Q4,target4,years5,Q5,target5,years6,Q6,target6,years7,Q7,target7,years8,Q8,target8,years9,Q9,target9,years10,Q10,target10,Sum
0.189284179556423,359.778539466142,7.03295800153483,0.238551844620134,63.1611621799113,0.988164065422482,0.181293718572367,27.7243080148432,0.634906506718897,0.170985240162945,52.9884291843805,1.02116982519105,0.153648978701951,1.59882507273807,0.0144853227289709,0.198903031860477,36.7613412036469,0.931279465426768,0.0842783684285058,1.04112859832463,0.0191301756596094,0.15386281835997,2.26510726072284,0.0181293535813016,0.190002299468982,41.3670130706622,0.519951523993965,0.102743921814309,1.54898606893921,0.0165686177113017,11.1967428579692
0.153498176021182,40.0409723683155,1.41264642893769,0.229693050931342,9.39167782086193,0.454430307770133,0.194169800331086,659.864650877534,1.18712961138558,0.186819969615459,53.6021605942022,1.39499117913736,0.0954383631312391,1.00867425853989,0.00246325973515667,0.109844309396993,2.71555413295041,0.0603319656739428,0.186312766749165,5.48194575365476,0.248825359701166,0.19782924223462,1.87853138201008,0.0457028843308025,0.182575389522547,4.39198314906283,0.187790482109945,0.196934253809177,5.10125365829453,0.165416946399158,5.15972842518093
0.157928162850005,46.9831874889221,1.67353605309871,0.186370787706191,956.632621318398,0.319381143658581,0.16227715072095,15.7688292262238,0.36459062788057,0.187040995997528,11.756216271046,0.537295350364566,0.195733760090074,1.52684850782001,0.0364640251323684,0.180801761020778,8.25047817477399,0.338733536262201,0.161544448858711,356.359197281987,0.444095818933005,0.103530858597285,1.00577451078852,0.00394166444978428,0.159935922551739,7.65545473146367,0.185018409229306,0.181323777694737,2.28475538672293,0.0870285251726384,3.99008515418173
0.193828943926269,1217.58405246047,9.36154644065654,0.174592523879289,7.6115020308696,0.169181040972441,0.185544905167843,9.12515100556096,0.389343452531281,0.195279805014548,46.9534941686678,1.54415980854717,0.159646683998904,1.00288309926358,0.00650974160703643,0.180394106909843,807.19180518879,0.795970542260085,0.163627148154245,8.81528401319323,0.269665958798001,0.185387938986574,1.01158236655188,0.0142487084318656,0.185131572001235,8.94309557251015,0.305728495423837,0.176396105577411,2.0657547958787,0.0763980397238688,12.9327522289521
0.156447737333468,127.623048433544,2.73037934318191,0.177707161747905,30.9294781934387,0.233354905736926,0.175658644313781,81.6070975563188,0.69117678817275,0.193155238886383,180.120809860267,2.05705547676534,0.196145950233193,1.00577451078852,0.00315763425012518,0.170831237951925,36.9736199650277,0.518423952984804,0.188838885508831,43.9451273819645,0.737197425069851,0.154904669405612,1.1481932879197,0.0166814156204111,0.184092877359227,6.78356302734552,0.258925764075587,0.193384859222488,2.69996316651677,0.112415069993102,7.35876777585081
0.160653987036836,237.81584696117,3.4984640921935,0.165051006021379,8.68929909148323,0.146338157999517,0.168303192088706,15.4542261000141,0.405810561327149,0.165254650047983,15.2772790540943,0.541674337752583,0.177478927613643,4.12243473196511,0.028282681025066,0.199939124956544,129.726367378442,1.20216554040932,0.111069871920382,4.07523387938939,0.0726870704463717,0.120755030402482,1.00288309926358,0.00590090349311279,0.141216286902611,6.31248050684326,0.120586068258093,0.182209629118817,8.03944940844679,0.144367536783522,6.16627694968823
0.149039537107673,37.9267248465054,1.2861694292875,0.248843802832995,48.8846255702689,1.18924054167752,0.181712980403925,8.73947554283164,0.363252233050417,0.166756653440849,51.4846683497677,0.930436817430502,0.18603907986039,1.01158236655188,0.0122159656319533,0.123352184321371,43.1925507507629,0.165123526745141,0.112056707289196,56.94280539997,0.112220150961098,0.195111773337404,8.32204495553973,0.0537267319416881,0.189354568647114,9.86276078296599,0.341367355036378,0.189508200396393,4.02857346483847,0.133304660319163,4.58705741208136
0.186303774529587,84.3596268972181,3.5377482334941,0.221200061924255,4.19426304469508,0.228324542710943,0.196743467013531,31.1977684837926,0.891525447868288,0.177769733605505,36.0279175169288,1.03346280668467,0.191519474837994,4.18220533158347,0.0394383172041354,0.123168284817714,48.1859837890086,0.16653926887783,0.15485957519077,25.7248344244728,0.316086913238053,0.157089151629286,1.00867425853989,0.00189244354173348,0.134073033262346,8.78994173863968,0.11244763737565,0.189722568419623,1.41265954868704,0.0653816918954586,6.39284730289086
0.19013640029139,807.131783152277,8.30663238656263,0.245633368833328,20.0251322921732,0.848327150926276,0.15029282695202,5.79016143825715,0.184391771788701,0.168760808781813,47.7716005747586,0.942362298930997,0.108099215823856,1.02920793476607,0.00379156073257204,0.191612721397525,15.0589415844573,0.568456405623442,0.19239125999775,14.9294397640879,0.55020237738639,0.169920499123555,1.65979714701382,0.0248585694176691,0.127300999242865,2.23917234584048,0.0581606021897118,0.0954345263408821,1.00577451078852,0.0015589268862428,11.4887420504446
0.176231520751032,76.7743079306913,2.94224562316223,0.248867160047155,38.7165788401476,1.1150487020307,0.187311021800335,15.7234968241093,0.563258342336253,0.164826038480037,479.369245086988,1.11661300669249,0.161901643941039,15.6782947440786,0.020325076825658,0.19219654341519,14.505756572389,0.562650655988701,0.107441560446861,2.2071708865269,0.0492607369207872,0.176613893797757,1.00577451078852,0.008212245790331,0.18166253297605,3.82512526006857,0.16596066533736,0.15657289836351,10.4473164853735,0.0848380533769193,6.62841310846143
0.19445162951927,378.751679379655,7.97581063184838,0.190016254537514,4.58580257506987,0.178786192135999,0.148553174567057,2.88479547897935,0.102421307572216,0.142660460411368,11.7901106095195,0.335467302943542,0.182030062402568,1.00577451078852,0.017684515027199,0.190667910982281,501.967002108729,1.01848549633608,0.156967518977354,7.04225793763313,0.215162920966531,0.0836948449140859,1.00577451078852,0.00148620284666101,0.196335586438381,16.2294041616006,0.47214401795699,0.156615794757819,2.6460963359074,0.0628974723655188,10.3803460599991
0.191073941872251,56.4027181311874,2.63691182419933,0.2441687799835,24.0766133741283,0.895081468405084,0.146644706483964,19.5129342263596,0.283083096792765,0.182172912081854,46.8185117519142,1.21787876410835,0.159347957296879,1.017423759841,0.00352030310846626,0.119587942192863,2.72338334507132,0.0706846215017323,0.192864227209675,17.8983585267682,0.605445103892367,0.162182351815689,1.00288309926358,0.0166714526176053,0.182420082114022,13.4596032415536,0.344056296595291,0.157072132298485,10.1508316565282,0.0855399108266667,6.15887284204766
0.179230978656491,1461.69414597827,6.58012324549595,0.222058925235017,14.1347317845805,0.497187977238512,0.192924745582493,23.259032627454,0.73797101246749,0.198033829766021,23.0590127888488,1.05990520688485,0.187807745774054,1.00577451078852,0.00119869297403732,0.113255231253451,1.70336542221432,0.0442968347435102,0.137377774721637,2.13222095925085,0.0693660071869822,0.15249569497162,1.017423759841,0.00256408338093726,0.148796063750319,9.63820144251651,0.158720604462785,0.169830924895674,1.31834782642385,0.0517230974071438,9.2030567622422
0.0959379275468959,49.0390337791194,0.542918517807685,0.227100961481359,48.4642342722534,0.75661835063519,0.194167222744553,81.1385620543712,1.04366045262786,0.162916351444387,18.8503244528549,0.594490503000513,0.18519556790796,1.01449885892793,0.0013441598650556,0.158973450253123,4.95648496866088,0.181762228731144,0.188977255064355,32.9518247994517,0.702510470243042,0.0898133136665341,1.00288309926358,0.00220009042639215,0.176223730017879,14.3810119566121,0.313193614010523,0.141649966082108,1.39648494813358,0.0362504451911655,4.17494883253857
0.154607921587837,40.8492745502271,1.45076579422151,0.223232763639271,402.162063201249,0.783308281379462,0.152542602661423,5.65832869261085,0.187618584738849,0.131002491081413,8.32204495553973,0.227123255544244,0.189148306073414,1.01449885892793,0.0019295618771528,0.156052773469444,20.1988354669711,0.331128462588047,0.184791455917038,25.2115995346114,0.597636006809078,0.158153624910478,2.45526020256225,0.0200536837318165,0.185787876713338,14.0940971036004,0.373647416613885,0.179739537192682,10.3574730860055,0.144773033710871,4.11798408121492
0.153765111391982,61.4467458887652,1.88997963006428,0.208495092262189,16.1362253542068,0.413367264850335,0.196611844390459,134.673553810649,1.18463321473309,0.165725816473772,11.9266679922861,0.45706452689606,0.172170071308874,1.00288309926358,0.00400818814804664,0.187971062882305,20.1988354669711,0.615591740430731,0.161144824840823,10.0057595601981,0.274738020421162,0.192614429070857,1.4249133228412,0.0377297247654467,0.192815820484279,14.2163529457634,0.420418794693215,0.195221018839167,24.0766133741283,0.225766326095753,5.52329743109812
0.152497539601206,292.090909920158,3.0055101585167,0.226437300792015,9.80613514975012,0.44406039777822,0.166885363628192,38.9401481423545,0.502370633004511,0.159367815002152,7.56780167843215,0.289972463639965,0.153823640008615,1.017423759841,0.0036780288345008,0.19394581978643,27.0930697176532,0.773902284408586,0.161521519062873,14.257340102472,0.314180385769898,0.198097557324244,1.00288309926358,0.0149431471270014,0.197041101883645,7.52435222533039,0.324481678087071,0.137232644961933,3.80316384938978,0.0456421970552992,5.71874137422175
0.150777399744927,116.147635781134,2.37900667927673,0.241391424140552,7.97031285410644,0.456572346472808,0.116030528488488,10.6599934842429,0.121361394003531,0.198878898660528,46.9534941686678,1.63207202139588,0.140553021990837,1.78366310156055,0.0107100299888612,0.195853844060127,24.4961185033437,0.76597037354104,0.14565608730746,2.95200799512719,0.101044284921083,0.1103038023955,1.00867425853989,0.00319460883299916,0.19572320216609,51.4846683497677,0.60788904697204,0.194694260040982,2.52697328239242,0.110049575118695,6.18787036052367
0.139862902663882,150.607604050759,2.00133845170121,0.232788993531935,15.7688292262238,0.619090537553894,0.182159868543723,22.7294615325802,0.601385960461251,0.136342099874524,7.22711126890421,0.221281159826873,0.177637034037261,1.01158236655188,0.00847522354467399,0.153555653560061,71.4847748067636,0.377437789999643,0.184134380144981,6.8227347852315,0.296031753280381,0.171680726115133,1.017423759841,0.016035298157049,0.174114556020807,4.46850800867783,0.173715688029122,0.16120582750755,1.41265954868704,0.049102529272996,4.36389439182709
0.197358984701608,388.610225087433,8.49640627900994,0.224151000163999,5.52949756842363,0.294999508885748,0.187894046427868,39.9622941881329,0.80159729522207,0.170641244770319,19.9101608535235,0.689785318397069,0.131640891538952,1.00288309926358,0.00457357025147691,0.171569074924511,198.072510456684,0.620307826374903,0.090769644604881,1.05622377499757,0.0212307779744662,0.16739888523608,1.017423759841,0.00745467283487079,0.190454387394255,3.95958264771409,0.183739616792777,0.171493216832607,2.96051892720402,0.0854070422938183,11.2055019080371
