year,total_rate
2030,0.7914610067277
2031,0.9383729521641999
2032,1.1071723641474
2033,1.3001727676327002
2034,1.5197912644623002
2035,1.7685346965200002
2036,2.0489835213472003
2037,2.3637735151915997
2038,2.7155754652295
2039,3.1070730571069
2040,3.5409392048228
2041,4.0198111062722
2042,4.5462643385597
2043,5.1227863317439
2044,5.7517495774065
2045,6.4353849390122
2046,7.1757554342598
2047,7.974730855565499
2048,8.833963583693901
2049,9.7548659317589
2050,10.7385893329102
2051,11.7860056556871
2052,12.8976908970498
2053,14.0739114653489
2054,15.3146132248908
2055,16.6194134312225
2056,17.9875956427347
2057,19.4181076505618
2058,20.909562425896098
2059,22.460242042516
2060,24.0681044932534
2061,25.730793282908
2062,27.445649647257703
2063,29.2097272187287
2064,31.019808934263
2065,32.8724259601587
2066,34.7638783922552
2067,36.690257477784506
2068,38.6474690974416
2069,40.631258242577104
2070,42.6372342226588
2071,44.6608963420194
2072,46.697659792069004
2073,48.7428815152707
2074,50.7918858098559
2075,52.8399894591313
2076,54.8825261858859
2077,56.914870250475396
2078,58.9324590302578
2079,60.9308144378193
2080,62.905563055532504
2081,64.85245488411891
2082,66.76738062275581
2083,68.6463874176373
2084,70.48569303454299
2085,72.2816984287027
2086,74.0309987019217
2087,75.7303924524232
2088,77.3768895370829
2089,78.9677172786065
2090,80.5003251617074
2091,81.9723880724461
2092,83.38180814362251
2093,84.7267152764719
2094,86.0054664149653
2095,87.2166436537906
2096,88.3590512646749
2097,89.43171172816659
2098,90.4338608594048
2099,91.3649421168653
2100,92.2246001826552
2101,93.01267390173939
2102,93.7291886656002
2103,94.374348323351
2104,94.94852670032749
2105,95.4522588007536
2106,95.8862317672946
2107,96.2512756662501
2108,96.5483541628639
2109,96.7785551468103
2110,96.943081363401
2111,97.0432411015142
2112,97.0804389847065
2113,97.05616690748211
2114,96.9719951542961
2115,96.8295637345874
2116,96.6305739630023
2117,96.3767803100009
2118,96.06998254425619
2119,95.7120181846698
2120,95.3047552764518
2121,94.8500855025499
2122,94.3499176387747
2123,93.8061713582427
2124,93.22077138825941
2125,92.5956420204843
2126,91.9327019731421
2127,91.23385960218609
2128,90.50100845665101
2129,89.7360231719594
2130,88.9407556936559
2131,88.1170318229221
2132,87.26664807427039
2133,86.39136883501399
2134,85.4929238154436
2135,84.57300577811979
2136,83.6332685342762
2137,82.6753251950387
2138,81.7007466649681
2139,80.7110603653359
2140,79.70774917452209
2141,78.69225057298391
2142,77.6659559803636
2143,76.6302102724879
2144,75.5863114662409
2145,74.5355105605721
2146,73.4790115222105
2147,72.4179714050031
2148,71.35350059216961
2149,70.2866631511508
2150,69.2184772911445
2151,68.1499159138354
2152,67.081907248259
2153,66.01533556117151
2154,64.9510419347307
2155,63.8898251037288
2156,62.83244234504801
2157,61.779610412432
2158,60.732006510087295
2159,59.6902692990341
2160,58.6549999305226
2161,57.626763101221904
2162,56.6060881252564
2163,55.5934700185298
2164,54.589370591120804
2165,53.594219543869805
2166,52.6084155655914
2167,51.632327427654204
2168,50.666295072956004
2169,49.7106306965992
2170,48.7656198158292
2171,47.831522327046
2172,46.9085735479297
2173,45.9969852429395
2174,45.0969466306503
2175,44.2086253715808
2176,43.33216853535
2177,42.467703546161296
2178,41.6153391057723
2179,40.7751660932491
