year,total_rate
2030,1.2095078633496
2031,1.2816609130235
2032,1.3571953349651
2033,1.4362144868539999
2034,1.5188220606382
2035,1.6051219421718
2036,1.6952180669975
2037,1.7892142725491
2038,1.8872141470555002
2039,1.9893208754484002
2040,2.0956370825805
2041,2.206264674077
2042,2.32130467515
2043,2.4408570677146
2044,2.5650206261540003
2045,2.693892752086
2046,2.8275693084892
2047,2.9661444535525
2048,3.109710474611
2049,3.2583576225375004
2050,3.412173946957
2051,3.5712451326506
2052,3.7356543375149
2053,3.9054820324404
2054,4.0808058434657
2055,4.2617003965639
2056,4.4482371654058
2057,4.6404843224435
2058,4.8385065936441
2059,5.0423651171978
2060,5.2521173065142
2061,5.4678167178079
2062,5.6895129225642
2063,5.9172513851641
2064,6.151073345931501
2065,6.3910157098554
2066,6.6371109412221
2067,6.8893869643801
2068,7.1478670708425
2069,7.4125698329169
2070,7.6835090240374
2071,7.9606935459543005
2072,8.2441273629215
2073,8.533809443006
2074,8.8297337066226
2075,9.131888982383801
2076,9.4402589703359
2077,9.7548222126325
2078,10.075552071685
2079,10.4024167158064
2080,10.7353791123521
2081,11.074397028343
2082,11.4194230385399
2083,11.770404540922101
2084,12.1272837795079
2085,12.4899978744394
2086,12.8584788592378
2087,13.232653725123098
2088,13.612444472277101
2089,13.9977681679151
2090,14.3885370110194
2091,14.7846584035759
2092,15.1860350281434
2093,15.5925649315729
2094,16.0041416146866
2095,16.4206541277153
2096,16.8419871712826
2097,17.2680212027198
2098,17.6986325474839
2099,18.133693515446502
2100,18.5730725218164
2101,19.0166342124492
2102,19.4642395932968
2103,19.9157461637436
2104,20.3710080535729
2105,20.829876163304398
2106,21.292198307641602
2107,21.7578193617681
2108,22.226581410227002
2109,22.6983238981231
2110,23.172883784381902
2111,23.650095696806602
2112,24.129792088669802
2113,24.6118033965845
2114,25.0959581993963
2115,25.582083377846498
2116,26.0700042747559
2117,26.5595448554852
2118,27.0505278684313
2119,27.5427750053241
2120,28.0361070610948
2121,28.5303440930885
2122,29.0253055794059
2123,29.520810576158198
2124,30.0166778734325
2125,30.5127261497658
2126,31.0087741249375
2127,31.504640710894197
2128,32.0001451606299
2129,32.495107214850705
2130,32.989347246262795
2131,33.482686401327804
2132,33.9749467393392
2133,34.4659513686816
2134,34.9555245801406
2135,35.443491977141
2136,35.929680602798896
2137,36.413919063680005
2138,36.896037650165
2139,37.3758684533317
2140,37.8532454782704
2141,38.328004753756595
2142,38.7999844382134
2143,39.2690249219041
2144,39.7349689253013
2145,40.1976615935876
2146,40.6569505872494
2147,41.1126861687325
2148,41.5647212851357
2149,42.0129116469236
2150,42.457115802649
2151,42.8971952096784
2152,43.333014300923
2153,43.7644405475818
2154,44.1913445179107
2155,44.6135999320347
2156,45.0310837128279
2157,45.4436760328898
2158,45.8512603576523
2159,46.2537234846548
2160,46.6509555790312
2161,47.0428502052542
2162,47.429304355191405
2163,47.810218472523204
2164,48.1854964735854
2165,48.5550457646954
2166,48.918777256027894
2167,49.276605372107404
2168,49.6284480589885
2169,49.9742267881966
2170,50.3138665575043
2171,50.647295888619794
2172,50.9744468218689
2173,51.295254907948404
2174,51.6096591968359
2175,51.917602223937905
2176,52.2190299935617
2177,52.5138919597971
2178,52.802141004894104
2179,53.0837334152234
