year,total_rate
2030,16.7296320050586
2031,19.3855591470777
2032,22.462965419435598
2033,26.028680432904
2034,30.1601109150247
2035,34.9469081102196
2036,40.4928957547444
2037,46.9182985648425
2038,54.3623170268424
2039,62.986100890150205
2040,72.97618120256159
2041,84.5484290478159
2042,97.9526183872577
2043,113.47768058313221
2044,131.457749260355
2045,152.2791060531621
2046,176.3881502974555
2047,204.3005285525721
2048,236.61157246818308
2049,274.0082052011467
2050,317.28248623743923
2051,367.3469705265967
2052,425.2520581139647
2053,492.2055019698747
2054,569.5942204160463
2055,659.0085210282989
2056,762.2687780175413
2057,881.4545055805191
2058,1018.9356236826608
2059,1177.4055052220249
2060,1359.9151060662416
2061,1569.9070898638327
2062,1811.2483420250996
2063,2088.2585932853417
2064,2405.7320134113006
2065,2768.94756338188
2066,3183.662592495516
2067,3656.082637363685
2068,4192.7986589851525
2069,4800.681133780246
2070,5486.718669423981
2071,6257.787438055329
2072,7120.33715204683
2073,8079.980177817594
2074,9140.97351023398
2075,10305.589690621968
2076,11573.383368379542
2077,12940.3759244505
2078,14398.201693166664
2079,15933.285078543731
2080,17526.145855174454
2081,19150.95561041148
2082,20775.48476709271
2083,22361.57837266531
2084,23866.27127583645
2085,25243.593654382712
2086,26447.02661976254
2087,27432.4546352794
2088,28161.346759546734
2089,28603.80963702117
2090,28741.119511334047
2091,28567.37716314539
2092,28090.04000489337
2093,27329.25028741934
2094,26316.061581747785
2095,25089.825647948383
2096,23695.104078249748
2097,22178.496765235694
2098,20585.736079580853
2099,18959.302023474273
2100,17336.697779234448
2101,15749.413789782893
2102,14222.520671529817
2103,12774.775502281476
2104,11419.101939402539
2105,10163.305920668226
2106,9010.906683729392
2107,7961.989093407755
2108,7014.011189084003
2109,6162.526166080482
2110,5401.798502091906
2111,4725.309028167703
2112,4126.153810368255
2113,3597.3476349210596
2114,3132.0457032366007
2115,2723.697805589147
2116,2366.148550784489
2117,2053.695787994642
2118,1781.1175905137725
2119,1543.6763554021388
2120,1337.1068712406932
2121,1157.5937024266932
2122,1001.7419639379672
2123,866.544514377406
2124,749.347758581343
2125,647.817597020488
2126,559.9065581911243
2127,483.8227738816296
2128,418.00118021670977
2129,361.0771279830974
2130,311.8624458907097
2131,269.3239055471024
2132,232.5639754602883
2133,200.8037143403662
2134,173.36763442758522
2135,149.67035830622518
2136,129.2048937575671
2137,111.5323577791639
2138,96.2729908594854
2139,83.098314444417
2140,71.724297221825
2141,61.905408657394396
2142,53.429450669945496
2143,46.1130701365472
2144,39.7978658936011
2145,34.3470139670315
2146,29.6423438967775
2147,25.5818072357628
2148,22.0772866405947
2149,19.0527004916413
2150,16.442363744818
2151,14.1895707967894
2152,12.2453706065122
2153,10.5675082236798
2154,9.1195102903706
2155,7.8698950617341
2156,6.7914900871027
2157,5.8608429514259
2158,5.0577124370545
2159,4.364629170811099
2160,3.7665162966982
2161,3.2503619957481003
2162,2.8049367823318
2163,2.4205494673436
2164,2.0888365082419997
2165,1.8025801853534
2166,1.555551664366
2167,1.3423755431665
2168,1.158412943973
2169,0.9996606143671001
2170,0.8626638461971
2171,0.7444413211314
2172,0.6424202507828
2173,0.5543804011283999
2174,0.4784057854291
2175,0.4128429749865
2176,0.35626512167040003
2177,0.30744090971379995
2178,0.2653077615901
2179,0.228948715235
