year,total_rate
2030,9.876267471326
2031,10.5452800620476
2032,11.2398898368382
2033,11.959696304701
2034,12.7042079169453
2035,13.472843116792498
2036,14.2649319147731
2037,15.0797179718761
2038,15.916361168390399
2039,16.773940632718602
2040,17.6514582011966
2041,18.547842277119
2042,19.4619520547683
2043,20.3925820722879
2044,21.338467055712798
2045,22.2982870153768
2046,23.2706725552464
2047,24.2542103554565
2048,25.2474487884429
2049,26.248903629537
2050,27.2570638236993
2051,28.2703972711818
2052,29.2873565962982
2053,30.3063848651147
2054,31.3259212197178
2055,32.3444063987409
2056,33.3602881160018
2057,34.3720262713941
2058,35.3780979705473
2059,36.3770023322059
2060,37.3672650647378
2061,38.3474427956532
2062,39.316127140461695
2063,40.2719484996063
2064,41.213579574563596
2065,42.1397385964721
2066,43.049192262834104
2067,43.9407583799156
2068,44.8133082104317
2069,45.6657685279466
2070,46.4971233811283
2071,47.306415572572
2072,48.0927478583489
2073,48.8552838757292
2074,49.5932488076948
2075,50.3059297938723
2076,50.992676098404594
2077,51.6528990460345
2078,52.2860717382952
2079,52.8917285622076
2080,53.4694645042712
2081,54.0189342828079
2082,54.5398513118913
2083,55.0319865101706
2084,55.4951669678804
2085,55.9292744852348
2086,56.334243995229194
2087,56.7100618836398
2088,57.0567642187066
2089,57.3744349026394
2090,57.6632037566842
2091,57.9232445510533
2092,58.1547729905501
2093,58.358044666222796
2094,58.533352982859995
2095,58.681027071608
2096,58.8014296964395
2097,58.8949551626509
2098,58.9620272350077
2099,59.0030970726025
2100,59.0186411869363
2101,59.009159429193794
2102,58.9751730121456
2103,58.9172225715938
2104,58.8358662717667
2105,58.731677958583504
2106,58.6052453642361
2107,58.457168366083
2108,58.2880573024196
2109,58.098531347279106
2110,57.8892169460271
2111,57.660746313148096
2112,57.413755993276204
2113,57.1488854862001
2114,56.866775936269704
2115,56.5680688863568
2116,56.253405096258795
2117,55.9234234252032
2118,55.5787597778897
2119,55.220046113312996
2120,54.8479095154282
2121,54.4629713245656
2122,54.065846328354496
2123,53.657142010793194
2124,53.237457857993306
2125,52.807384719027695
2126,52.3675042202365
2127,51.918388231273305
2128,51.4605983811227
2129,50.9946856222735
2130,50.5211898412039
2131,50.0406395133082
2132,49.553551400385196
2133,49.060430288800404
2134,48.5617687664407
2135,48.0580470365882
2136,47.5497327668557
2137,47.037280971352295
2138,46.5211339242705
2139,46.0017211031219
2140,45.4794591598822
2141,44.9547519183483
2142,44.4279903960496
2143,43.8995528491042
2144,43.3698048384562
2145,42.8390993159802
2146,42.307776728988095
2147,41.7761651417288
2148,41.244580372518804
2149,40.713326145199204
2150,40.1826942536643
2151,39.6529647382632
2152,39.1244060729259
2153,38.597275361920595
2154,38.071818545198695
2155,37.5482706113375
2156,37.0268558171385
2157,36.5077879129909
2158,35.991270373157306
2159,35.477496630185996
2160,34.9666503126998
2161,34.4589054858567
2162,33.9544268938205
2163,33.4533702036226
2164,32.955882249834204
2165,32.4621012795097
2166,31.972157196899303
2167,31.4861718074632
2168,31.004259060756702
2169,30.526525291787
2170,30.0530694604758
2171,29.5839833888908
2172,29.1193519959387
2173,28.6592535292399
2174,28.2037597939316
2175,27.7529363781691
2176,27.3068428751225
2177,26.8655331012825
2178,26.429055310916002
2179,25.9974524065282
