year,total_rate
2030,3.326056277904
2031,3.9240767839663997
2032,4.6120617969574
2033,5.4005273941803
2034,6.3007709466478
2035,7.3248717783299995
2036,8.4856843030914
2037,9.7968231399515
2038,11.2726397917311
2039,12.9281905675614
2040,14.7791955346387
2041,16.841988397282
2042,19.1334573198727
2043,21.6709768325498
2044,24.4723310824317
2045,27.5556288164204
2046,30.9392106021001
2047,34.6415489087104
2048,38.681141778607596
2049,43.076400919112004
2050,47.8455351334674
2051,53.0064300863075
2052,58.576525462297
2053,64.5726906255135
2054,71.0110999209655
2055,77.9071087780045
2056,85.2751317781705
2057,93.1285238373708
2058,101.4794656246729
2059,110.3388542980714
2060,119.71620058227279
2061,129.6195331459441
2062,140.0553111572532
2063,151.0283458083125
2064,162.541731502838
2065,174.59678729852192
2066,187.1930090879485
2067,200.3280328909423
2068,213.99760951869052
2069,228.19559075733738
2070,242.913927107531
2071,258.1426770079914
2072,273.87002736684127
2073,290.0823251253575
2074,306.7641194859841
2075,323.8982143507489
2076,341.4657304383934
2077,359.4461764791021
2078,377.8175288251498
2079,396.5563187643164
2080,415.6377267807219
2081,435.0356829747688
2082,454.7229728300571
2083,474.67134750021313
2084,494.8516377822158
2085,515.2338709445995
2086,535.7873895883612
2087,556.4809717349505
2088,577.2829513587799
2089,598.1613386105943
2090,619.0839390121457
2091,640.0184709412339
2092,660.9326807686256
2093,681.7944550539728
2094,702.5719292559436
2095,723.2335924617358
2096,743.7483876923435
2097,764.085807391798
2098,784.2159837605848
2099,804.1097736450531
2100,823.7388377453894
2101,843.0757139542684
2102,862.0938846862048
2103,880.7678381036384
2104,899.0731231895727
2105,916.9863986579811
2106,934.4854757319551
2107,951.5493548556044
2108,968.1582564388962
2109,984.2936457648814
2110,999.9382522160688
2111,1015.0760830010856
2112,1029.6924315842036
2113,1043.7738810388948
2114,1057.3083025623666
2115,1070.2848494011184
2116,1082.6939464480631
2117,1094.5272757797898
2118,1105.7777584082485
2119,1116.4395325246762
2120,1126.5079285150357
2121,1135.9794410258678
2122,1144.851698357333
2123,1153.1234294564933
2124,1160.7944287788312
2125,1167.8655192795795
2126,1174.338513789003
2127,1180.2161750173038
2128,1185.5021744255648
2129,1190.2010501891737
2130,1194.318164469655
2131,1197.859660199848
2132,1200.8324175760592
2133,1203.2440104392756
2134,1205.1026627158394
2135,1206.4172050762538
2136,1207.1970319590844
2137,1207.4520590953268
2138,1207.1926816571784
2139,1206.429733143941
2140,1205.1744451068505
2141,1203.4384078040207
2142,1201.2335318664175
2143,1198.5720110459133
2144,1195.4662861070128
2145,1191.9290099148043
2146,1187.9730137631107
2147,1183.611274978688
2148,1178.8568858296703
2149,1173.7230237592435
2150,1168.222922958832
2151,1162.369847288803
2152,1156.1770645488957
2153,1149.6578220952397
2154,1142.8253237958813
2155,1135.6927083122973
2156,1128.2730286902529
2157,1120.5792332397218
2158,1112.6241476802736
2159,1104.4204585254192
2160,1095.9806976768134
2161,1087.3172281969908
2162,1078.4422312273473
2163,1069.367694016476
2164,1060.1053990225732
2165,1050.6669140525594
2166,1041.0635833996766
2167,1031.3065199407101
2168,1021.4065981535383
2169,1011.374448015502
2170,1001.2204497429959
2171,990.9547293328249
2172,980.5871548660784
2173,970.1273335356843
2174,959.5846093592849
2175,948.9680615396871
2176,938.2865034358427
2177,927.5484821080828
2178,916.7622784021888
2179,905.9359075378017
