year,total_rate
2030,97.0822795953611
2031,104.2693109944817
2032,111.9850845721728
2033,120.2679891025221
2034,129.15912195990282
2035,138.70246806872748
2036,148.9450887632707
2037,159.9373207908934
2038,171.7329856368016
2039,184.38960927920832
2040,197.9686523981201
2041,212.5357509563664
2042,228.1609669449808
2043,244.9190489333583
2044,262.8897018840821
2045,282.1578654788637
2046,302.8139999511696
2047,324.9543781278655
2048,348.6813820412007
2049,374.1038020778322
2050,401.3371361770735
2051,430.5038860694899
2052,461.7338469523745
2053,495.1643863233129
2054,530.940706929737
2055,569.216087933895
2056,610.1520974322827
2057,653.9187684002293
2058,700.6947289511185
2059,750.6672765024289
2060,804.0323840265514
2061,860.9946250354908
2062,921.7670023115104
2063,986.5706636622676
2064,1055.6344861673563
2065,1129.1945085199372
2066,1207.4931891887106
2067,1290.7784662801205
2068,1379.3025932305407
2069,1473.3207228815027
2070,1573.0892111843111
2071,1678.8636108605538
2072,1790.8963249510782
2073,1909.4338904805743
2074,2034.7138636344737
2075,2166.961280099593
2076,2306.384667790869
2077,2453.171594322207
2078,2607.483738538349
2079,2769.451484465778
2080,2939.168047409589
2081,3116.683155834484
2082,3301.9963292822695
2083,3495.0498119755975
2084,3695.7212439061223
2085,3903.8161759251775
2086,4119.060562282816
2087,4341.093392610845
2088,4569.459654676569
2089,4803.603848223294
2090,5042.864297442844
2091,5286.468533384682
2092,5533.530035922718
2093,5783.046635599625
2094,6033.900876462795
2095,6284.862629634353
2096,6534.594221746986
2097,6781.658300849942
2098,7024.528603882061
2099,7261.60371410433
2100,7491.223804826077
2101,7711.690259419833
2102,7921.287940406899
2103,8118.309757047824
2104,8301.083057342648
2105,8467.997253542477
2106,8617.531987664688
2107,8748.28506260198
2108,8858.999312175012
2109,8948.587565661293
2110,9016.154882901019
2111,9061.017296689797
2112,9082.716398834757
2113,9081.029241232432
2114,9055.973187265607
2115,9007.805533130875
2116,8937.017913216478
2117,8844.32569735736
2118,8730.652769771123
2119,8597.112239727741
2120,8444.983764232995
2121,8275.688257210315
2122,8090.760814501992
2123,7891.822698886669
2124,7680.553206240172
2125,7458.662177206309
2126,7227.8638342653185
2127,6989.852518964843
2128,6746.280785853355
2129,6498.74018574551
2130,6248.744948144468
2131,5997.7186567383
2132,5746.983907428178
2133,5497.754848546527
2134,5251.132429672094
2135,5008.102129423663
2136,4769.533893462747
2137,4536.183990491757
2138,4308.69848454971
2139,4087.6180242707123
2140,3873.3836617065376
2141,3666.343432545377
2142,3466.759453934434
2143,3274.815323695311
2144,3090.623633840299
2145,2914.233440578712
2146,2745.637561363739
2147,2584.7795961705374
2148,2431.5605945635116
2149,2285.8453118696757
2150,2147.4680167705023
2151,2016.2378288422342
2152,1891.9435781080765
2153,1774.3581896849353
2154,1663.242605332859
2155,1558.3492603956254
2156,1459.4251395148683
2157,1366.2144378669805
2158,1278.4608567561972
2159,1195.9095634284383
2160,1118.308845155095
2161,1045.4114871564354
2162,976.9759029510756
2163,912.767044365228
2164,852.5571168286351
2165,796.1261238155535
2166,743.2622624356646
2167,693.7621903008601
2168,647.4311819359791
2169,604.083191199969
2170,563.5408344630501
2171,525.6353076637903
2172,490.20624885712533
2173,457.1015564669576
2174,426.17717217654535
2175,397.29683622533867
2176,370.33182182805814
2177,345.16065448701477
2178,321.6688211238788
2179,299.7484732072939
